DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-09-07 00:00:00;1;1;2;5;2;0;0;0
2020-09-07 00:15:00;4;0;2;3;0;0;0;0
2020-09-07 00:30:00;3;0;0;6;2;0;0;0
2020-09-07 00:45:00;2;0;0;4;1;0;0;0
2020-09-07 01:00:00;5;3;0;0;3;0;0;0
2020-09-07 01:15:00;4;0;0;2;0;0;0;0
2020-09-07 01:30:00;3;0;1;2;0;0;0;0
2020-09-07 01:45:00;5;2;0;3;0;0;0;0
2020-09-07 02:00:00;0;0;0;1;0;0;0;0
2020-09-07 02:15:00;2;1;1;2;0;0;0;0
2020-09-07 02:30:00;3;0;0;0;1;0;0;0
2020-09-07 02:45:00;0;0;0;2;0;0;0;0
2020-09-07 03:00:00;1;1;0;3;1;0;0;0
2020-09-07 03:15:00;1;0;1;0;0;0;0;0
2020-09-07 03:30:00;2;0;0;0;0;0;0;0
2020-09-07 03:45:00;3;0;0;0;0;0;0;0
2020-09-07 04:00:00;5;0;1;0;1;0;0;0
2020-09-07 04:15:00;9;0;1;0;0;0;0;0
2020-09-07 04:30:00;10;1;1;4;1;0;0;0
2020-09-07 04:45:00;12;1;2;2;0;0;0;0
2020-09-07 05:00:00;20;2;0;5;1;0;0;0
2020-09-07 05:15:00;30;6;3;9;2;0;0;1
2020-09-07 05:30:00;42;2;3;24;4;0;0;0
2020-09-07 05:45:00;55;13;6;27;4;0;0;0
2020-09-07 06:00:00;43;4;5;16;2;0;0;0
2020-09-07 06:15:00;96;9;11;33;4;0;0;0
2020-09-07 06:30:00;98;14;6;65;6;4;0;1
2020-09-07 06:45:00;115;11;9;72;9;9;0;1
2020-09-07 07:00:00;131;11;10;63;8;3;0;0
2020-09-07 07:15:00;143;16;21;76;15;16;0;0
2020-09-07 07:30:00;130;18;18;96;9;8;0;0
2020-09-07 07:45:00;128;17;27;109;26;7;0;1
2020-09-07 08:00:00;120;18;30;77;24;6;0;0
2020-09-07 08:15:00;120;19;26;78;15;5;0;0
2020-09-07 08:30:00;110;17;31;73;12;13;0;0
2020-09-07 08:45:00;104;15;35;78;11;0;0;0
2020-09-07 09:00:00;84;14;17;44;20;2;0;1
2020-09-07 09:15:00;80;19;34;63;22;1;0;0
2020-09-07 09:30:00;91;18;38;64;19;4;0;0
2020-09-07 09:45:00;110;13;38;97;18;9;0;0
2020-09-07 10:00:00;77;22;40;73;18;16;0;0
2020-09-07 10:15:00;81;23;46;101;21;5;0;0
2020-09-07 10:30:00;75;21;38;86;22;9;0;0
