DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-09-28 00:00:00;4;0;5;5;0;0;0;0
2020-09-28 00:15:00;4;1;0;5;2;0;0;0
2020-09-28 00:30:00;0;1;0;3;0;0;0;0
2020-09-28 00:45:00;2;3;0;4;3;0;0;0
2020-09-28 01:00:00;2;2;0;2;0;0;0;0
2020-09-28 01:15:00;3;0;1;2;1;0;0;0
2020-09-28 01:30:00;1;0;0;3;1;0;0;0
2020-09-28 01:45:00;1;0;0;2;2;0;0;0
2020-09-28 02:00:00;4;2;1;3;0;0;0;0
2020-09-28 02:15:00;3;1;0;0;0;0;0;0
2020-09-28 02:30:00;2;0;0;1;0;0;0;0
2020-09-28 02:45:00;0;0;0;1;1;0;0;0
2020-09-28 03:00:00;0;0;0;0;1;0;0;0
2020-09-28 03:15:00;2;0;0;5;0;0;0;0
2020-09-28 03:30:00;3;0;0;0;0;0;0;0
2020-09-28 03:45:00;2;0;0;1;3;0;0;0
2020-09-28 04:00:00;3;0;0;0;1;0;0;0
2020-09-28 04:15:00;7;0;1;3;0;0;0;0
2020-09-28 04:30:00;7;0;0;3;1;0;0;0
2020-09-28 04:45:00;14;1;0;2;0;0;0;0
2020-09-28 05:00:00;12;3;3;1;1;0;0;0
2020-09-28 05:15:00;32;5;3;6;1;0;0;0
2020-09-28 05:30:00;41;7;2;29;1;0;0;0
2020-09-28 05:45:00;51;7;1;26;6;0;0;0
2020-09-28 06:00:00;44;4;4;21;3;0;0;0
2020-09-28 06:15:00;97;9;5;31;3;0;0;0
2020-09-28 06:30:00;111;15;8;54;6;25;0;0
2020-09-28 06:45:00;122;15;7;75;9;4;0;6
2020-09-28 07:00:00;170;12;14;70;11;10;0;0
2020-09-28 07:15:00;195;14;21;113;21;3;0;0
2020-09-28 07:30:00;200;26;27;114;33;1;0;0
2020-09-28 07:45:00;140;16;51;129;43;8;0;0
2020-09-28 08:00:00;132;16;33;101;40;6;0;0
2020-09-28 08:15:00;104;17;37;104;31;5;0;0
2020-09-28 08:30:00;126;29;27;81;19;5;0;0
2020-09-28 08:45:00;106;13;24;91;17;1;0;0
2020-09-28 09:00:00;86;17;29;68;15;9;0;2
2020-09-28 09:15:00;67;16;32;67;16;5;0;1
2020-09-28 09:30:00;95;21;43;92;18;3;0;3
2020-09-28 09:45:00;88;15;42;73;16;10;0;0
2020-09-28 10:00:00;104;17;46;94;19;2;0;0
2020-09-28 10:15:00;91;20;47;71;16;2;0;2
2020-09-28 10:30:00;106;22;48;90;24;6;0;0
2020-09-28 10:45:00;86;18;42;81;33;6;0;0
2020-09-28 11:00:00;86;18;26;75;13;9;0;0
2020-09-28 11:15:00;91;14;45;85;19;6;0;0
2020-09-28 11:30:00;86;17;44;100;23;4;0;0
2020-09-28 11:45:00;83;15;42;94;15;3;0;0
2020-09-28 12:00:00;82;16;37;106;16;4;0;0
2020-09-28 12:15:00;81;14;43;88;18;6;0;0
2020-09-28 12:30:00;95;18;45;98;19;3;0;1
2020-09-28 12:45:00;90;12;50;76;14;3;0;0
2020-09-28 13:00:00;85;17;32;115;17;4;0;0
2020-09-28 13:15:00;80;19;40;142;21;8;0;0
2020-09-28 13:30:00;86;11;43;90;22;4;0;0
2020-09-28 13:45:00;95;11;32;94;15;10;0;0
2020-09-28 14:00:00;96;12;47;108;20;21;0;0
2020-09-28 14:15:00;87;13;49;102;21;1;0;0
2020-09-28 14:30:00;86;12;47;109;23;9;0;0
2020-09-28 14:45:00;112;17;44;127;20;18;0;0
2020-09-28 15:00:00;84;12;40;113;18;18;0;0
2020-09-28 15:15:00;100;20;54;140;21;18;0;0
2020-09-28 15:30:00;110;20;54;126;21;13;0;1
2020-09-28 15:45:00;121;18;50;129;32;15;0;0
2020-09-28 16:00:00;132;17;58;144;29;11;0;0
2020-09-28 16:15:00;119;12;63;163;26;40;0;4
2020-09-28 16:30:00;115;19;45;164;32;9;0;0
2020-09-28 16:45:00;130;22;58;153;20;6;0;0
2020-09-28 17:00:00;131;19;53;146;42;16;0;0
2020-09-28 17:15:00;118;16;57;169;28;2;0;0
2020-09-28 17:30:00;86;15;50;148;19;7;0;0
2020-09-28 17:45:00;106;14;68;136;21;5;0;0
2020-09-28 18:00:00;89;13;43;105;25;1;0;0
2020-09-28 18:15:00;107;12;33;124;31;5;0;0
2020-09-28 18:30:00;86;13;44;99;19;1;0;0
2020-09-28 18:45:00;90;13;24;82;16;16;0;1
