DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-09-08 00:00:00;11;5;3;2;21;10;0
2019-09-08 00:15:00;13;9;6;2;16;14;0
2019-09-08 00:30:00;9;5;0;5;18;11;0
2019-09-08 00:45:00;17;8;3;2;23;13;0
2019-09-08 01:00:00;11;8;3;3;10;7;0
2019-09-08 01:15:00;14;3;1;5;15;4;0
2019-09-08 01:30:00;14;8;6;1;10;5;0
2019-09-08 01:45:00;12;7;3;2;13;13;0
2019-09-08 02:00:00;8;6;5;5;7;1;0
2019-09-08 02:15:00;7;7;6;3;8;2;0
2019-09-08 02:30:00;9;7;5;2;3;0;0
2019-09-08 02:45:00;5;5;3;0;6;7;0
2019-09-08 03:00:00;5;2;0;0;3;4;0
2019-09-08 03:15:00;5;7;4;1;4;4;0
2019-09-08 03:30:00;3;2;1;2;3;4;0
2019-09-08 03:45:00;4;6;6;0;6;4;0
2019-09-08 04:00:00;8;5;2;1;4;2;0
2019-09-08 04:15:00;10;9;9;1;5;4;0
2019-09-08 04:30:00;11;9;6;0;3;2;0
2019-09-08 04:45:00;5;4;4;0;4;4;0
2019-09-08 05:00:00;4;5;4;1;6;2;0
2019-09-08 05:15:00;9;4;3;1;4;2;0
2019-09-08 05:30:00;9;12;10;1;7;2;0
2019-09-08 05:45:00;7;2;1;1;6;3;0
2019-09-08 06:00:00;7;5;4;0;8;2;0
2019-09-08 06:15:00;14;5;4;1;5;3;0
2019-09-08 06:30:00;4;2;2;0;5;1;0
2019-09-08 06:45:00;5;3;2;5;9;1;0
2019-09-08 07:00:00;7;4;2;0;5;2;0
2019-09-08 07:15:00;7;6;4;8;3;3;0
2019-09-08 07:30:00;14;7;3;4;6;0;0
2019-09-08 07:45:00;10;6;3;4;14;8;0
2019-09-08 08:00:00;11;2;0;2;11;7;0
2019-09-08 08:15:00;24;11;6;3;14;11;0
2019-09-08 08:30:00;21;15;11;4;17;14;0
2019-09-08 08:45:00;29;15;10;8;18;11;0
2019-09-08 09:00:00;25;12;8;7;18;11;0
2019-09-08 09:15:00;43;19;10;12;26;18;7
2019-09-08 09:30:00;36;18;7;2;19;12;0
2019-09-08 09:45:00;43;27;20;8;36;29;0
2019-09-08 10:00:00;36;12;6;10;33;25;0
2019-09-08 10:15:00;30;17;9;6;49;28;0
2019-09-08 10:30:00;39;13;6;8;40;30;0
2019-09-08 10:45:00;43;20;14;5;34;35;0
2019-09-08 11:00:00;39;19;10;9;38;29;0
2019-09-08 11:15:00;48;21;14;10;60;29;0
2019-09-08 11:30:00;39;7;6;12;47;30;0
2019-09-08 11:45:00;59;33;20;11;47;30;0
2019-09-08 12:00:00;26;14;15;11;40;33;0
2019-09-08 12:15:00;38;19;15;3;57;38;0
2019-09-08 12:30:00;46;24;16;12;29;25;0
2019-09-08 12:45:00;47;17;10;4;37;33;1
2019-09-08 13:00:00;45;24;18;8;45;21;0
2019-09-08 13:15:00;55;32;26;15;49;23;0
2019-09-08 13:30:00;41;26;14;6;38;16;0
2019-09-08 13:45:00;57;21;12;14;61;31;0
2019-09-08 14:00:00;62;35;21;13;35;21;0
2019-09-08 14:15:00;66;32;27;10;54;30;0
2019-09-08 14:30:00;64;28;15;14;54;18;0
2019-09-08 14:45:00;50;32;22;11;51;30;0
2019-09-08 15:00:00;50;30;20;8;56;31;0
2019-09-08 15:15:00;57;38;30;7;54;28;0
2019-09-08 15:30:00;62;34;25;14;58;32;0
2019-09-08 15:45:00;58;37;29;12;60;29;0
2019-09-08 16:00:00;48;20;18;12;59;20;0
2019-09-08 16:15:00;46;26;13;11;61;30;0
2019-09-08 16:30:00;45;27;19;10;50;24;0
2019-09-08 16:45:00;57;30;17;14;68;33;0
2019-09-08 17:00:00;56;32;18;16;51;23;0
2019-09-08 17:15:00;71;35;24;14;93;47;0
2019-09-08 17:30:00;68;29;16;10;49;37;0
2019-09-08 17:45:00;64;46;33;14;66;27;0
2019-09-08 18:00:00;54;33;22;6;45;25;0
2019-09-08 18:15:00;62;32;20;10;55;30;0
2019-09-08 18:30:00;56;44;27;10;34;17;0
2019-09-08 18:45:00;58;46;35;13;39;22;0
2019-09-08 19:00:00;59;34;13;8;46;9;0
2019-09-08 19:15:00;47;26;17;13;39;13;0
2019-09-08 19:30:00;38;19;12;9;33;21;0
2019-09-08 19:45:00;37;19;10;6;50;21;0
2019-09-08 20:00:00;32;23;18;5;35;14;0
2019-09-08 20:15:00;29;21;14;9;48;27;0
2019-09-08 20:30:00;26;18;13;5;50;29;0
2019-09-08 20:45:00;31;10;6;6;37;13;0
2019-09-08 21:00:00;18;16;11;4;29;8;0
2019-09-08 21:15:00;19;11;8;5;20;9;0
2019-09-08 21:30:00;16;13;11;3;24;6;0
2019-09-08 21:45:00;18;9;4;2;29;13;0
2019-09-08 22:00:00;14;16;11;5;11;8;0
2019-09-08 22:15:00;17;12;6;5;13;12;0
2019-09-08 22:30:00;8;3;1;1;16;13;0
2019-09-08 22:45:00;7;5;4;5;13;6;0
2019-09-08 23:00:00;9;8;7;1;10;9;0
2019-09-08 23:15:00;15;10;8;1;4;2;0
2019-09-08 23:30:00;5;5;3;2;11;7;0
2019-09-08 23:45:00;6;4;2;2;8;4;0
