DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-10-21 00:00:00;20;8;17;5;2;4;1
2019-10-21 00:15:00;18;7;16;2;2;5;2
2019-10-21 00:30:00;12;8;23;3;3;5;0
2019-10-21 00:45:00;8;3;21;5;3;1;7
2019-10-21 01:00:00;10;5;24;7;5;2;3
2019-10-21 01:15:00;12;3;31;3;6;3;3
2019-10-21 01:30:00;3;0;7;4;2;0;2
2019-10-21 01:45:00;10;3;47;3;5;7;1
2019-10-21 02:00:00;12;4;19;4;2;4;2
2019-10-21 02:15:00;10;4;37;3;3;2;3
2019-10-21 02:30:00;6;3;32;1;2;6;3
2019-10-21 02:45:00;5;0;18;3;2;6;7
2019-10-21 03:00:00;9;0;14;1;1;5;4
2019-10-21 03:15:00;10;6;20;1;4;6;4
2019-10-21 03:30:00;4;3;8;3;3;3;1
2019-10-21 03:45:00;12;6;8;2;2;3;4
2019-10-21 04:00:00;4;5;17;2;5;3;3
2019-10-21 04:15:00;5;7;29;2;3;6;1
2019-10-21 04:30:00;6;8;39;9;4;2;2
2019-10-21 04:45:00;17;10;74;18;2;2;4
2019-10-21 05:00:00;21;18;78;24;1;2;1
2019-10-21 05:15:00;55;30;131;54;0;1;2
2019-10-21 05:30:00;56;23;128;60;1;1;2
2019-10-21 05:45:00;47;30;146;76;0;0;1
2019-10-21 06:00:00;59;40;144;71;2;1;2
2019-10-21 06:15:00;70;43;184;107;4;1;1
2019-10-21 06:30:00;96;60;188;95;4;0;0
2019-10-21 06:45:00;136;70;221;128;5;0;0
2019-10-21 07:00:00;159;77;200;115;11;0;1
2019-10-21 07:15:00;189;105;221;125;6;2;0
2019-10-21 07:30:00;217;136;220;136;14;0;1
2019-10-21 07:45:00;186;116;232;120;16;1;2
2019-10-21 08:00:00;169;105;214;130;14;1;0
2019-10-21 08:15:00;175;87;222;114;8;1;1
2019-10-21 08:30:00;165;112;215;99;13;0;1
2019-10-21 08:45:00;161;110;191;119;15;0;0
2019-10-21 09:00:00;155;102;183;80;18;5;2
2019-10-21 09:15:00;145;99;178;90;8;2;1
2019-10-21 09:30:00;137;114;165;85;10;3;0
2019-10-21 09:45:00;150;122;153;66;8;3;2
2019-10-21 10:00:00;134;126;171;68;9;1;0
2019-10-21 10:15:00;121;97;194;83;7;2;1
2019-10-21 10:30:00;138;96;139;80;12;3;1
2019-10-21 10:45:00;146;90;172;88;13;0;0
2019-10-21 11:00:00;139;104;181;105;14;2;0
2019-10-21 11:15:00;125;114;180;80;8;5;1
2019-10-21 11:30:00;142;130;170;99;5;0;1
2019-10-21 11:45:00;147;110;160;87;8;1;1
2019-10-21 12:00:00;157;108;175;91;7;3;7
2019-10-21 12:15:00;140;105;168;77;12;4;5
2019-10-21 12:30:00;153;115;140;77;10;9;4
2019-10-21 12:45:00;153;116;153;85;11;2;3
2019-10-21 13:00:00;156;104;191;109;10;3;4
2019-10-21 13:15:00;182;105;186;97;7;0;3
2019-10-21 13:30:00;159;95;175;113;10;3;1
2019-10-21 13:45:00;164;107;176;105;9;1;2
2019-10-21 14:00:00;153;115;162;86;8;3;2
2019-10-21 14:15:00;181;114;152;89;8;0;2
2019-10-21 14:30:00;174;137;165;91;6;4;3
2019-10-21 14:45:00;196;138;179;86;14;2;2
2019-10-21 15:00:00;180;154;168;105;11;2;6
2019-10-21 15:15:00;183;136;159;105;10;5;1
2019-10-21 15:30:00;169;150;159;84;9;2;9
2019-10-21 15:45:00;229;185;203;121;19;1;5
2019-10-21 16:00:00;207;150;198;111;19;3;7
2019-10-21 16:15:00;200;212;199;138;54;4;5
2019-10-21 16:30:00;194;189;195;127;28;7;6
2019-10-21 16:45:00;209;210;198;108;23;10;7
2019-10-21 17:00:00;229;186;201;122;20;7;7
2019-10-21 17:15:00;237;222;182;117;31;3;3
2019-10-21 17:30:00;214;192;191;96;30;2;8
2019-10-21 17:45:00;222;150;202;108;14;4;7
2019-10-21 18:00:00;204;153;178;95;16;5;0
2019-10-21 18:15:00;186;140;187;111;12;3;1
2019-10-21 18:30:00;188;117;169;107;7;9;4
2019-10-21 18:45:00;182;144;155;74;11;3;2
2019-10-21 19:00:00;138;98;155;76;8;2;1
2019-10-21 19:15:00;127;82;132;71;4;0;2
2019-10-21 19:30:00;114;68;118;52;5;0;0
2019-10-21 19:45:00;106;77;133;56;4;0;0
2019-10-21 20:00:00;96;69;102;46;5;1;1
2019-10-21 20:15:00;79;77;109;69;7;2;1
2019-10-21 20:30:00;89;63;91;33;4;1;1
2019-10-21 20:45:00;71;48;110;46;3;0;0
2019-10-21 21:00:00;74;41;92;39;4;1;1
2019-10-21 21:15:00;54;37;102;45;3;1;0
2019-10-21 21:30:00;54;29;62;45;2;3;1
2019-10-21 21:45:00;81;50;57;32;4;1;1
2019-10-21 22:00:00;80;65;55;25;2;2;2
2019-10-21 22:15:00;58;45;65;33;3;1;0
2019-10-21 22:30:00;48;22;55;20;2;1;1
2019-10-21 22:45:00;32;20;37;13;1;0;0
2019-10-21 23:00:00;26;16;28;15;2;0;4
2019-10-21 23:15:00;26;16;29;6;2;3;1
2019-10-21 23:30:00;17;17;29;10;7;1;2
2019-10-21 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
