DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-07-03 00:00:00;6;10;3;1;0;0;1;14;10;5;1;13;8;2;0;1;0
2020-07-03 00:15:00;5;6;7;0;0;0;0;6;7;3;2;6;13;4;1;1;0
2020-07-03 00:30:00;7;12;8;1;0;0;1;13;8;4;1;6;7;4;1;3;0
2020-07-03 00:45:00;7;7;2;2;0;0;2;5;4;3;2;4;6;4;0;3;0
2020-07-03 01:00:00;7;8;1;0;1;0;2;28;7;0;1;4;8;2;0;0;0
2020-07-03 01:15:00;7;8;0;0;0;1;0;1;1;3;0;3;3;3;0;0;0
2020-07-03 01:30:00;8;8;2;0;0;0;1;4;4;4;0;2;1;0;0;1;0
2020-07-03 01:45:00;6;5;0;0;0;0;0;6;0;4;3;2;3;1;1;3;0
2020-07-03 02:00:00;7;6;0;0;0;0;0;6;6;3;2;4;6;2;2;1;0
2020-07-03 02:15:00;6;7;0;0;0;0;0;1;5;4;1;4;1;0;0;1;0
2020-07-03 02:30:00;7;6;1;1;0;2;0;1;3;2;1;3;2;0;0;2;0
2020-07-03 02:45:00;2;5;2;0;0;0;0;3;0;3;1;1;1;1;0;1;0
2020-07-03 03:00:00;8;1;0;0;0;0;0;3;3;3;0;1;4;1;2;0;0
2020-07-03 03:15:00;2;2;0;0;0;0;1;3;3;4;1;4;6;0;0;0;0
2020-07-03 03:30:00;6;7;3;1;0;1;0;4;2;5;0;2;1;1;0;3;0
2020-07-03 03:45:00;6;10;2;0;0;1;0;4;1;1;1;2;3;1;0;2;0
2020-07-03 04:00:00;9;8;2;0;0;0;0;7;5;6;1;2;4;2;0;1;0
2020-07-03 04:15:00;6;8;3;1;0;1;0;7;6;6;2;8;8;2;0;0;0
2020-07-03 04:30:00;13;16;7;0;0;0;0;7;7;4;0;6;3;0;2;0;0
2020-07-03 04:45:00;13;23;8;0;0;0;0;4;6;12;1;14;9;4;2;0;0
2020-07-03 05:00:00;17;41;43;0;0;0;0;14;16;8;4;28;10;7;9;1;0
2020-07-03 05:15:00;27;46;62;0;0;0;0;9;17;9;6;29;11;8;9;0;0
2020-07-03 05:30:00;57;71;67;1;0;0;2;24;27;17;10;42;14;3;15;1;0
2020-07-03 05:45:00;62;57;52;0;0;0;0;32;49;26;10;36;19;12;14;2;0
2020-07-03 06:00:00;50;38;53;2;1;1;0;51;55;23;20;28;18;8;7;7;0
2020-07-03 06:15:00;73;74;55;1;0;0;0;51;57;22;23;32;33;16;23;6;0
2020-07-03 06:30:00;107;68;86;4;0;0;1;44;56;26;20;50;35;24;13;7;0
2020-07-03 06:45:00;92;87;77;6;0;2;0;42;59;23;18;54;39;31;19;10;0
