DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-11-06 00:00:00;4;4;0;2;2;5;6;6;5;0;0;0
2019-11-06 00:15:00;11;4;1;3;4;5;9;4;3;3;0;0
2019-11-06 00:30:00;6;8;1;2;3;13;3;2;1;1;0;0
2019-11-06 00:45:00;3;3;1;1;3;5;4;1;5;1;0;0
2019-11-06 01:00:00;3;2;0;2;3;6;2;0;2;2;0;0
2019-11-06 01:15:00;5;2;1;2;5;6;4;3;5;4;0;0
2019-11-06 01:30:00;5;4;2;1;2;3;6;4;4;3;0;0
2019-11-06 01:45:00;3;0;0;0;0;4;3;1;0;0;0;0
2019-11-06 02:00:00;1;2;0;0;0;4;4;3;2;1;0;0
2019-11-06 02:15:00;7;4;0;1;2;1;2;1;2;2;0;0
2019-11-06 02:30:00;1;1;1;1;1;1;2;1;2;1;0;0
2019-11-06 02:45:00;3;3;0;1;2;2;2;1;1;1;0;0
2019-11-06 03:00:00;2;1;0;1;1;1;1;1;2;1;0;0
2019-11-06 03:15:00;2;1;0;0;0;7;2;0;2;2;0;0
2019-11-06 03:30:00;1;2;4;1;3;2;1;0;1;3;0;0
2019-11-06 03:45:00;3;3;2;1;1;2;4;3;1;1;0;0
2019-11-06 04:00:00;4;2;0;0;0;4;4;0;3;1;0;0
2019-11-06 04:15:00;4;4;1;1;2;5;4;2;3;1;0;0
2019-11-06 04:30:00;10;7;1;1;5;7;3;1;8;5;0;0
2019-11-06 04:45:00;20;7;1;2;2;13;12;5;11;2;0;0
2019-11-06 05:00:00;17;10;1;4;6;18;13;6;17;8;0;0
2019-11-06 05:15:00;45;21;2;5;7;47;39;9;21;4;0;0
2019-11-06 05:30:00;55;29;3;5;10;52;50;13;54;13;1;2
2019-11-06 05:45:00;54;19;3;16;24;73;71;32;33;7;3;1
2019-11-06 06:00:00;58;22;4;10;13;67;69;38;34;30;14;1
2019-11-06 06:15:00;86;28;2;10;13;123;103;64;46;51;11;2
2019-11-06 06:30:00;74;46;6;13;22;159;162;62;69;33;5;18
2019-11-06 06:45:00;68;44;2;30;28;187;194;82;79;17;2;94
2019-11-06 07:00:00;67;39;2;20;18;218;180;84;68;10;6;2
2019-11-06 07:15:00;83;49;6;35;38;242;147;116;75;49;6;9
2019-11-06 07:30:00;78;47;4;43;48;230;172;126;89;34;9;11
2019-11-06 07:45:00;105;60;12;38;41;152;107;95;87;24;4;5
2019-11-06 08:00:00;93;55;5;21;25;164;115;96;85;30;2;11
2019-11-06 08:15:00;78;34;7;21;18;144;135;90;68;25;3;6
2019-11-06 08:30:00;76;43;11;16;18;147;129;82;70;19;8;24
2019-11-06 08:45:00;68;46;7;14;15;108;109;64;69;44;5;40
2019-11-06 09:00:00;65;39;7;18;18;81;78;48;53;23;2;4
2019-11-06 09:15:00;81;45;5;13;21;86;74;60;55;46;0;10
2019-11-06 09:30:00;59;36;11;10;16;112;102;71;59;15;6;2
2019-11-06 09:45:00;63;39;5;13;15;88;91;52;60;27;3;8
2019-11-06 10:00:00;63;37;3;10;11;80;75;63;52;21;2;3
2019-11-06 10:15:00;66;36;3;13;13;72;79;48;71;11;5;11
2019-11-06 10:30:00;64;39;4;14;22;94;84;58;58;18;4;2
2019-11-06 10:45:00;78;42;4;16;20;74;78;40;66;21;7;14
2019-11-06 11:00:00;79;52;5;7;11;76;72;54;65;31;4;4
2019-11-06 11:15:00;70;50;7;15;12;60;68;47;62;18;2;23
2019-11-06 11:30:00;82;71;8;8;11;69;73;42;68;17;4;10
2019-11-06 11:45:00;79;53;7;16;15;70;64;48;71;15;5;11
2019-11-06 12:00:00;82;58;8;11;17;76;76;48;76;17;7;6
2019-11-06 12:15:00;87;59;6;15;15;70;78;37;62;11;4;7
2019-11-06 12:30:00;98;69;5;16;17;55;55;49;62;19;2;6
2019-11-06 12:45:00;108;63;14;11;13;81;92;55;93;17;3;3
2019-11-06 13:00:00;95;63;14;15;21;71;98;53;97;19;10;21
2019-11-06 13:15:00;131;103;8;14;19;85;85;60;69;18;7;32
2019-11-06 13:30:00;109;71;11;11;17;86;94;62;99;19;7;4
2019-11-06 13:45:00;111;66;7;8;7;79;90;62;80;17;6;8
2019-11-06 14:00:00;113;95;10;20;22;80;72;61;96;21;6;16
2019-11-06 14:15:00;102;89;4;13;16;73;86;57;89;21;3;9
2019-11-06 14:30:00;124;103;8;17;17;77;76;62;87;27;5;5
2019-11-06 14:45:00;124;81;10;10;12;102;73;70;75;14;5;5
2019-11-06 15:00:00;117;81;10;19;22;83;73;47;82;20;3;63
2019-11-06 15:15:00;138;97;9;23;24;123;60;68;102;21;5;0
