DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-11-20 00:00:00;3;1;0;0;0;9;8;1;3;1;0;0
2019-11-20 00:15:00;10;11;2;5;7;12;8;5;8;4;0;0
2019-11-20 00:30:00;4;4;1;1;1;5;6;3;6;1;0;0
2019-11-20 00:45:00;6;3;2;2;3;10;8;7;3;2;0;0
2019-11-20 01:00:00;1;2;0;2;4;10;6;5;1;1;0;0
2019-11-20 01:15:00;8;4;0;1;2;12;10;6;3;4;0;0
2019-11-20 01:30:00;0;3;0;1;1;5;5;2;2;0;0;0
2019-11-20 01:45:00;2;4;1;0;1;8;5;1;3;0;0;0
2019-11-20 02:00:00;2;4;1;3;3;2;4;2;0;0;0;0
2019-11-20 02:15:00;4;3;0;1;2;0;1;1;0;1;0;0
2019-11-20 02:30:00;6;1;0;1;2;4;5;1;1;2;0;0
2019-11-20 02:45:00;5;3;0;1;1;2;2;1;0;0;0;0
2019-11-20 03:00:00;6;3;0;1;1;0;5;2;2;2;0;0
2019-11-20 03:15:00;6;1;0;0;2;5;3;2;1;1;0;0
2019-11-20 03:30:00;0;1;1;0;0;2;2;2;0;0;0;0
2019-11-20 03:45:00;6;1;1;2;3;2;2;1;3;2;0;0
2019-11-20 04:00:00;7;5;1;1;1;5;7;2;1;1;0;0
2019-11-20 04:15:00;5;3;2;3;3;7;7;3;4;4;0;0
2019-11-20 04:30:00;3;4;0;0;1;10;5;2;7;2;0;0
2019-11-20 04:45:00;11;7;0;4;2;12;10;4;9;5;0;0
2019-11-20 05:00:00;19;9;0;6;9;27;16;6;15;5;0;0
2019-11-20 05:15:00;33;16;1;8;11;52;51;8;23;8;0;0
2019-11-20 05:30:00;49;22;3;10;12;49;58;16;37;7;0;0
2019-11-20 05:45:00;51;29;4;12;14;69;63;24;36;22;2;1
2019-11-20 06:00:00;66;21;6;7;15;66;77;35;42;38;6;3
2019-11-20 06:15:00;82;33;5;13;18;118;128;62;49;56;5;55
2019-11-20 06:30:00;56;40;7;18;26;162;162;63;70;16;5;10
2019-11-20 06:45:00;74;42;6;18;21;174;183;62;67;15;3;3
2019-11-20 07:00:00;67;32;3;24;24;179;166;83;74;19;5;3
2019-11-20 07:15:00;78;38;1;24;33;208;159;106;50;36;6;6
2019-11-20 07:30:00;89;41;6;33;36;191;135;94;94;53;3;17
2019-11-20 07:45:00;85;44;6;32;38;182;139;91;91;28;5;1
2019-11-20 08:00:00;56;36;10;18;25;159;140;101;79;43;3;12
2019-11-20 08:15:00;74;39;3;14;25;142;110;89;70;20;6;9
2019-11-20 08:30:00;72;43;5;21;23;133;132;84;79;17;5;29
2019-11-20 08:45:00;83;47;7;25;15;121;120;76;73;14;7;1
2019-11-20 09:00:00;72;33;3;15;14;77;82;60;49;19;9;2
2019-11-20 09:15:00;74;41;7;15;15;87;99;50;52;21;8;3
2019-11-20 09:30:00;71;32;6;17;19;97;93;57;60;18;3;6
2019-11-20 09:45:00;71;35;4;11;22;77;103;60;63;22;4;6
2019-11-20 10:00:00;64;40;3;9;13;76;87;69;41;15;0;5
2019-11-20 10:15:00;73;44;11;17;17;79;65;43;64;23;2;0
2019-11-20 10:30:00;79;41;9;20;20;71;55;68;66;39;2;28
2019-11-20 10:45:00;85;45;6;6;7;82;79;44;79;22;5;7
2019-11-20 11:00:00;85;51;8;19;20;74;68;64;73;15;4;30
2019-11-20 11:15:00;79;60;7;16;22;73;71;58;63;21;4;7
2019-11-20 11:30:00;99;62;7;9;11;86;83;55;76;11;2;2
2019-11-20 11:45:00;74;39;13;9;10;74;73;41;72;19;4;16
2019-11-20 12:00:00;90;58;10;12;13;64;69;54;70;21;3;8
2019-11-20 12:15:00;77;45;12;12;15;67;90;70;82;12;2;10
2019-11-20 12:30:00;88;64;10;8;13;83;66;50;79;25;8;6
2019-11-20 12:45:00;87;65;18;15;14;67;66;46;73;20;5;30
2019-11-20 13:00:00;104;49;4;14;12;65;70;41;99;20;6;24
2019-11-20 13:15:00;110;67;8;15;20;103;106;77;76;24;7;10
2019-11-20 13:30:00;104;70;8;10;11;107;90;59;93;13;9;9
2019-11-20 13:45:00;92;54;8;18;19;93;92;58;77;16;5;31
2019-11-20 14:00:00;94;64;8;22;20;92;95;53;91;15;5;1
2019-11-20 14:15:00;114;68;7;12;15;101;71;69;84;20;9;24
2019-11-20 14:30:00;122;87;7;14;15;94;87;70;99;21;11;18
2019-11-20 14:45:00;123;100;6;16;19;115;74;78;96;20;8;17
2019-11-20 15:00:00;130;95;10;11;14;120;67;68;89;16;12;10
2019-11-20 15:15:00;122;87;12;19;19;97;84;72;98;16;11;14
2019-11-20 15:30:00;141;97;9;26;22;118;80;56;82;19;11;26
2019-11-20 15:45:00;138;98;9;25;26;141;72;83;103;22;5;13
2019-11-20 16:00:00;158;116;10;18;18;106;84;94;117;20;10;25
2019-11-20 16:15:00;181;145;12;21;25;152;69;63;138;20;12;10
2019-11-20 16:30:00;176;132;14;36;35;116;71;66;103;9;4;5
2019-11-20 16:45:00;188;151;12;30;27;179;59;56;131;13;7;18
2019-11-20 17:00:00;190;113;13;27;25;134;69;63;104;12;4;24
2019-11-20 17:15:00;166;109;5;22;19;158;77;59;148;21;10;6
2019-11-20 17:30:00;176;124;14;30;29;157;84;56;83;15;7;20
2019-11-20 17:45:00;125;89;12;10;13;123;77;63;80;13;8;78
2019-11-20 18:00:00;122;81;10;14;31;106;68;70;72;16;4;17
2019-11-20 18:15:00;88;55;7;24;26;95;88;71;81;18;5;16
2019-11-20 18:30:00;85;51;10;7;14;70;59;73;73;14;4;32
2019-11-20 18:45:00;58;40;8;15;29;86;73;68;62;15;3;3
2019-11-20 19:00:00;60;45;4;8;16;63;64;51;57;13;5;25
2019-11-20 19:15:00;66;35;5;8;19;46;54;37;47;6;3;10
2019-11-20 19:30:00;46;28;9;4;19;64;67;40;46;16;8;3
2019-11-20 19:45:00;69;29;3;10;15;42;48;25;41;18;3;4
2019-11-20 20:00:00;55;37;4;15;23;47;58;42;41;17;3;11
2019-11-20 20:15:00;58;36;10;9;16;44;56;38;40;13;4;12
2019-11-20 20:30:00;33;20;12;16;32;42;40;29;27;5;0;0
2019-11-20 20:45:00;53;24;2;12;16;35;30;18;45;10;0;3
2019-11-20 21:00:00;41;26;1;11;15;30;34;18;29;15;0;0
2019-11-20 21:15:00;45;23;6;12;17;46;43;26;49;12;0;0
2019-11-20 21:30:00;27;14;4;2;4;28;29;19;52;9;0;0
2019-11-20 21:45:00;42;20;2;4;7;26;35;21;35;4;0;0
2019-11-20 22:00:00;52;22;5;3;7;33;28;23;52;14;0;0
2019-11-20 22:15:00;37;17;3;7;14;28;40;30;37;13;0;0
2019-11-20 22:30:00;22;15;3;6;6;19;24;13;19;6;0;0
2019-11-20 22:45:00;18;14;2;8;11;23;25;16;15;8;0;0
2019-11-20 23:00:00;17;12;2;1;5;21;16;9;13;3;0;0
2019-11-20 23:15:00;15;2;3;2;7;18;24;14;12;6;0;0
2019-11-20 23:30:00;7;5;2;0;4;12;9;6;9;3;0;0
2019-11-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
