DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-08-28 00:00:00;14;25;21;0;3;26;1;2;5;5;4;4;0;0;0;0
2020-08-28 00:15:00;22;28;19;2;5;27;1;5;4;4;5;5;0;0;0;0
2020-08-28 00:30:00;18;23;21;3;0;22;0;5;3;3;3;3;0;0;0;0
2020-08-28 00:45:00;14;17;17;1;1;18;1;5;1;2;1;1;0;0;0;0
2020-08-28 01:00:00;8;7;8;1;0;9;0;0;2;2;2;2;0;0;0;0
2020-08-28 01:15:00;16;5;5;2;3;6;0;1;3;2;2;2;0;0;0;0
2020-08-28 01:30:00;16;6;5;1;1;6;0;1;3;3;3;3;0;0;0;0
2020-08-28 01:45:00;10;9;7;0;6;9;0;0;1;1;0;0;0;0;0;0
2020-08-28 02:00:00;6;5;4;0;0;3;0;1;3;3;4;4;0;0;0;0
2020-08-28 02:15:00;3;7;7;0;5;6;2;1;2;2;2;2;0;0;0;0
2020-08-28 02:30:00;6;5;5;2;2;3;0;1;2;2;2;2;0;0;0;0
2020-08-28 02:45:00;9;0;0;0;6;1;1;1;1;1;1;2;0;0;0;0
2020-08-28 03:00:00;7;6;6;1;4;5;0;0;1;1;1;1;0;0;0;0
2020-08-28 03:15:00;3;8;7;1;1;12;2;1;1;1;1;1;0;0;0;0
2020-08-28 03:30:00;5;9;11;0;2;11;1;1;2;2;3;3;0;0;0;0
2020-08-28 03:45:00;6;8;8;0;0;6;0;0;2;2;2;2;0;0;0;0
2020-08-28 04:00:00;5;4;8;0;4;5;0;1;1;1;1;1;0;0;0;0
2020-08-28 04:15:00;10;12;8;0;2;16;1;1;1;1;1;1;0;0;0;0
2020-08-28 04:30:00;10;5;4;1;4;4;0;1;3;3;3;3;0;0;0;0
2020-08-28 04:45:00;9;9;10;3;8;10;0;5;8;6;6;6;0;0;0;0
2020-08-28 05:00:00;24;10;8;5;5;11;0;11;11;11;11;11;0;0;0;0
2020-08-28 05:15:00;22;27;18;3;13;21;0;14;13;14;14;14;0;0;0;0
2020-08-28 05:30:00;47;59;38;5;12;59;2;25;32;30;35;32;0;0;0;0
2020-08-28 05:45:00;57;80;43;1;24;80;2;12;29;26;21;27;0;0;2;0
2020-08-28 06:00:00;45;64;37;13;25;59;0;4;21;21;18;21;0;0;0;0
2020-08-28 06:15:00;63;59;39;6;18;56;0;19;21;22;17;18;0;0;0;0
2020-08-28 06:30:00;64;94;49;6;287;96;5;30;27;27;28;27;0;0;3;0
2020-08-28 06:45:00;65;108;62;6;28;122;1;31;51;50;47;49;0;0;0;0
2020-08-28 07:00:00;93;108;63;10;27;106;3;29;37;34;34;35;0;0;1;0
2020-08-28 07:15:00;107;123;73;16;27;117;0;36;30;28;27;26;0;0;1;1
2020-08-28 07:30:00;93;111;62;17;40;118;4;36;38;37;38;38;0;0;1;1
2020-08-28 07:45:00;99;101;67;28;42;91;3;39;37;37;39;40;2;0;0;0
2020-08-28 08:00:00;95;106;84;21;28;92;8;37;49;50;45;46;0;0;0;0
2020-08-28 08:15:00;114;107;69;27;31;102;1;45;42;45;38;42;0;0;2;1
2020-08-28 08:30:00;121;122;69;20;31;117;5;40;47;47;41;47;0;0;0;0
2020-08-28 08:45:00;128;125;77;37;49;121;11;34;50;49;46;46;0;0;0;0
2020-08-28 09:00:00;117;133;91;28;40;115;15;46;43;47;45;47;0;0;0;0
2020-08-28 09:15:00;134;154;74;27;38;146;14;43;49;51;40;41;2;0;0;0
2020-08-28 09:30:00;137;155;81;32;43;139;10;49;41;42;39;40;0;0;0;0
2020-08-28 09:45:00;145;165;100;51;48;140;9;63;43;42;44;42;0;0;0;16
2020-08-28 10:00:00;149;157;99;34;39;142;15;51;47;46;39;39;1;0;0;0
2020-08-28 10:15:00;162;153;103;39;43;148;13;58;46;46;39;41;2;0;0;0
2020-08-28 10:30:00;149;152;97;43;41;136;5;49;60;64;57;60;0;0;2;1
2020-08-28 10:45:00;168;157;90;43;50;138;12;52;53;50;49;53;0;0;0;1
2020-08-28 11:00:00;164;123;81;47;42;101;13;54;54;54;53;54;0;0;0;0
2020-08-28 11:15:00;184;194;93;33;55;172;23;65;64;65;62;64;0;0;0;0
2020-08-28 11:30:00;166;174;110;51;48;142;16;49;57;55;50;48;0;0;0;0
2020-08-28 11:45:00;178;194;93;53;42;164;13;54;66;68;68;73;1;2;2;2
2020-08-28 12:00:00;173;173;93;36;41;156;14;65;53;54;49;52;0;2;0;0
2020-08-28 12:15:00;191;217;126;64;52;194;20;49;54;55;52;52;0;0;0;0
2020-08-28 12:30:00;172;155;101;45;71;141;10;55;77;76;56;59;0;0;0;0
2020-08-28 12:45:00;155;196;106;60;55;174;12;58;59;60;56;57;0;0;2;0
2020-08-28 13:00:00;177;182;85;50;41;172;8;61;52;52;45;44;0;0;0;1
2020-08-28 13:15:00;175;163;95;34;58;154;8;51;70;72;62;66;0;0;5;2
2020-08-28 13:30:00;177;151;84;49;50;159;10;63;56;52;47;50;0;0;0;2
2020-08-28 13:45:00;175;169;102;48;47;158;10;60;66;71;66;63;0;0;0;1
2020-08-28 14:00:00;167;178;107;64;48;153;14;54;132;65;64;63;5;0;1;4
2020-08-28 14:15:00;187;201;106;79;53;190;4;49;77;77;74;71;2;0;8;7
2020-08-28 14:30:00;158;204;116;76;64;184;7;52;71;69;65;66;1;0;1;0
2020-08-28 14:45:00;156;185;94;64;63;163;9;61;48;45;37;39;0;0;0;0
2020-08-28 15:00:00;171;196;79;67;45;171;13;54;61;60;54;54;0;1;0;0
2020-08-28 15:15:00;187;188;95;63;54;168;18;74;68;73;62;65;1;2;0;0
2020-08-28 15:30:00;179;184;97;60;45;170;7;61;54;56;45;44;2;4;1;0
2020-08-28 15:45:00;163;184;97;41;52;169;13;61;82;43;38;42;0;0;0;20
2020-08-28 16:00:00;164;190;99;62;55;160;12;60;64;55;54;55;0;0;1;0
2020-08-28 16:15:00;166;197;89;44;43;185;9;67;60;55;55;53;0;0;0;0
2020-08-28 16:30:00;174;176;67;50;39;162;44;56;69;70;64;64;3;0;1;3
2020-08-28 16:45:00;171;173;69;42;58;166;11;54;59;55;48;53;1;0;7;1
2020-08-28 17:00:00;159;180;69;40;47;168;8;36;46;51;42;45;2;1;0;0
2020-08-28 17:15:00;129;169;80;51;40;157;12;52;54;54;46;44;0;8;2;2
2020-08-28 17:30:00;177;168;79;36;40;155;9;48;54;56;51;52;0;0;0;0
