DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2019-08-21 00:00:00;4;1;3;0;0;0
2019-08-21 00:15:00;5;0;3;0;0;0
2019-08-21 00:30:00;2;0;1;0;0;0
2019-08-21 00:45:00;1;0;2;0;0;0
2019-08-21 01:00:00;1;0;0;0;0;0
2019-08-21 01:15:00;3;0;1;0;0;0
2019-08-21 01:30:00;4;2;2;0;0;0
2019-08-21 01:45:00;2;0;0;0;0;0
2019-08-21 02:00:00;0;0;0;0;0;0
2019-08-21 02:15:00;2;0;0;0;0;0
2019-08-21 02:30:00;1;0;0;0;0;0
2019-08-21 02:45:00;3;0;2;0;0;0
2019-08-21 03:00:00;2;0;2;0;0;0
2019-08-21 03:15:00;0;0;2;1;0;0
2019-08-21 03:30:00;0;0;1;0;0;0
2019-08-21 03:45:00;0;0;1;0;0;0
2019-08-21 04:00:00;1;0;0;0;0;0
2019-08-21 04:15:00;6;0;2;0;0;0
2019-08-21 04:30:00;1;0;6;0;0;0
2019-08-21 04:45:00;3;3;11;1;0;0
2019-08-21 05:00:00;6;5;12;0;0;0
2019-08-21 05:15:00;12;6;44;1;2;0
2019-08-21 05:30:00;28;4;58;6;6;1
2019-08-21 05:45:00;44;9;62;12;7;2
2019-08-21 06:00:00;32;9;47;3;9;0
2019-08-21 06:15:00;35;15;78;3;8;2
2019-08-21 06:30:00;54;19;118;4;12;6
2019-08-21 06:45:00;62;8;109;2;5;8
2019-08-21 07:00:00;67;12;72;0;3;9
2019-08-21 07:15:00;90;6;92;5;5;11
2019-08-21 07:30:00;81;7;82;1;3;8
2019-08-21 07:45:00;78;3;69;0;14;1
2019-08-21 08:00:00;66;3;94;0;1;3
2019-08-21 08:15:00;60;2;82;0;0;0
2019-08-21 08:30:00;63;0;58;0;0;1
2019-08-21 08:45:00;58;0;55;2;0;0
2019-08-21 09:00:00;41;0;51;2;0;2
2019-08-21 09:15:00;33;1;42;1;1;0
2019-08-21 09:30:00;37;2;45;1;4;1
2019-08-21 09:45:00;35;2;47;3;1;1
2019-08-21 10:00:00;33;1;54;1;2;0
2019-08-21 10:15:00;46;0;45;1;1;2
2019-08-21 10:30:00;41;0;43;1;2;0
2019-08-21 10:45:00;40;0;41;2;24;0
2019-08-21 11:00:00;50;0;51;3;0;0
2019-08-21 11:15:00;48;1;41;4;0;0
2019-08-21 11:30:00;45;1;49;3;0;3
2019-08-21 11:45:00;48;2;31;4;11;0
2019-08-21 12:00:00;54;0;35;5;1;1
2019-08-21 12:15:00;48;2;38;5;4;0
2019-08-21 12:30:00;45;2;43;3;1;0
2019-08-21 12:45:00;51;0;46;3;4;3
2019-08-21 13:00:00;51;0;44;2;0;0
2019-08-21 13:15:00;43;2;42;0;0;3
2019-08-21 13:30:00;48;2;47;0;0;0
2019-08-21 13:45:00;68;1;59;2;3;3
2019-08-21 14:00:00;60;3;54;9;9;10
2019-08-21 14:15:00;57;1;47;28;8;3
2019-08-21 14:30:00;61;3;38;15;2;1
2019-08-21 14:45:00;44;28;53;11;5;6
2019-08-21 15:00:00;85;0;57;24;6;2
2019-08-21 15:15:00;114;1;52;17;33;5
2019-08-21 15:30:00;94;0;41;23;16;5
2019-08-21 15:45:00;69;0;57;19;7;18
2019-08-21 16:00:00;101;5;51;13;21;5
2019-08-21 16:15:00;81;4;49;12;4;0
2019-08-21 16:30:00;65;4;62;17;10;6
2019-08-21 16:45:00;68;1;45;8;0;6
2019-08-21 17:00:00;74;1;55;7;5;4
2019-08-21 17:15:00;68;2;59;13;2;1
2019-08-21 17:30:00;68;3;47;7;0;0
2019-08-21 17:45:00;51;1;64;2;1;0
2019-08-21 18:00:00;53;0;55;4;0;1
2019-08-21 18:15:00;37;0;51;1;0;0
2019-08-21 18:30:00;30;0;38;0;0;0
2019-08-21 18:45:00;44;1;33;1;0;4
2019-08-21 19:00:00;27;0;31;2;0;0
2019-08-21 19:15:00;23;1;25;1;0;0
2019-08-21 19:30:00;30;0;28;0;0;0
2019-08-21 19:45:00;18;0;31;0;0;0
2019-08-21 20:00:00;24;0;18;0;0;0
2019-08-21 20:15:00;25;1;18;1;0;0
2019-08-21 20:30:00;25;0;12;0;0;0
2019-08-21 20:45:00;17;1;16;0;0;0
2019-08-21 21:00:00;24;1;22;0;4;0
2019-08-21 21:15:00;16;6;17;1;0;0
2019-08-21 21:30:00;20;2;14;1;0;0
2019-08-21 21:45:00;25;0;16;16;0;1
2019-08-21 22:00:00;44;2;9;3;1;0
2019-08-21 22:15:00;17;1;5;4;0;1
2019-08-21 22:30:00;11;0;8;1;0;0
2019-08-21 22:45:00;8;0;8;0;0;0
2019-08-21 23:00:00;11;0;5;0;0;0
2019-08-21 23:15:00;8;0;1;0;0;0
2019-08-21 23:30:00;8;0;5;0;0;0
2019-08-21 23:45:00;13;1;1;0;0;0
