DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2019-11-13 00:00:00;1;2;4;2;3;12;5;4;7;1;3;0;4;8;6;0;0;0;21;0;0;0;0;0
2019-11-13 00:15:00;4;6;6;2;3;10;5;3;9;4;5;3;8;20;12;0;0;0;30;0;0;0;0;0
2019-11-13 00:30:00;2;4;4;2;4;8;4;0;4;2;5;4;9;14;7;1;0;0;30;0;0;0;0;0
2019-11-13 00:45:00;1;2;1;2;2;7;5;2;4;4;7;3;7;10;4;0;0;0;30;0;0;0;0;0
2019-11-13 01:00:00;0;3;2;3;0;3;2;2;2;2;5;3;9;16;9;0;0;0;34;0;0;0;0;0
2019-11-13 01:15:00;1;1;5;1;2;4;3;1;4;1;2;1;3;10;8;0;0;0;39;0;0;0;0;0
2019-11-13 01:30:00;1;1;0;0;0;3;2;1;4;2;1;0;2;6;6;1;0;1;39;0;0;0;0;0
2019-11-13 01:45:00;0;0;0;0;0;4;3;3;7;1;2;0;4;11;8;0;0;2;39;0;0;0;0;0
2019-11-13 02:00:00;0;1;1;1;0;0;1;0;3;1;3;0;3;7;4;0;0;0;39;0;0;0;0;0
2019-11-13 02:15:00;0;0;2;1;1;3;4;0;3;0;0;1;3;7;4;0;0;1;39;0;0;0;0;0
2019-11-13 02:30:00;0;0;0;0;1;4;1;0;4;0;2;2;6;7;3;0;0;1;36;0;0;0;0;0
2019-11-13 02:45:00;0;0;0;0;1;7;7;0;1;3;3;0;1;3;2;0;0;1;39;0;0;0;0;0
2019-11-13 03:00:00;0;2;0;0;0;6;3;2;4;0;3;0;4;7;3;0;0;3;36;0;0;0;0;0
2019-11-13 03:15:00;0;0;0;1;0;2;2;1;5;1;3;1;3;8;7;0;0;0;39;0;0;0;0;0
2019-11-13 03:30:00;1;0;1;1;0;2;4;2;0;2;4;0;4;7;3;0;0;0;39;0;0;0;0;0
2019-11-13 03:45:00;0;1;0;2;2;6;3;3;5;0;4;1;6;12;11;0;0;0;39;0;0;0;0;0
2019-11-13 04:00:00;0;0;0;2;0;4;3;0;2;0;6;2;6;13;10;0;0;1;39;0;0;0;0;0
2019-11-13 04:15:00;1;0;0;1;1;5;5;4;8;0;5;3;8;17;10;0;0;0;36;0;0;0;0;0
2019-11-13 04:30:00;0;0;0;2;0;3;4;3;9;5;14;4;8;18;10;1;0;0;39;0;0;0;0;0
2019-11-13 04:45:00;0;0;0;1;5;17;6;4;5;2;15;14;10;31;29;0;0;0;39;0;0;0;0;0
2019-11-13 05:00:00;0;2;2;2;1;17;9;9;12;9;27;36;32;51;37;2;0;2;30;0;0;0;0;0
2019-11-13 05:15:00;1;1;1;3;5;26;19;10;8;7;72;66;41;65;52;2;0;0;30;0;0;0;0;0
2019-11-13 05:30:00;2;5;8;5;0;30;22;18;15;13;54;57;37;73;71;4;0;0;30;0;0;0;0;0
2019-11-13 05:45:00;4;5;10;14;8;37;26;21;17;12;59;53;64;86;72;2;0;0;30;0;0;0;0;0
2019-11-13 06:00:00;3;7;24;13;8;38;36;28;29;19;49;46;87;109;77;5;0;0;30;0;0;0;0;0
2019-11-13 06:15:00;5;10;19;15;20;58;40;30;30;21;61;66;90;99;87;16;0;1;30;0;0;0;0;0
2019-11-13 06:30:00;5;9;19;9;15;58;53;42;33;41;86;94;72;96;95;16;0;0;30;0;0;0;0;0
2019-11-13 06:45:00;9;9;20;17;23;65;70;32;31;58;88;84;74;103;117;21;0;0;30;0;0;0;0;0
2019-11-13 07:00:00;6;15;28;18;29;75;76;48;34;81;82;88;59;88;77;20;0;0;30;0;0;0;0;0
2019-11-13 07:15:00;6;13;15;28;65;86;83;40;37;94;96;97;84;97;93;40;0;1;30;0;0;0;0;0
2019-11-13 07:30:00;25;31;51;34;80;67;84;52;40;120;91;86;70;98;97;52;0;0;30;0;0;0;0;0
2019-11-13 07:45:00;25;33;39;47;79;81;80;64;51;108;66;72;76;90;79;57;0;2;30;0;0;0;0;0
2019-11-13 08:00:00;16;24;31;24;44;85;79;39;45;94;64;78;81;99;106;44;0;0;30;0;0;0;0;0
2019-11-13 08:15:00;14;11;23;26;50;81;80;4;58;76;71;74;61;90;84;34;0;0;30;0;0;0;0;0
2019-11-13 08:30:00;12;21;25;24;32;74;71;17;58;57;68;68;93;91;109;28;0;1;30;0;0;0;0;0
2019-11-13 08:45:00;16;27;29;23;31;82;72;34;59;62;72;66;90;100;99;24;0;0;30;0;0;0;0;0
2019-11-13 09:00:00;12;13;28;13;25;60;53;42;40;59;70;64;85;87;89;22;0;0;30;0;0;0;0;0
2019-11-13 09:15:00;13;20;32;21;24;68;60;46;33;53;65;54;81;82;84;23;0;0;30;0;0;0;0;0
2019-11-13 09:30:00;14;16;25;32;22;69;63;39;38;43;73;55;68;92;93;25;0;0;30;0;0;0;0;0
2019-11-13 09:45:00;16;16;24;25;35;61;62;47;43;47;56;54;75;100;84;22;0;0;30;0;0;0;0;0
2019-11-13 10:00:00;17;23;36;28;17;64;60;50;41;45;71;65;74;99;79;35;0;1;30;0;0;0;0;0
2019-11-13 10:15:00;14;20;33;20;31;64;61;33;31;40;58;38;92;94;72;24;0;2;30;0;0;0;0;0
