DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-09-18 00:00:00;2;6;2;1;2;2;0;0;7;6;3;1;2;4;3;0;0;0;0;0;0
2020-09-18 00:15:00;5;10;1;0;2;3;0;0;4;10;0;2;2;0;2;0;0;0;0;0;0
2020-09-18 00:30:00;5;8;4;1;0;4;0;0;2;4;1;0;1;1;1;0;0;0;0;0;0
2020-09-18 00:45:00;6;6;0;3;1;4;0;0;5;3;2;1;1;1;1;0;0;0;0;0;0
2020-09-18 01:00:00;3;5;1;0;1;5;4;0;1;0;1;0;1;0;0;0;0;0;0;0;0
2020-09-18 01:15:00;3;10;4;1;1;2;0;0;3;4;4;0;0;2;0;0;0;0;0;0;0
2020-09-18 01:30:00;4;4;2;0;1;1;0;0;1;3;4;1;1;3;1;0;0;0;0;0;0
2020-09-18 01:45:00;3;6;3;0;0;1;0;0;4;0;0;2;0;5;0;0;0;0;0;0;0
2020-09-18 02:00:00;0;0;0;0;0;0;1;1;2;0;0;0;3;2;2;0;0;0;0;0;0
2020-09-18 02:15:00;2;3;0;1;0;0;0;0;7;1;0;0;4;2;1;0;0;0;0;0;0
2020-09-18 02:30:00;4;1;1;0;1;0;0;0;1;0;1;1;3;2;3;0;0;0;0;0;0
2020-09-18 02:45:00;0;2;1;0;0;0;0;0;4;1;1;0;3;2;0;0;0;0;0;0;0
2020-09-18 03:00:00;4;3;1;0;0;0;0;0;3;1;0;0;0;2;0;0;0;0;0;0;0
2020-09-18 03:15:00;1;4;0;0;1;1;0;0;3;2;0;0;1;0;1;0;0;0;0;0;0
2020-09-18 03:30:00;1;2;0;1;0;0;0;0;3;0;0;0;3;1;0;0;0;0;0;0;0
2020-09-18 03:45:00;2;2;0;0;1;3;0;0;1;1;1;0;1;2;0;0;0;0;0;0;0
2020-09-18 04:00:00;3;3;0;1;1;1;0;0;3;2;1;0;2;2;1;0;0;0;0;0;0
2020-09-18 04:15:00;4;6;1;1;1;1;1;0;5;2;2;0;3;5;1;0;0;0;0;0;0
2020-09-18 04:30:00;2;5;3;1;2;3;0;0;4;4;1;1;4;3;1;0;0;0;0;0;0
2020-09-18 04:45:00;10;6;7;1;1;5;3;0;7;6;2;0;6;6;1;0;0;0;0;0;0
2020-09-18 05:00:00;4;8;6;0;5;15;2;0;9;9;4;3;5;11;5;0;0;0;0;0;0
2020-09-18 05:15:00;11;17;4;3;5;14;1;0;17;19;12;1;6;5;3;0;0;0;0;0;0
2020-09-18 05:30:00;34;27;15;5;14;26;2;0;24;21;15;4;16;9;9;0;0;0;0;0;0
2020-09-18 05:45:00;37;36;22;11;8;23;5;3;20;27;5;16;22;16;12;0;0;0;0;0;0
2020-09-18 06:00:00;27;43;24;10;8;24;6;1;22;22;1;29;49;24;12;0;0;0;0;0;0
2020-09-18 06:15:00;32;35;32;9;16;19;4;0;30;41;4;13;29;19;16;0;0;0;0;0;0
2020-09-18 06:30:00;65;62;31;11;17;37;7;0;50;50;9;4;43;24;22;0;0;0;0;2;0
2020-09-18 06:45:00;77;53;35;8;24;49;6;1;41;50;19;4;36;20;18;0;0;0;0;2;0
2020-09-18 07:00:00;42;59;49;14;31;37;7;5;41;37;8;5;57;29;31;0;0;0;0;0;0
2020-09-18 07:15:00;58;58;44;19;45;50;13;2;41;57;22;10;69;34;33;0;0;0;0;0;0
2020-09-18 07:30:00;48;63;48;22;45;41;17;3;45;59;27;12;49;34;19;0;0;0;0;0;0
2020-09-18 07:45:00;73;80;54;30;41;55;21;9;68;58;35;29;61;25;29;7;0;0;0;0;0
2020-09-18 08:00:00;63;58;60;25;56;52;22;7;57;43;28;32;54;30;26;0;0;0;1;0;0
2020-09-18 08:15:00;43;58;46;24;39;30;14;6;39;44;22;17;50;35;20;0;0;0;0;0;0
2020-09-18 08:30:00;46;84;48;26;34;39;19;5;44;39;22;22;64;21;22;0;0;0;1;0;0
2020-09-18 08:45:00;50;59;50;15;38;34;16;3;35;54;22;20;54;14;20;0;0;0;0;0;2
2020-09-18 09:00:00;29;75;51;21;40;47;16;5;37;35;26;29;57;30;31;0;0;0;0;0;0
2020-09-18 09:15:00;34;53;46;21;29;34;24;3;44;40;21;21;52;25;20;0;0;0;0;0;0
2020-09-18 09:30:00;41;80;60;22;33;29;12;19;41;41;26;26;66;29;24;0;0;0;0;0;1
2020-09-18 09:45:00;47;84;57;31;47;54;12;1;53;50;28;26;77;26;28;4;0;0;0;0;0
2020-09-18 10:00:00;32;65;40;27;42;59;13;7;46;46;22;30;58;26;25;0;0;1;0;0;0
2020-09-18 10:15:00;37;79;69;17;57;47;10;5;61;54;24;25;66;36;28;0;0;0;0;0;0
2020-09-18 10:30:00;42;68;54;38;40;41;8;9;60;62;24;21;64;29;27;0;0;0;0;0;0
2020-09-18 10:45:00;37;91;56;26;49;51;24;9;65;59;29;24;69;28;28;3;0;0;0;0;0
2020-09-18 11:00:00;38;62;38;25;51;44;19;10;53;59;21;24;47;30;27;9;0;0;0;0;0
2020-09-18 11:15:00;20;74;48;20;46;30;14;11;59;61;35;27;71;36;30;0;0;0;0;0;0
2020-09-18 11:30:00;44;71;71;37;59;58;19;20;64;69;32;27;75;30;26;5;0;1;0;1;0
2020-09-18 11:45:00;38;71;48;13;61;48;23;15;53;60;35;30;61;36;47;3;0;0;0;0;0
2020-09-18 12:00:00;49;82;56;20;62;48;14;13;61;60;23;33;106;40;40;3;0;0;1;0;1
2020-09-18 12:15:00;22;73;53;23;47;48;17;14;69;69;22;36;65;41;43;4;0;0;0;0;0
2020-09-18 12:30:00;40;72;51;28;46;49;15;9;59;59;20;34;77;32;30;0;0;0;0;0;0
2020-09-18 12:45:00;43;72;69;14;53;44;13;25;67;65;29;28;73;35;24;2;0;0;0;0;0
2020-09-18 13:00:00;48;79;65;21;55;60;18;12;80;74;26;47;82;47;31;23;0;0;0;0;0
2020-09-18 13:15:00;53;90;63;32;55;72;23;20;56;77;21;24;71;26;35;0;0;8;0;0;0
2020-09-18 13:30:00;61;82;63;22;43;72;20;15;68;74;17;31;60;38;34;0;0;0;0;0;0
2020-09-18 13:45:00;42;83;64;23;49;58;13;16;63;54;29;21;53;83;27;0;0;0;0;0;0
2020-09-18 14:00:00;65;64;54;22;43;46;21;6;62;62;22;25;81;36;27;2;0;0;0;0;0
2020-09-18 14:15:00;41;101;69;30;54;59;18;16;70;78;27;63;129;55;44;0;6;0;0;1;1
2020-09-18 14:30:00;42;80;58;22;44;51;12;15;68;76;23;31;81;38;39;0;0;0;0;0;0
2020-09-18 14:45:00;35;83;60;28;46;38;17;10;71;88;29;40;81;34;34;2;0;4;0;0;0
2020-09-18 15:00:00;46;88;45;26;52;36;9;12;77;84;28;39;81;37;40;9;0;0;0;0;0
2020-09-18 15:15:00;36;85;56;28;46;43;14;11;74;79;17;38;94;44;38;0;5;0;0;0;0
2020-09-18 15:30:00;44;91;62;32;49;51;16;17;86;79;29;32;79;84;36;0;0;0;0;0;0
2020-09-18 15:45:00;39;92;71;32;56;34;18;21;63;64;27;42;93;64;42;0;0;9;0;0;0
2020-09-18 16:00:00;31;85;62;29;57;64;25;10;64;67;16;34;72;26;25;0;0;0;0;0;0
2020-09-18 16:15:00;45;96;65;24;55;63;18;16;72;73;31;32;79;38;35;0;0;0;0;0;5
2020-09-18 16:30:00;31;86;49;24;38;47;16;12;95;76;24;32;64;37;39;7;0;59;0;0;0
2020-09-18 16:45:00;32;100;51;35;45;52;17;23;71;73;22;17;78;37;63;21;0;0;0;25;0
2020-09-18 17:00:00;27;87;57;26;48;51;23;16;66;69;26;20;81;28;61;13;0;1;0;0;0
2020-09-18 17:15:00;46;86;58;35;54;54;20;14;71;63;20;27;70;29;27;4;3;0;0;9;21
2020-09-18 17:30:00;36;98;57;25;58;46;16;11;80;76;23;23;71;36;38;1;0;1;1;0;0
2020-09-18 17:45:00;32;76;55;32;48;56;13;12;66;74;24;25;65;28;19;0;0;0;0;3;0
