DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-04-09 00:00:00;3;2;0;0;0;0;0;0
2020-04-09 00:15:00;1;0;0;0;0;1;0;0
2020-04-09 00:30:00;0;0;0;0;2;1;0;0
2020-04-09 00:45:00;2;0;0;0;0;0;0;0
2020-04-09 01:00:00;2;0;0;0;1;1;0;0
2020-04-09 01:15:00;0;0;0;0;2;0;0;0
2020-04-09 01:30:00;2;0;0;0;1;3;0;0
2020-04-09 01:45:00;1;4;0;0;0;1;0;0
2020-04-09 02:00:00;0;1;0;0;1;1;0;0
2020-04-09 02:15:00;1;2;0;0;0;0;0;0
2020-04-09 02:30:00;1;0;0;0;1;1;0;0
2020-04-09 02:45:00;1;0;0;0;1;0;0;0
2020-04-09 03:00:00;0;0;0;0;0;0;0;0
2020-04-09 03:15:00;0;0;0;0;0;0;0;0
2020-04-09 03:30:00;0;1;0;0;1;0;0;0
2020-04-09 03:45:00;1;1;0;0;0;1;0;0
2020-04-09 04:00:00;0;0;0;0;0;0;0;0
2020-04-09 04:15:00;1;1;0;0;3;1;0;0
2020-04-09 04:30:00;2;4;0;0;4;2;0;0
2020-04-09 04:45:00;0;2;0;0;1;0;0;0
2020-04-09 05:00:00;1;8;0;0;4;4;0;0
2020-04-09 05:15:00;1;16;0;0;4;4;0;0
2020-04-09 05:30:00;3;19;0;0;19;11;1;0
2020-04-09 05:45:00;5;21;0;0;28;4;2;0
2020-04-09 06:00:00;4;15;0;0;16;6;0;1
2020-04-09 06:15:00;5;24;0;0;17;7;4;0
2020-04-09 06:30:00;9;24;1;0;29;13;14;0
2020-04-09 06:45:00;13;24;0;0;21;22;7;0
2020-04-09 07:00:00;13;24;0;0;24;23;1;0
2020-04-09 07:15:00;20;43;0;0;23;21;8;0
2020-04-09 07:30:00;22;33;0;0;24;15;7;0
2020-04-09 07:45:00;19;25;0;0;29;23;12;0
2020-04-09 08:00:00;22;21;2;0;20;12;4;0
2020-04-09 08:15:00;21;26;1;0;27;20;2;1
2020-04-09 08:30:00;15;21;1;0;15;17;3;0
2020-04-09 08:45:00;9;16;0;0;15;10;0;0
2020-04-09 09:00:00;10;14;2;0;18;14;3;0
2020-04-09 09:15:00;20;22;3;0;26;7;0;0
2020-04-09 09:30:00;23;31;5;0;22;19;0;0
2020-04-09 09:45:00;20;29;3;0;29;17;0;0
2020-04-09 10:00:00;17;27;4;0;18;8;0;0
2020-04-09 10:15:00;13;24;6;0;23;15;0;3
2020-04-09 10:30:00;26;31;1;0;27;18;3;1
2020-04-09 10:45:00;18;18;4;0;15;16;0;3
2020-04-09 11:00:00;20;27;6;0;27;16;1;3
2020-04-09 11:15:00;12;33;1;0;23;10;0;3
2020-04-09 11:30:00;20;37;1;0;32;9;0;8
2020-04-09 11:45:00;24;32;4;0;31;15;0;3
2020-04-09 12:00:00;29;33;0;0;30;12;12;2
2020-04-09 12:15:00;25;20;1;0;33;14;11;11
2020-04-09 12:30:00;16;24;1;0;34;10;0;2
2020-04-09 12:45:00;21;27;2;0;29;12;0;1
2020-04-09 13:00:00;22;26;1;0;26;16;1;1
2020-04-09 13:15:00;24;31;4;0;21;17;3;3
2020-04-09 13:30:00;21;38;2;0;27;19;0;0
2020-04-09 13:45:00;23;39;1;0;30;20;3;1
2020-04-09 14:00:00;28;46;4;0;28;15;2;5
2020-04-09 14:15:00;19;34;7;0;31;14;1;5
2020-04-09 14:30:00;20;37;0;0;38;25;0;4
2020-04-09 14:45:00;13;34;2;0;18;13;0;2
2020-04-09 15:00:00;27;24;1;0;21;10;0;4
2020-04-09 15:15:00;28;41;2;0;35;23;0;4
2020-04-09 15:30:00;29;29;3;0;28;15;1;3
2020-04-09 15:45:00;29;44;3;0;29;14;3;7
2020-04-09 16:00:00;23;28;4;0;23;15;0;5
2020-04-09 16:15:00;25;25;1;0;28;13;0;4
2020-04-09 16:30:00;26;24;0;0;26;10;0;6
2020-04-09 16:45:00;17;26;3;0;17;13;0;5
2020-04-09 17:00:00;19;28;3;0;25;19;3;1
2020-04-09 17:15:00;19;28;1;0;21;17;0;3
2020-04-09 17:30:00;18;30;0;0;16;9;0;2
2020-04-09 17:45:00;21;26;0;0;20;9;0;5
2020-04-09 18:00:00;19;11;0;0;15;14;0;1
2020-04-09 18:15:00;19;22;1;0;18;6;0;0
2020-04-09 18:30:00;25;26;0;0;16;4;1;0
2020-04-09 18:45:00;13;16;1;0;13;11;0;0
2020-04-09 19:00:00;19;17;3;0;17;12;0;1
2020-04-09 19:15:00;14;18;1;0;7;11;0;0
2020-04-09 19:30:00;10;16;0;0;13;13;0;0
2020-04-09 19:45:00;10;17;0;0;8;6;0;2
2020-04-09 20:00:00;7;10;1;0;12;4;0;0
2020-04-09 20:15:00;16;9;0;0;6;5;0;0
2020-04-09 20:30:00;7;6;0;0;5;3;0;0
2020-04-09 20:45:00;4;11;0;0;4;3;0;1
2020-04-09 21:00:00;1;4;0;0;11;2;0;0
2020-04-09 21:15:00;3;13;0;0;2;4;0;0
2020-04-09 21:30:00;6;12;0;0;5;7;0;0
2020-04-09 21:45:00;2;8;0;0;6;3;0;0
2020-04-09 22:00:00;5;5;0;0;15;6;0;0
2020-04-09 22:15:00;1;3;0;0;3;2;0;0
2020-04-09 22:30:00;0;3;0;0;2;0;0;0
2020-04-09 22:45:00;1;4;0;0;2;2;0;0
2020-04-09 23:00:00;1;0;0;0;5;1;0;0
2020-04-09 23:15:00;1;0;0;0;1;2;0;0
2020-04-09 23:30:00;1;5;0;0;1;0;0;0
2020-04-09 23:45:00;0;3;0;0;1;0;0;0
