DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-04-06 00:00:00;4;2;8;2;0;0
2020-04-06 00:15:00;6;4;5;1;0;0
2020-04-06 00:30:00;0;0;1;1;0;0
2020-04-06 00:45:00;1;4;3;1;0;0
2020-04-06 01:00:00;2;1;1;1;0;0
2020-04-06 01:15:00;3;2;3;2;0;0
2020-04-06 01:30:00;3;3;1;2;0;0
2020-04-06 01:45:00;7;4;4;2;0;0
2020-04-06 02:00:00;7;5;1;1;0;0
2020-04-06 02:15:00;2;1;1;0;0;0
2020-04-06 02:30:00;7;5;2;1;0;0
2020-04-06 02:45:00;5;3;6;3;0;0
2020-04-06 03:00:00;3;3;3;1;0;0
2020-04-06 03:15:00;6;6;3;1;0;0
2020-04-06 03:30:00;3;2;6;6;0;0
2020-04-06 03:45:00;5;2;8;7;0;0
2020-04-06 04:00:00;6;1;3;4;0;0
2020-04-06 04:15:00;14;7;4;5;0;0
2020-04-06 04:30:00;13;5;6;4;0;0
2020-04-06 04:45:00;11;15;10;7;0;0
2020-04-06 05:00:00;23;14;20;9;0;0
2020-04-06 05:15:00;30;22;29;15;0;0
2020-04-06 05:30:00;42;41;77;52;0;0
2020-04-06 05:45:00;43;32;71;51;0;0
2020-04-06 06:00:00;56;56;76;41;0;0
2020-04-06 06:15:00;28;32;67;63;0;0
2020-04-06 06:30:00;71;67;77;71;0;0
2020-04-06 06:45:00;67;63;80;74;0;0
2020-04-06 07:00:00;55;45;70;76;0;0
2020-04-06 07:15:00;59;45;88;87;2;0
2020-04-06 07:30:00;51;72;84;90;5;0
2020-04-06 07:45:00;68;44;81;74;0;0
2020-04-06 08:00:00;72;61;66;57;0;0
2020-04-06 08:15:00;66;57;85;43;1;0
2020-04-06 08:30:00;77;53;67;45;7;0
2020-04-06 08:45:00;77;48;70;43;11;2
2020-04-06 09:00:00;71;57;65;66;0;0
2020-04-06 09:15:00;72;68;52;57;2;0
2020-04-06 09:30:00;77;41;70;56;26;0
2020-04-06 09:45:00;84;74;68;49;2;0
2020-04-06 10:00:00;72;68;73;41;8;0
2020-04-06 10:15:00;69;64;74;59;11;0
2020-04-06 10:30:00;90;91;75;78;5;0
2020-04-06 10:45:00;73;60;82;47;6;0
2020-04-06 11:00:00;93;72;79;68;12;0
2020-04-06 11:15:00;72;67;62;47;8;0
2020-04-06 11:30:00;90;74;80;51;1;0
2020-04-06 11:45:00;75;59;79;58;3;0
2020-04-06 12:00:00;103;88;64;42;11;0
2020-04-06 12:15:00;78;85;69;53;14;1
2020-04-06 12:30:00;67;67;82;54;4;0
2020-04-06 12:45:00;93;92;80;72;3;0
2020-04-06 13:00:00;67;73;71;55;0;0
2020-04-06 13:15:00;79;76;69;47;5;0
2020-04-06 13:30:00;93;88;68;56;26;0
2020-04-06 13:45:00;75;79;72;53;3;0
2020-04-06 14:00:00;99;103;79;55;10;0
2020-04-06 14:15:00;92;86;74;56;6;0
2020-04-06 14:30:00;98;109;61;57;10;0
2020-04-06 14:45:00;87;88;82;64;2;0
2020-04-06 15:00:00;97;89;68;64;16;1
2020-04-06 15:15:00;109;94;79;60;9;0
2020-04-06 15:30:00;111;118;70;44;8;0
2020-04-06 15:45:00;101;106;66;46;9;4
2020-04-06 16:00:00;114;127;71;63;10;0
2020-04-06 16:15:00;88;96;69;54;6;0
2020-04-06 16:30:00;125;108;89;78;10;0
2020-04-06 16:45:00;30;77;5;8;2;0
2020-04-06 17:00:00;36;54;30;24;12;0
2020-04-06 17:15:00;69;90;46;30;17;6
2020-04-06 17:30:00;25;88;64;53;8;16
2020-04-06 17:45:00;66;66;69;68;23;9
2020-04-06 18:00:00;65;60;49;43;8;0
2020-04-06 18:15:00;88;66;54;41;9;0
2020-04-06 18:30:00;52;48;59;46;2;0
2020-04-06 18:45:00;52;36;40;43;1;0
2020-04-06 19:00:00;48;42;36;28;8;0
2020-04-06 19:15:00;51;29;44;31;8;1
2020-04-06 19:30:00;40;27;48;35;1;1
2020-04-06 19:45:00;34;32;43;28;2;0
2020-04-06 20:00:00;32;30;37;28;4;0
2020-04-06 20:15:00;30;16;28;16;2;0
2020-04-06 20:30:00;15;7;29;19;1;0
2020-04-06 20:45:00;18;11;26;14;0;0
2020-04-06 21:00:00;24;15;29;18;1;0
2020-04-06 21:15:00;14;13;30;17;6;1
2020-04-06 21:30:00;11;8;22;18;0;0
2020-04-06 21:45:00;14;15;20;11;0;0
2020-04-06 22:00:00;36;32;14;16;0;0
2020-04-06 22:15:00;17;13;12;5;0;0
2020-04-06 22:30:00;12;10;8;5;0;0
2020-04-06 22:45:00;6;10;14;6;0;0
2020-04-06 23:00:00;7;9;12;5;0;0
2020-04-06 23:15:00;5;2;10;3;0;0
2020-04-06 23:30:00;7;5;11;9;0;0
2020-04-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
