DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-11-15 00:00:00;4;1;0;8;9;0;9;7;1;4
2019-11-15 00:15:00;15;4;2;3;7;1;8;2;9;13
2019-11-15 00:30:00;9;5;1;8;4;1;3;5;5;9
2019-11-15 00:45:00;7;5;3;8;8;1;8;6;4;4
2019-11-15 01:00:00;6;5;0;7;4;0;3;5;8;4
2019-11-15 01:15:00;8;3;0;6;9;1;8;5;2;6
2019-11-15 01:30:00;2;0;0;5;3;1;3;4;0;2
2019-11-15 01:45:00;2;3;0;2;0;0;0;2;3;3
2019-11-15 02:00:00;0;0;0;1;1;1;2;1;0;0
2019-11-15 02:15:00;1;2;1;2;2;1;2;2;3;1
2019-11-15 02:30:00;7;2;0;1;1;1;1;0;3;5
2019-11-15 02:45:00;3;0;2;6;4;2;3;7;1;3
2019-11-15 03:00:00;7;2;0;0;1;0;1;0;2;7
2019-11-15 03:15:00;3;1;1;3;2;1;2;3;2;2
2019-11-15 03:30:00;4;0;0;2;4;0;4;1;0;3
2019-11-15 03:45:00;2;1;0;2;4;1;4;4;1;2
2019-11-15 04:00:00;1;1;1;2;1;0;1;1;1;1
2019-11-15 04:15:00;6;3;0;8;10;1;10;7;5;5
2019-11-15 04:30:00;8;6;2;5;6;1;5;3;8;6
2019-11-15 04:45:00;9;9;1;6;16;5;19;7;9;8
2019-11-15 05:00:00;16;12;3;11;24;5;28;11;14;15
2019-11-15 05:15:00;32;18;2;38;56;11;57;38;19;29
2019-11-15 05:30:00;31;14;2;49;47;18;53;54;18;27
2019-11-15 05:45:00;41;31;6;67;77;15;84;67;34;42
2019-11-15 06:00:00;46;31;7;43;64;17;64;51;38;33
2019-11-15 06:15:00;71;49;8;94;99;21;97;88;57;62
2019-11-15 06:30:00;52;42;5;130;120;28;127;130;42;45
2019-11-15 06:45:00;52;34;9;127;108;16;113;120;33;51
2019-11-15 07:00:00;59;42;5;163;150;26;153;164;43;56
2019-11-15 07:15:00;68;41;10;190;175;25;178;183;43;54
2019-11-15 07:30:00;76;53;17;148;147;32;142;145;52;67
2019-11-15 07:45:00;96;83;17;133;156;45;162;135;83;84
2019-11-15 08:00:00;66;65;12;136;118;32;127;141;62;65
2019-11-15 08:15:00;55;41;18;125;113;33;121;122;40;46
2019-11-15 08:30:00;66;49;10;90;91;21;96;90;49;50
2019-11-15 08:45:00;74;49;17;85;96;22;99;79;50;70
2019-11-15 09:00:00;66;54;11;62;83;16;83;66;56;49
2019-11-15 09:15:00;62;56;15;72;65;26;71;85;50;57
2019-11-15 09:30:00;50;47;12;71;77;16;90;81;52;50
2019-11-15 09:45:00;74;61;21;83;96;15;95;91;64;62
2019-11-15 10:00:00;77;66;11;63;81;24;82;71;65;61
2019-11-15 10:15:00;69;55;12;74;82;26;89;68;55;62
2019-11-15 10:30:00;74;46;11;70;81;33;93;65;49;62
2019-11-15 10:45:00;68;52;18;72;75;17;84;68;57;55
2019-11-15 11:00:00;81;64;20;62;68;23;80;61;77;70
2019-11-15 11:15:00;75;75;17;74;76;19;82;57;69;57
2019-11-15 11:30:00;78;75;16;57;88;32;101;66;77;63
2019-11-15 11:45:00;83;62;20;78;97;22;105;71;67;70
2019-11-15 12:00:00;98;93;16;79;93;33;103;65;94;85
2019-11-15 12:15:00;119;105;19;68;84;31;95;61;107;107
2019-11-15 12:30:00;112;108;28;78;94;33;100;79;123;113
2019-11-15 12:45:00;111;126;20;91;117;23;118;86;123;103
2019-11-15 13:00:00;113;117;23;88;98;33;112;69;124;105
2019-11-15 13:15:00;148;152;16;115;139;27;140;107;168;134
2019-11-15 13:30:00;125;118;23;100;134;22;148;84;141;113
2019-11-15 13:45:00;111;112;26;105;117;35;137;79;136;97
2019-11-15 14:00:00;136;115;23;78;95;29;106;73;127;118
2019-11-15 14:15:00;142;140;22;81;107;27;108;61;144;133
2019-11-15 14:30:00;142;135;18;93;123;18;144;64;144;138
2019-11-15 14:45:00;135;119;23;85;108;29;115;73;123;129
2019-11-15 15:00:00;113;127;24;94;108;29;118;76;125;98
2019-11-15 15:15:00;139;158;26;89;99;27;112;72;154;130
2019-11-15 15:30:00;144;126;28;106;111;30;116;80;132;132
2019-11-15 15:45:00;129;125;14;100;116;19;122;81;128;117
2019-11-15 16:00:00;142;120;32;96;130;30;131;88;125;132
2019-11-15 16:15:00;128;113;24;89;110;33;109;77;114;129
2019-11-15 16:30:00;114;103;23;81;116;33;126;77;111;97
2019-11-15 16:45:00;100;104;24;83;129;37;137;79;102;102
2019-11-15 17:00:00;116;94;14;96;103;34;117;87;95;110
2019-11-15 17:15:00;121;85;28;84;114;24;113;68;96;108
2019-11-15 17:30:00;102;96;15;97;103;35;114;86;103;92
2019-11-15 17:45:00;92;71;23;97;87;29;98;89;76;82
2019-11-15 18:00:00;86;67;19;66;88;17;90;51;67;83
2019-11-15 18:15:00;74;60;20;79;84;25;96;71;61;78
2019-11-15 18:30:00;77;59;18;66;79;16;82;54;66;66
2019-11-15 18:45:00;62;53;13;92;67;10;60;70;57;52
2019-11-15 19:00:00;64;45;6;78;66;21;69;75;48;45
2019-11-15 19:15:00;64;57;10;53;63;16;71;43;58;58
2019-11-15 19:30:00;45;42;17;47;62;13;63;44;44;46
2019-11-15 19:45:00;44;38;15;43;58;12;58;34;41;39
2019-11-15 20:00:00;37;40;7;45;40;5;41;42;40;35
2019-11-15 20:15:00;55;49;6;47;54;7;54;41;45;52
2019-11-15 20:30:00;42;25;8;40;43;11;44;33;32;38
2019-11-15 20:45:00;48;35;12;36;52;7;49;40;44;44
2019-11-15 21:00:00;49;42;5;41;57;11;59;35;41;41
2019-11-15 21:15:00;57;32;2;39;50;11;58;34;35;51
2019-11-15 21:30:00;39;26;6;25;47;11;46;25;32;39
2019-11-15 21:45:00;39;19;2;25;32;3;35;20;24;34
2019-11-15 22:00:00;59;47;5;41;37;7;38;36;52;51
2019-11-15 22:15:00;59;41;7;28;38;14;39;30;49;49
2019-11-15 22:30:00;38;20;3;19;41;9;41;20;22;31
2019-11-15 22:45:00;38;27;2;31;21;8;24;29;29;31
2019-11-15 23:00:00;29;25;3;29;22;4;25;31;29;28
2019-11-15 23:15:00;37;24;2;23;31;6;31;17;25;35
2019-11-15 23:30:00;34;20;3;32;23;10;30;28;22;31
2019-11-15 23:45:00;19;10;1;20;20;6;17;16;11;16
