DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-11-14 00:00:00;13;10;0;0;12;9;1;0;9;0;0
2019-11-14 00:15:00;7;7;0;0;18;10;0;0;12;0;0
2019-11-14 00:30:00;7;10;1;0;13;6;0;0;4;0;0
2019-11-14 00:45:00;7;10;1;0;10;6;0;0;7;0;0
2019-11-14 01:00:00;6;7;0;0;15;6;0;0;7;0;0
2019-11-14 01:15:00;4;6;1;0;11;7;0;0;8;0;0
2019-11-14 01:30:00;7;4;2;0;5;3;1;0;2;0;0
2019-11-14 01:45:00;6;7;1;0;9;3;0;0;4;0;0
2019-11-14 02:00:00;7;17;9;0;9;6;1;0;5;1;0
2019-11-14 02:15:00;4;8;1;0;5;3;0;0;5;0;0
2019-11-14 02:30:00;6;4;0;1;9;3;0;0;4;0;0
2019-11-14 02:45:00;2;6;1;2;6;4;1;0;7;0;0
2019-11-14 03:00:00;1;2;0;2;10;6;0;0;5;0;0
2019-11-14 03:15:00;6;8;1;0;7;4;0;0;5;0;0
2019-11-14 03:30:00;4;4;0;1;7;2;0;0;3;0;0
2019-11-14 03:45:00;5;2;0;0;7;5;0;0;7;0;0
2019-11-14 04:00:00;7;7;0;0;5;1;0;0;1;0;0
2019-11-14 04:15:00;7;7;0;3;9;7;0;0;7;0;0
2019-11-14 04:30:00;21;18;0;1;14;3;0;0;11;0;0
2019-11-14 04:45:00;25;27;0;0;14;8;1;0;11;0;0
2019-11-14 05:00:00;29;34;3;1;34;16;0;0;27;0;0
2019-11-14 05:15:00;32;41;2;1;39;15;0;0;19;0;0
2019-11-14 05:30:00;57;68;7;2;50;25;1;0;32;0;0
2019-11-14 05:45:00;65;76;17;5;78;49;4;0;52;0;0
2019-11-14 06:00:00;67;94;20;9;105;66;1;0;69;0;0
2019-11-14 06:15:00;71;96;18;10;104;54;1;0;68;0;1
2019-11-14 06:30:00;116;181;28;11;146;116;8;0;117;1;13
2019-11-14 06:45:00;93;148;23;15;135;129;6;0;140;1;5
2019-11-14 07:00:00;114;138;10;6;174;178;8;0;186;1;1
2019-11-14 07:15:00;110;138;16;13;174;198;8;0;193;4;9
2019-11-14 07:30:00;93;140;14;14;152;186;8;0;187;2;4
2019-11-14 07:45:00;119;188;20;9;133;145;10;0;149;4;12
2019-11-14 08:00:00;89;139;11;9;115;121;9;0;132;4;1
2019-11-14 08:15:00;92;149;15;11;129;136;6;0;122;0;2
2019-11-14 08:30:00;111;135;17;9;129;127;11;0;128;7;1
2019-11-14 08:45:00;82;168;14;6;119;109;10;0;110;10;2
2019-11-14 09:00:00;74;145;15;9;115;92;12;0;97;4;1
2019-11-14 09:15:00;87;110;11;10;122;126;10;0;131;6;6
2019-11-14 09:30:00;77;111;10;8;109;115;17;0;112;7;2
2019-11-14 09:45:00;93;107;13;11;101;105;10;0;115;7;3
2019-11-14 10:00:00;90;120;13;7;104;100;11;0;105;6;4
2019-11-14 10:15:00;89;90;8;11;111;98;13;0;113;9;14
2019-11-14 10:30:00;93;99;12;17;102;106;13;0;111;7;2
2019-11-14 10:45:00;87;102;15;10;98;92;7;0;96;4;16
2019-11-14 11:00:00;108;109;17;16;104;101;7;0;110;14;1
2019-11-14 11:15:00;91;114;17;8;97;105;7;0;107;18;0
2019-11-14 11:30:00;83;107;8;11;89;98;13;0;103;9;4
2019-11-14 11:45:00;85;118;8;13;106;112;3;0;118;6;2
2019-11-14 12:00:00;95;114;15;11;95;90;5;0;89;13;102
2019-11-14 12:15:00;97;132;13;10;96;104;6;0;114;9;4
2019-11-14 12:30:00;100;134;17;60;81;111;8;0;119;6;1
2019-11-14 12:45:00;79;139;11;8;102;106;10;0;115;7;7
2019-11-14 13:00:00;70;165;19;7;103;108;10;0;107;7;7
2019-11-14 13:15:00;71;188;11;13;103;118;6;0;121;8;11
2019-11-14 13:30:00;72;163;16;12;105;109;12;0;116;8;2
2019-11-14 13:45:00;70;133;27;20;114;101;3;0;114;3;5
2019-11-14 14:00:00;48;198;69;20;117;118;5;0;127;6;11
2019-11-14 14:15:00;104;125;11;25;114;119;9;0;121;9;7
2019-11-14 14:30:00;100;136;15;31;121;109;9;0;115;9;10
2019-11-14 14:45:00;91;123;13;22;133;122;5;0;132;14;0
2019-11-14 15:00:00;107;169;15;23;110;112;9;0;123;8;2
2019-11-14 15:15:00;107;165;13;20;128;134;7;0;137;6;39
2019-11-14 15:30:00;127;152;19;32;118;129;8;0;131;5;4
2019-11-14 15:45:00;121;159;11;18;126;143;13;0;141;9;12
2019-11-14 16:00:00;131;208;18;34;123;147;10;0;152;16;8
2019-11-14 16:15:00;133;167;17;42;136;148;8;0;145;16;8
2019-11-14 16:30:00;129;170;14;44;140;147;8;0;146;9;10
2019-11-14 16:45:00;126;170;21;47;155;168;8;0;178;13;9
2019-11-14 17:00:00;106;170;13;40;125;156;10;0;162;10;3
2019-11-14 17:15:00;132;159;12;17;152;164;9;0;179;14;10
2019-11-14 17:30:00;117;149;19;28;136;159;6;0;168;8;3
2019-11-14 17:45:00;95;128;14;12;131;143;8;0;153;10;1
2019-11-14 18:00:00;92;148;13;22;146;163;8;0;164;6;1
2019-11-14 18:15:00;80;124;3;17;127;146;3;0;140;1;3
2019-11-14 18:30:00;81;114;9;9;102;109;4;0;115;1;1
2019-11-14 18:45:00;76;99;9;8;108;114;5;0;108;3;0
2019-11-14 19:00:00;56;71;8;7;70;89;7;0;88;1;1
2019-11-14 19:15:00;64;76;9;8;112;93;2;0;94;1;2
2019-11-14 19:30:00;52;62;5;9;82;75;5;0;82;2;0
2019-11-14 19:45:00;36;62;6;6;70;64;3;0;66;0;1
2019-11-14 20:00:00;39;60;11;4;68;62;4;0;62;0;6
2019-11-14 20:15:00;55;68;4;7;49;43;1;0;40;1;5
2019-11-14 20:30:00;52;45;2;5;57;47;1;0;47;0;1
2019-11-14 20:45:00;38;39;2;1;40;24;0;0;27;0;0
2019-11-14 21:00:00;61;53;3;3;52;43;0;0;44;1;0
2019-11-14 21:15:00;38;53;4;2;36;28;1;0;30;0;0
2019-11-14 21:30:00;48;44;5;3;37;35;2;0;36;0;0
2019-11-14 21:45:00;38;41;2;0;30;28;1;0;29;0;0
2019-11-14 22:00:00;52;47;2;7;39;34;3;0;36;0;0
2019-11-14 22:15:00;36;38;2;4;35;30;2;0;33;0;0
2019-11-14 22:30:00;34;49;4;3;34;33;0;0;33;0;0
2019-11-14 22:45:00;18;23;1;1;31;22;0;0;20;0;0
2019-11-14 23:00:00;27;28;2;1;25;15;0;0;18;0;0
2019-11-14 23:15:00;23;22;1;0;29;12;1;0;16;0;0
2019-11-14 23:30:00;32;24;0;1;28;21;2;0;23;0;0
2019-11-14 23:45:00;14;20;1;0;16;8;1;0;12;0;0
