DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2019-12-23 00:00:00;4;0;0;0;0;0;0;0;0;0;3
2019-12-23 00:15:00;7;0;0;0;0;0;0;0;0;0;6
2019-12-23 00:30:00;2;0;0;0;0;0;0;0;0;0;0
2019-12-23 00:45:00;2;0;0;0;1;0;1;0;0;0;3
2019-12-23 01:00:00;0;0;0;0;0;0;0;0;0;0;3
2019-12-23 01:15:00;6;1;0;0;0;0;0;0;0;0;2
2019-12-23 01:30:00;3;0;0;0;0;0;0;0;0;0;5
2019-12-23 01:45:00;2;0;0;0;0;0;0;0;0;0;6
2019-12-23 02:00:00;0;0;0;0;0;0;0;0;0;0;3
2019-12-23 02:15:00;2;1;0;0;0;0;0;0;0;0;3
2019-12-23 02:30:00;0;0;0;0;0;0;0;0;0;0;2
2019-12-23 02:45:00;1;1;0;0;0;0;0;0;0;0;3
2019-12-23 03:00:00;3;0;0;0;0;0;0;0;0;0;3
2019-12-23 03:15:00;1;0;0;0;0;0;0;0;0;0;0
2019-12-23 03:30:00;0;0;0;0;0;0;0;0;0;0;0
2019-12-23 03:45:00;4;1;0;0;0;0;0;0;0;0;2
2019-12-23 04:00:00;1;1;0;0;0;0;0;0;0;0;0
2019-12-23 04:15:00;6;1;0;0;0;0;0;0;0;0;2
2019-12-23 04:30:00;1;1;0;0;1;0;1;0;0;0;4
2019-12-23 04:45:00;2;0;2;2;0;1;0;0;2;0;5
2019-12-23 05:00:00;4;0;0;0;0;0;0;0;0;1;1
2019-12-23 05:15:00;4;1;0;0;2;0;2;0;1;2;11
2019-12-23 05:30:00;17;1;4;4;1;0;1;0;1;1;10
2019-12-23 05:45:00;13;2;3;3;1;1;1;0;3;0;13
2019-12-23 06:00:00;12;0;0;0;3;0;3;0;0;4;7
2019-12-23 06:15:00;12;1;1;1;4;1;5;1;1;2;4
2019-12-23 06:30:00;15;2;3;3;5;1;6;2;1;8;15
2019-12-23 06:45:00;17;3;3;3;5;0;6;1;2;2;10
2019-12-23 07:00:00;22;2;4;4;4;0;6;1;1;2;8
2019-12-23 07:15:00;20;1;0;0;4;2;5;2;1;2;18
2019-12-23 07:30:00;26;3;2;2;5;0;5;0;3;2;10
2019-12-23 07:45:00;25;0;0;0;4;0;5;0;1;2;8
2019-12-23 08:00:00;30;1;3;3;5;1;6;1;2;3;19
2019-12-23 08:15:00;34;3;1;1;4;0;4;0;1;2;20
2019-12-23 08:30:00;33;0;1;1;3;0;4;2;7;3;15
2019-12-23 08:45:00;41;2;2;2;2;0;3;0;0;2;15
2019-12-23 09:00:00;68;5;1;1;5;1;5;1;0;2;17
2019-12-23 09:15:00;72;6;0;0;3;1;3;1;1;2;21
2019-12-23 09:30:00;83;5;2;2;1;1;1;1;1;4;35
2019-12-23 09:45:00;92;5;3;3;3;2;3;2;2;2;49
2019-12-23 10:00:00;82;10;2;3;4;2;4;4;3;5;43
2019-12-23 10:15:00;82;3;0;0;2;1;2;1;1;0;30
2019-12-23 10:30:00;91;10;1;1;4;2;5;1;2;3;44
2019-12-23 10:45:00;74;9;0;0;5;0;5;0;2;4;42
2019-12-23 11:00:00;81;2;2;2;2;1;2;1;1;2;60
2019-12-23 11:15:00;81;6;0;0;4;2;5;2;1;2;67
2019-12-23 11:30:00;70;6;1;1;3;0;3;0;2;3;64
2019-12-23 11:45:00;69;9;2;3;5;1;5;1;5;3;62
2019-12-23 12:00:00;66;6;4;4;6;3;5;2;2;3;61
2019-12-23 12:15:00;68;10;0;0;11;4;11;4;0;4;61
2019-12-23 12:30:00;67;13;2;2;9;3;9;3;4;5;63
2019-12-23 12:45:00;66;6;1;1;7;1;8;1;2;5;55
2019-12-23 13:00:00;66;10;1;2;5;3;6;5;3;5;68
2019-12-23 13:15:00;69;10;1;1;5;0;6;0;4;2;73
2019-12-23 13:30:00;69;3;0;0;2;0;2;0;0;4;48
2019-12-23 13:45:00;56;7;2;2;8;0;8;0;3;4;58
2019-12-23 14:00:00;70;6;1;1;8;0;8;0;4;4;48
2019-12-23 14:15:00;73;5;2;2;5;1;5;1;6;2;61
2019-12-23 14:30:00;77;7;0;0;1;0;1;0;4;2;63
2019-12-23 14:45:00;67;6;0;0;3;0;3;0;1;1;55
2019-12-23 15:00:00;57;2;2;2;3;2;3;1;1;4;62
2019-12-23 15:15:00;74;8;0;0;5;3;5;4;2;4;68
2019-12-23 15:30:00;54;9;1;1;7;5;7;4;1;6;66
2019-12-23 15:45:00;54;4;2;2;5;1;7;1;5;4;41
2019-12-23 16:00:00;62;11;3;3;4;2;5;1;3;6;62
2019-12-23 16:15:00;49;8;1;1;2;1;2;1;2;2;61
2019-12-23 16:30:00;49;6;2;2;3;0;4;2;2;5;56
2019-12-23 16:45:00;57;5;1;1;6;2;6;4;0;5;56
2019-12-23 17:00:00;44;5;2;2;6;2;5;1;1;5;63
2019-12-23 17:15:00;42;6;0;0;4;0;4;0;0;3;52
2019-12-23 17:30:00;43;2;0;0;3;0;3;1;1;5;41
2019-12-23 17:45:00;44;8;2;2;2;3;2;1;0;3;43
2019-12-23 18:00:00;36;2;1;1;1;1;1;0;1;3;49
2019-12-23 18:15:00;42;0;0;0;2;0;2;0;0;2;60
2019-12-23 18:30:00;38;2;0;0;4;0;4;0;0;1;51
2019-12-23 18:45:00;32;3;0;0;5;1;4;1;0;4;35
2019-12-23 19:00:00;27;1;0;0;2;0;2;0;0;2;27
2019-12-23 19:15:00;31;0;0;0;2;0;2;0;0;1;36
2019-12-23 19:30:00;20;1;1;1;1;0;1;0;2;1;27
2019-12-23 19:45:00;28;0;1;1;3;0;3;0;0;1;39
2019-12-23 20:00:00;20;0;0;0;3;0;3;0;0;3;39
2019-12-23 20:15:00;20;2;1;1;0;0;0;0;0;1;27
2019-12-23 20:30:00;7;0;0;0;1;1;1;1;0;0;27
2019-12-23 20:45:00;11;2;0;0;1;0;1;0;0;1;24
2019-12-23 21:00:00;9;2;0;0;0;0;0;0;0;0;13
2019-12-23 21:15:00;15;3;0;0;0;0;0;0;0;0;9
2019-12-23 21:30:00;8;0;0;0;0;0;0;0;0;0;13
2019-12-23 21:45:00;9;0;0;0;0;0;0;0;3;2;14
2019-12-23 22:00:00;11;0;0;0;2;0;2;0;0;0;22
2019-12-23 22:15:00;12;0;0;0;0;0;0;0;0;1;7
2019-12-23 22:30:00;5;0;0;0;0;0;0;0;1;1;19
2019-12-23 22:45:00;4;0;1;1;0;0;0;0;0;0;16
2019-12-23 23:00:00;4;0;0;0;1;0;1;0;0;0;11
2019-12-23 23:15:00;4;0;0;0;0;0;0;0;0;0;10
2019-12-23 23:30:00;6;1;0;0;0;0;0;0;0;0;6
2019-12-23 23:45:00;4;0;0;0;0;0;0;0;0;0;2
