DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2019-12-26 00:00:00;3;0;0;0;0;0;0;0;0;0;4
2019-12-26 00:15:00;1;0;0;0;0;0;0;0;0;0;3
2019-12-26 00:30:00;3;0;0;0;0;0;0;0;0;0;5
2019-12-26 00:45:00;0;0;0;0;0;0;0;0;0;0;2
2019-12-26 01:00:00;2;1;0;0;0;0;0;0;0;0;1
2019-12-26 01:15:00;3;0;0;0;0;0;0;0;0;0;4
2019-12-26 01:30:00;4;1;0;0;0;0;0;0;0;0;3
2019-12-26 01:45:00;4;1;0;0;0;0;0;0;0;0;4
2019-12-26 02:00:00;3;0;0;0;0;0;0;0;0;0;5
2019-12-26 02:15:00;3;1;0;0;0;0;0;0;0;0;5
2019-12-26 02:30:00;1;0;0;0;0;0;0;0;0;0;1
2019-12-26 02:45:00;2;0;0;0;0;0;0;0;0;0;2
2019-12-26 03:00:00;2;0;0;0;0;0;0;0;0;0;3
2019-12-26 03:15:00;0;0;0;0;0;0;0;0;0;0;3
2019-12-26 03:30:00;1;0;0;0;0;0;0;0;0;0;4
2019-12-26 03:45:00;1;0;0;0;0;0;0;0;0;0;3
2019-12-26 04:00:00;1;0;0;0;0;0;0;0;0;0;2
2019-12-26 04:15:00;2;0;0;0;0;0;0;0;0;0;2
2019-12-26 04:30:00;0;0;0;0;0;0;0;0;0;0;4
2019-12-26 04:45:00;2;0;1;1;0;0;0;0;0;0;2
2019-12-26 05:00:00;0;1;0;0;0;0;0;0;0;0;0
2019-12-26 05:15:00;0;0;0;0;0;0;0;0;0;0;3
2019-12-26 05:30:00;4;0;0;0;0;0;0;0;0;0;5
2019-12-26 05:45:00;2;0;0;0;0;0;0;0;1;0;0
2019-12-26 06:00:00;1;0;0;0;0;0;0;0;0;0;1
2019-12-26 06:15:00;2;1;0;0;0;0;0;0;0;0;1
2019-12-26 06:30:00;5;0;0;0;0;0;0;0;0;0;3
2019-12-26 06:45:00;0;0;0;0;0;0;0;0;0;0;5
2019-12-26 07:00:00;3;0;0;0;1;0;1;0;0;2;2
2019-12-26 07:15:00;2;1;0;0;0;0;0;0;0;0;3
2019-12-26 07:30:00;2;1;0;0;0;0;0;0;0;0;3
2019-12-26 07:45:00;9;0;0;0;1;0;1;0;0;0;2
2019-12-26 08:00:00;4;1;0;0;0;0;0;0;0;1;4
2019-12-26 08:15:00;9;0;0;0;2;0;2;1;0;1;5
2019-12-26 08:30:00;2;0;0;0;0;0;0;0;0;0;6
2019-12-26 08:45:00;8;1;1;1;0;0;0;0;0;0;5
2019-12-26 09:00:00;10;0;0;0;1;0;1;0;0;2;11
2019-12-26 09:15:00;11;1;0;0;3;0;2;0;0;0;13
2019-12-26 09:30:00;16;2;0;0;0;0;0;0;0;1;10
2019-12-26 09:45:00;19;2;0;0;1;0;1;0;0;2;17
2019-12-26 10:00:00;16;1;0;0;1;0;1;0;0;1;8
2019-12-26 10:15:00;21;1;1;1;1;1;1;0;0;0;15
2019-12-26 10:30:00;17;0;0;0;0;0;0;0;0;1;10
2019-12-26 10:45:00;23;1;0;0;2;0;2;0;0;1;20
2019-12-26 11:00:00;18;2;0;0;1;0;1;0;1;1;18
2019-12-26 11:15:00;20;0;0;0;1;0;1;0;1;1;26
2019-12-26 11:30:00;27;4;0;0;1;0;2;0;1;1;20
2019-12-26 11:45:00;25;2;0;0;1;0;1;0;0;1;29
2019-12-26 12:00:00;36;2;0;0;1;0;1;0;0;1;15
2019-12-26 12:15:00;21;4;0;0;1;0;1;0;0;1;22
2019-12-26 12:30:00;14;1;0;0;0;0;0;0;0;0;17
2019-12-26 12:45:00;24;1;0;0;1;0;1;0;1;3;28
2019-12-26 13:00:00;21;2;0;0;0;0;0;0;0;1;17
2019-12-26 13:15:00;21;2;1;1;2;0;2;0;1;0;31
2019-12-26 13:30:00;26;2;0;0;1;0;1;0;0;0;18
2019-12-26 13:45:00;29;1;0;0;1;0;1;0;0;0;20
2019-12-26 14:00:00;34;1;0;0;1;0;1;0;0;4;17
2019-12-26 14:15:00;33;5;0;0;1;0;1;0;3;0;22
2019-12-26 14:30:00;25;0;0;0;0;0;0;0;0;1;25
2019-12-26 14:45:00;19;1;0;0;1;1;1;1;1;2;28
2019-12-26 15:00:00;28;0;0;0;1;0;1;0;0;1;23
2019-12-26 15:15:00;27;1;0;0;1;0;1;0;0;0;23
2019-12-26 15:30:00;18;1;1;1;0;0;0;0;0;1;29
2019-12-26 15:45:00;33;2;0;0;2;0;2;0;0;1;16
2019-12-26 16:00:00;18;4;0;0;2;1;2;0;0;2;22
2019-12-26 16:15:00;27;0;0;0;2;0;2;0;0;0;24
2019-12-26 16:30:00;28;3;1;1;4;0;4;0;0;1;26
2019-12-26 16:45:00;25;5;0;0;1;0;1;0;0;1;27
2019-12-26 17:00:00;25;3;0;0;0;1;0;1;0;1;22
2019-12-26 17:15:00;22;3;0;0;3;0;3;1;2;1;23
2019-12-26 17:30:00;26;2;0;0;0;0;0;0;0;0;10
2019-12-26 17:45:00;25;2;0;0;1;0;1;0;0;2;18
2019-12-26 18:00:00;24;1;0;0;2;0;2;0;0;2;16
2019-12-26 18:15:00;27;2;0;0;2;0;2;0;0;0;24
2019-12-26 18:30:00;20;2;0;1;0;0;0;0;0;1;13
2019-12-26 18:45:00;28;0;0;0;2;0;2;0;0;2;17
2019-12-26 19:00:00;20;1;0;0;1;0;1;0;0;1;28
2019-12-26 19:15:00;23;1;0;0;2;0;2;0;0;1;15
2019-12-26 19:30:00;18;1;0;0;0;0;0;0;1;1;17
2019-12-26 19:45:00;17;0;0;0;1;0;2;0;1;1;13
2019-12-26 20:00:00;22;1;1;1;1;1;1;0;0;2;19
2019-12-26 20:15:00;26;1;1;1;1;0;1;0;1;0;20
2019-12-26 20:30:00;12;5;1;1;0;0;0;0;1;2;14
2019-12-26 20:45:00;12;0;0;0;3;0;3;1;1;1;10
2019-12-26 21:00:00;13;1;0;0;0;0;0;0;0;0;15
2019-12-26 21:15:00;10;0;0;0;0;0;0;0;0;0;8
2019-12-26 21:30:00;9;0;0;0;1;0;1;0;1;2;8
2019-12-26 21:45:00;12;1;1;0;0;0;0;0;0;0;11
2019-12-26 22:00:00;10;1;0;0;1;0;1;0;0;0;16
2019-12-26 22:15:00;5;0;0;0;0;0;0;0;1;0;9
2019-12-26 22:30:00;7;0;0;0;0;0;0;0;0;0;9
2019-12-26 22:45:00;7;2;0;0;0;0;0;0;0;0;17
2019-12-26 23:00:00;3;0;0;0;0;0;0;0;0;0;9
2019-12-26 23:15:00;2;2;0;0;0;0;0;0;0;0;5
2019-12-26 23:30:00;1;0;0;0;0;0;0;0;0;0;3
2019-12-26 23:45:00;8;0;0;0;0;0;0;0;1;0;3
