DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-07-31 00:00:00;9;8;1;4;2;2;0;0;0;0
2020-07-31 00:15:00;10;7;3;8;7;4;0;0;0;0
2020-07-31 00:30:00;3;8;1;1;0;3;0;0;0;0
2020-07-31 00:45:00;4;3;2;8;1;1;0;0;0;0
2020-07-31 01:00:00;2;1;3;6;0;2;0;0;0;0
2020-07-31 01:15:00;2;6;0;2;1;3;0;0;0;0
2020-07-31 01:30:00;1;1;2;6;1;0;0;0;0;0
2020-07-31 01:45:00;3;1;1;2;0;0;0;0;0;0
2020-07-31 02:00:00;2;1;0;1;0;0;0;0;0;0
2020-07-31 02:15:00;3;2;2;3;2;2;0;0;0;0
2020-07-31 02:30:00;0;0;1;1;1;0;0;0;0;0
2020-07-31 02:45:00;4;2;0;0;1;1;0;0;0;0
2020-07-31 03:00:00;0;2;0;0;1;0;0;0;0;0
2020-07-31 03:15:00;1;0;0;0;2;2;0;0;0;0
2020-07-31 03:30:00;1;3;0;4;0;0;0;0;0;0
2020-07-31 03:45:00;0;1;0;0;0;1;0;0;0;0
2020-07-31 04:00:00;0;1;0;0;1;0;0;0;0;0
2020-07-31 04:15:00;0;0;1;0;3;0;0;0;0;0
2020-07-31 04:30:00;0;1;0;2;2;0;0;0;0;0
2020-07-31 04:45:00;2;4;2;4;0;0;0;0;0;0
2020-07-31 05:00:00;4;3;0;2;5;3;0;0;0;0
2020-07-31 05:15:00;0;3;6;254;2;1;0;0;0;0
2020-07-31 05:30:00;8;7;1;7;7;14;0;0;0;0
2020-07-31 05:45:00;10;9;7;17;9;12;0;0;0;0
2020-07-31 06:00:00;11;15;8;6;10;20;0;0;0;0
2020-07-31 06:15:00;7;20;17;13;16;24;0;0;0;0
2020-07-31 06:30:00;14;20;4;4;19;25;0;0;0;0
2020-07-31 06:45:00;10;17;17;14;23;34;0;0;0;0
2020-07-31 07:00:00;19;29;21;16;28;27;0;0;0;0
2020-07-31 07:15:00;14;27;35;23;24;38;0;0;0;0
2020-07-31 07:30:00;12;31;39;31;39;47;0;0;0;0
2020-07-31 07:45:00;23;27;38;20;35;62;0;0;0;0
2020-07-31 08:00:00;27;46;36;39;33;42;0;0;0;0
2020-07-31 08:15:00;22;35;38;34;42;45;0;0;0;0
2020-07-31 08:30:00;19;37;34;37;35;38;0;0;0;0
2020-07-31 08:45:00;14;46;42;43;30;78;0;0;0;0
2020-07-31 09:00:00;27;35;27;37;35;24;0;0;0;0
2020-07-31 09:15:00;24;34;39;45;31;40;0;0;0;0
2020-07-31 09:30:00;21;28;24;44;31;30;0;0;0;0
