DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2019-12-10 00:00:00;1;2;3;3;3;2;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 00:15:00;1;1;3;2;6;2;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 00:30:00;0;2;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 00:45:00;6;1;2;1;7;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 01:00:00;4;1;3;1;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 01:15:00;0;0;2;2;1;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 01:30:00;0;0;0;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 01:45:00;2;3;3;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 02:00:00;0;1;2;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 02:15:00;1;0;0;0;6;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 02:30:00;1;1;2;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 02:45:00;1;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 03:00:00;1;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 03:15:00;0;2;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 03:30:00;2;1;0;0;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 03:45:00;0;2;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 04:00:00;0;2;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 04:15:00;0;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 04:30:00;2;1;2;2;6;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 04:45:00;3;8;4;1;10;4;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 05:00:00;3;6;2;1;32;8;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 05:15:00;11;8;11;8;67;22;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 05:30:00;17;15;22;12;68;30;3;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-10 05:45:00;18;37;27;10;88;48;9;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0
