DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-06-09 00:00:00;0;2;1;2;0;0;0
2020-06-09 00:15:00;0;4;2;5;3;3;3
2020-06-09 00:30:00;0;6;3;7;8;0;0
2020-06-09 00:45:00;0;6;0;9;3;0;0
2020-06-09 01:00:00;0;8;8;10;1;0;0
2020-06-09 01:15:00;0;8;6;10;2;0;0
2020-06-09 01:30:00;0;7;5;7;2;0;0
2020-06-09 01:45:00;0;3;1;5;1;0;0
2020-06-09 02:00:00;0;2;2;2;1;0;0
2020-06-09 02:15:00;0;2;4;3;0;0;0
2020-06-09 02:30:00;0;0;3;5;4;0;0
2020-06-09 02:45:00;0;7;0;4;2;0;0
2020-06-09 03:00:00;0;4;4;6;5;0;0
2020-06-09 03:15:00;0;3;1;9;3;0;0
2020-06-09 03:30:00;0;2;4;3;0;0;0
2020-06-09 03:45:00;0;4;0;11;3;0;0
2020-06-09 04:00:00;0;6;3;4;1;0;0
2020-06-09 04:15:00;0;10;4;13;5;0;0
2020-06-09 04:30:00;0;9;1;16;10;0;0
2020-06-09 04:45:00;0;25;17;8;8;0;0
2020-06-09 05:00:00;0;53;38;26;14;0;0
2020-06-09 05:15:00;0;75;75;30;17;0;0
2020-06-09 05:30:00;1;54;56;35;30;1;1
2020-06-09 05:45:00;1;49;65;53;42;2;2
2020-06-09 06:00:00;4;44;55;46;57;5;4
2020-06-09 06:15:00;3;81;83;62;68;4;4
2020-06-09 06:30:00;4;87;92;65;52;5;6
2020-06-09 06:45:00;4;81;100;63;60;3;3
2020-06-09 07:00:00;20;92;97;47;62;6;6
2020-06-09 07:15:00;6;99;106;66;53;3;3
2020-06-09 07:30:00;2;100;113;81;70;5;5
2020-06-09 07:45:00;12;97;108;92;82;5;5
2020-06-09 08:00:00;3;89;103;67;62;3;3
2020-06-09 08:15:00;3;85;90;87;74;5;5
2020-06-09 08:30:00;3;91;115;85;72;6;6
2020-06-09 09:00:00;5;102;86;80;65;2;2
2020-06-09 09:15:00;76;71;81;95;86;4;4
2020-06-09 09:30:00;10;93;22;101;74;6;6
2020-06-09 09:45:00;4;103;106;105;72;2;2
2020-06-09 10:00:00;5;101;99;102;87;3;3
2020-06-09 10:15:00;3;102;86;120;102;4;4
2020-06-09 10:30:00;2;90;91;89;82;3;3
2020-06-09 10:45:00;15;121;101;82;108;3;3
2020-06-09 11:00:00;3;97;90;103;104;4;4
2020-06-09 11:15:00;20;103;97;90;113;3;3
2020-06-09 11:45:00;1;91;87;114;97;3;3
2020-06-09 12:00:00;6;88;108;113;103;3;2
2020-06-09 12:15:00;19;89;93;106;93;3;3
2020-06-09 12:30:00;20;94;96;104;119;5;6
2020-06-09 12:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 13:00:00;8;93;101;103;114;3;3
2020-06-09 13:15:00;5;105;119;119;114;3;3
2020-06-09 13:30:00;15;107;131;101;96;6;6
2020-06-09 13:45:00;6;105;114;122;112;2;2
2020-06-09 14:00:00;4;90;111;118;117;4;4
2020-06-09 14:15:00;5;97;103;120;129;2;2
2020-06-09 14:30:00;8;114;111;119;143;5;5
2020-06-09 14:45:00;8;100;123;125;137;3;3
2020-06-09 15:00:00;11;98;103;119;122;4;4
2020-06-09 15:15:00;3;96;96;134;143;3;3
2020-06-09 15:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 15:45:00;9;96;87;160;162;4;4
2020-06-09 16:00:00;12;132;120;162;166;2;2
2020-06-09 16:15:00;10;120;93;144;176;4;4
2020-06-09 16:30:00;14;102;96;143;166;5;5
2020-06-09 16:45:00;13;119;110;138;152;4;4
2020-06-09 17:00:00;3;116;97;144;166;4;4
2020-06-09 17:15:00;15;113;114;150;160;2;2
2020-06-09 17:30:00;15;120;107;140;163;6;6
2020-06-09 17:45:00;19;98;111;132;153;3;3
2020-06-09 18:00:00;4;91;105;116;128;3;3
2020-06-09 18:15:00;12;93;100;126;130;4;4
2020-06-09 18:30:00;11;79;89;100;92;4;4
2020-06-09 18:45:00;9;85;93;96;94;4;4
2020-06-09 19:00:00;7;72;79;95;93;3;3
2020-06-09 19:15:00;12;68;64;83;79;4;3
2020-06-09 19:30:00;6;60;56;65;45;3;4
2020-06-09 19:45:00;1;72;51;61;50;3;3
2020-06-09 20:00:00;1;52;52;67;56;2;2
2020-06-09 20:15:00;9;40;48;68;53;3;3
2020-06-09 20:30:00;8;50;48;62;49;3;3
2020-06-09 20:45:00;2;34;54;53;45;1;1
2020-06-09 21:00:00;0;58;84;51;26;3;3
2020-06-09 21:15:00;3;52;47;44;32;1;1
2020-06-09 21:30:00;0;28;32;48;33;1;1
2020-06-09 21:45:00;0;21;28;62;57;0;0
2020-06-09 22:00:00;0;22;23;70;70;2;2
2020-06-09 22:15:00;0;28;22;93;71;1;1
2020-06-09 22:30:00;1;26;17;38;28;2;2
2020-06-09 22:45:00;0;17;21;24;21;1;1
2020-06-09 23:00:00;0;13;18;23;15;2;2
2020-06-09 23:15:00;0;19;12;23;10;0;0
2020-06-09 23:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
