DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-12-15 00:00:00;2;0;0;1;0;8;4;0;0;0
2020-12-15 00:15:00;6;2;1;4;4;8;0;0;0;0
2020-12-15 00:30:00;6;3;1;0;4;9;3;0;0;0
2020-12-15 00:45:00;4;2;1;4;7;3;1;0;0;0
2020-12-15 01:00:00;6;2;0;2;5;5;2;0;0;0
2020-12-15 01:15:00;5;4;1;2;3;6;2;0;0;0
2020-12-15 01:30:00;3;1;0;1;2;3;4;0;0;0
2020-12-15 01:45:00;7;1;0;1;3;6;4;0;0;0
2020-12-15 02:00:00;1;0;0;1;0;6;1;0;0;0
2020-12-15 02:15:00;1;1;0;1;1;7;2;0;0;0
2020-12-15 02:30:00;3;2;0;0;1;4;1;0;0;0
2020-12-15 02:45:00;5;2;0;3;6;11;3;0;0;0
2020-12-15 03:00:00;3;1;1;3;4;9;4;0;0;0
2020-12-15 03:15:00;4;2;1;2;2;4;3;0;0;0
2020-12-15 03:30:00;3;2;1;1;4;11;7;0;0;0
2020-12-15 03:45:00;2;1;1;1;4;7;3;0;0;0
2020-12-15 04:00:00;2;2;1;1;2;6;5;0;0;0
2020-12-15 04:15:00;4;5;0;1;2;10;3;0;0;0
2020-12-15 04:30:00;8;6;4;3;2;15;8;0;0;0
2020-12-15 04:45:00;16;12;12;15;10;25;12;0;0;0
2020-12-15 05:00:00;12;41;60;18;3;36;30;0;0;0
2020-12-15 05:15:00;50;79;93;45;15;55;57;0;0;1
2020-12-15 05:30:00;68;65;83;54;25;65;54;0;0;2
2020-12-15 05:45:00;102;45;56;152;28;48;49;0;0;1
2020-12-15 06:00:00;66;36;44;153;38;42;44;0;0;1
2020-12-15 06:15:00;54;38;40;69;25;37;33;0;0;2
2020-12-15 06:30:00;67;53;70;72;14;46;42;0;0;1
2020-12-15 06:45:00;84;52;61;63;13;53;46;0;0;3
2020-12-15 07:00:00;67;38;43;45;11;37;35;0;0;2
2020-12-15 07:15:00;127;50;62;51;12;49;44;0;0;4
2020-12-15 07:30:00;128;56;73;73;13;48;52;1;0;1
2020-12-15 07:45:00;115;34;46;72;16;55;38;0;0;2
2020-12-15 08:00:00;106;29;44;59;19;45;42;0;0;2
2020-12-15 08:15:00;87;28;32;33;15;33;39;0;0;2
2020-12-15 08:30:00;102;27;45;39;14;33;78;0;0;3
2020-12-15 08:45:00;97;32;33;48;24;31;62;0;0;1
2020-12-15 09:00:00;102;25;39;28;17;33;44;0;0;1
2020-12-15 09:15:00;110;14;26;33;14;38;39;0;0;1
2020-12-15 09:30:00;115;38;35;40;14;34;41;0;0;2
2020-12-15 09:45:00;102;21;29;44;16;37;46;0;0;1
2020-12-15 10:00:00;122;21;22;30;17;41;49;0;0;1
2020-12-15 10:15:00;113;24;24;45;17;40;79;0;0;1
2020-12-15 10:30:00;101;30;24;49;20;37;51;0;0;2
2020-12-15 10:45:00;86;28;25;50;18;37;70;0;0;1
2020-12-15 11:00:00;90;24;25;45;15;34;60;0;0;1
2020-12-15 11:15:00;84;27;22;52;20;39;58;0;0;1
2020-12-15 11:30:00;83;23;21;54;20;42;58;0;0;2
2020-12-15 11:45:00;94;24;21;53;24;38;73;0;0;1
2020-12-15 12:00:00;109;21;22;68;31;39;58;1;0;1
2020-12-15 12:15:00;84;21;25;63;20;34;55;1;0;1
2020-12-15 12:30:00;90;30;27;57;24;39;70;0;0;1
2020-12-15 12:45:00;80;20;36;56;24;55;74;0;0;0
2020-12-15 13:00:00;96;24;33;67;17;46;43;0;0;0
2020-12-15 13:15:00;70;37;44;73;19;40;65;0;0;0
2020-12-15 13:30:00;113;53;65;72;30;60;64;5;0;0
2020-12-15 13:45:00;134;48;63;93;27;46;70;0;0;2
2020-12-15 14:00:00;168;51;39;124;46;45;59;3;0;1
2020-12-15 14:15:00;174;48;49;212;52;42;54;0;0;1
2020-12-15 14:30:00;137;26;35;193;64;34;62;0;0;2
2020-12-15 14:45:00;122;33;25;102;28;32;76;1;0;0
2020-12-15 15:00:00;130;32;37;109;23;42;59;0;0;1
2020-12-15 15:15:00;145;39;23;108;40;37;58;1;0;0
2020-12-15 15:30:00;146;44;37;94;30;52;79;0;0;1
2020-12-15 15:45:00;148;28;25;104;19;36;49;0;0;1
2020-12-15 16:00:00;126;23;30;88;28;47;79;1;0;0
2020-12-15 16:15:00;143;28;31;92;33;56;70;0;0;0
2020-12-15 16:30:00;130;34;31;85;28;66;79;0;0;1
2020-12-15 16:45:00;137;33;25;73;24;49;56;0;0;1
2020-12-15 17:00:00;96;22;33;91;28;40;45;0;0;0
2020-12-15 17:15:00;118;18;13;77;25;50;60;0;0;1
2020-12-15 17:30:00;116;27;17;72;28;42;59;1;0;1
2020-12-15 17:45:00;98;21;27;41;17;40;63;0;0;2
2020-12-15 18:00:00;94;22;20;57;24;63;59;0;0;0
2020-12-15 18:15:00;97;23;18;67;13;32;49;0;0;1
2020-12-15 18:30:00;82;10;15;41;20;44;55;0;0;2
2020-12-15 18:45:00;54;15;15;34;12;40;47;0;0;1
2020-12-15 19:00:00;56;18;19;35;11;39;53;0;0;1
2020-12-15 19:15:00;49;11;8;31;13;34;42;0;0;1
2020-12-15 19:30:00;36;13;18;18;8;36;37;0;0;2
2020-12-15 19:45:00;28;6;7;23;11;30;31;0;0;0
2020-12-15 20:00:00;30;4;9;21;10;29;36;0;0;1
2020-12-15 20:15:00;24;12;8;16;7;21;30;1;0;0
2020-12-15 20:30:00;27;15;24;21;15;23;24;0;0;2
2020-12-15 20:45:00;26;19;16;22;9;22;31;0;0;0
2020-12-15 21:00:00;25;41;49;26;9;43;27;0;0;0
2020-12-15 21:15:00;33;53;66;37;10;48;32;0;0;0
2020-12-15 21:30:00;68;40;41;32;9;41;20;0;0;0
2020-12-15 21:45:00;71;22;38;109;37;29;25;0;0;0
2020-12-15 22:00:00;36;9;11;107;38;16;24;0;0;0
2020-12-15 22:15:00;20;7;6;24;14;13;9;0;0;0
2020-12-15 22:30:00;8;0;1;18;6;7;3;0;0;0
2020-12-15 22:45:00;7;3;2;3;1;14;8;0;0;0
2020-12-15 23:00:00;5;3;1;5;8;11;3;0;0;0
2020-12-15 23:15:00;8;1;0;5;2;9;5;0;0;0
2020-12-15 23:30:00;7;5;4;4;2;13;3;0;0;0
