DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2019-10-09 00:00:00;1;1;2;2;0;0;0;0
2019-10-09 00:15:00;1;3;0;0;1;0;0;0
2019-10-09 00:30:00;0;0;1;1;0;0;0;0
2019-10-09 00:45:00;0;0;0;0;0;0;0;0
2019-10-09 01:00:00;0;1;0;0;0;0;0;0
2019-10-09 01:15:00;0;0;0;0;0;0;0;0
2019-10-09 01:30:00;0;2;1;0;0;0;0;0
2019-10-09 01:45:00;0;0;0;0;0;0;0;0
2019-10-09 02:00:00;0;0;0;0;0;0;0;0
2019-10-09 02:15:00;0;0;0;0;0;0;0;0
2019-10-09 02:30:00;0;1;1;2;0;0;0;0
2019-10-09 02:45:00;0;0;0;0;0;0;0;0
2019-10-09 03:00:00;0;0;1;0;0;0;0;0
2019-10-09 03:15:00;0;0;0;0;0;0;0;0
2019-10-09 03:30:00;0;0;0;0;0;0;0;0
2019-10-09 03:45:00;0;0;0;0;0;0;0;0
2019-10-09 04:00:00;0;0;0;0;0;0;0;0
2019-10-09 04:15:00;0;0;0;0;0;0;0;0
2019-10-09 04:30:00;0;3;0;0;0;0;0;0
2019-10-09 04:45:00;1;5;5;3;0;0;0;0
2019-10-09 05:00:00;1;10;20;4;0;0;0;0
2019-10-09 05:15:00;2;13;27;8;1;0;0;0
2019-10-09 05:30:00;2;19;22;7;4;0;0;0
2019-10-09 05:45:00;1;22;36;3;8;0;0;0
2019-10-09 06:00:00;1;10;34;5;10;0;0;0
2019-10-09 06:15:00;2;16;54;3;3;0;0;0
2019-10-09 06:30:00;10;36;93;5;5;0;0;1
2019-10-09 06:45:00;8;33;114;5;9;0;0;0
2019-10-09 07:00:00;8;25;89;16;11;0;0;0
2019-10-09 07:15:00;2;20;86;12;9;0;0;0
2019-10-09 07:30:00;5;21;85;10;9;3;0;3
2019-10-09 07:45:00;7;23;114;11;16;0;0;0
2019-10-09 08:00:00;5;23;100;7;10;0;2;0
2019-10-09 08:15:00;3;32;109;15;18;0;2;0
2019-10-09 08:30:00;4;28;83;16;266;0;2;0
