DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-04-24 00:00:00;6;8;0;0;0;0;0
2020-04-24 00:15:00;4;9;0;0;0;0;0
2020-04-24 00:30:00;20;6;0;0;0;0;0
2020-04-24 00:45:00;8;2;0;0;0;0;0
2020-04-24 01:00:00;6;4;0;0;0;0;0
2020-04-24 01:15:00;8;7;0;0;0;0;0
2020-04-24 01:30:00;4;10;1;1;0;0;0
2020-04-24 01:45:00;9;9;0;0;0;0;0
2020-04-24 02:00:00;2;8;1;1;0;0;0
2020-04-24 02:15:00;3;6;0;0;0;0;0
2020-04-24 02:30:00;12;4;0;0;0;0;0
2020-04-24 02:45:00;4;9;0;0;0;0;0
2020-04-24 03:00:00;6;5;0;0;0;0;0
2020-04-24 03:15:00;4;3;0;0;0;0;0
2020-04-24 03:30:00;3;5;0;0;0;0;0
2020-04-24 03:45:00;8;4;0;0;0;0;0
2020-04-24 04:00:00;8;8;0;0;0;0;0
2020-04-24 04:15:00;6;11;0;0;0;0;0
2020-04-24 04:30:00;6;9;0;0;0;0;0
2020-04-24 04:45:00;12;15;1;1;0;0;0
2020-04-24 05:00:00;11;15;1;1;0;0;0
2020-04-24 05:15:00;39;30;0;0;0;0;0
2020-04-24 05:30:00;68;57;1;1;0;0;0
2020-04-24 05:45:00;61;38;1;1;0;0;0
2020-04-24 06:00:00;57;60;3;3;0;0;0
2020-04-24 06:15:00;75;67;2;2;0;0;0
2020-04-24 06:30:00;118;107;2;2;0;0;0
2020-04-24 06:45:00;114;83;6;6;1;0;0
2020-04-24 07:00:00;131;101;5;5;0;0;0
2020-04-24 07:15:00;124;104;6;6;3;0;0
2020-04-24 07:30:00;163;104;6;6;2;0;0
2020-04-24 07:45:00;158;104;6;6;0;0;0
2020-04-24 08:00:00;110;106;11;11;0;0;0
2020-04-24 08:15:00;108;91;3;3;0;0;0
2020-04-24 08:30:00;120;103;4;4;2;0;0
2020-04-24 08:45:00;120;119;6;6;5;0;0
2020-04-24 09:00:00;125;92;9;9;0;0;0
2020-04-24 09:15:00;115;134;2;2;1;0;0
2020-04-24 09:30:00;138;109;8;8;7;0;0
2020-04-24 09:45:00;148;130;6;6;5;0;0
2020-04-24 10:00:00;158;118;7;7;4;0;0
2020-04-24 10:15:00;153;138;8;8;1;0;0
2020-04-24 10:30:00;137;130;8;8;7;0;0
2020-04-24 10:45:00;131;139;5;5;12;0;0
2020-04-24 11:00:00;149;147;7;7;9;0;0
2020-04-24 11:15:00;153;140;8;8;1;0;0
2020-04-24 11:30:00;165;142;5;5;3;0;0
2020-04-24 11:45:00;140;115;9;9;31;0;0
2020-04-24 12:00:00;154;138;14;14;5;0;0
2020-04-24 12:15:00;159;163;7;7;9;0;0
2020-04-24 12:30:00;183;158;9;9;0;0;0
2020-04-24 12:45:00;169;135;11;11;1;0;0
2020-04-24 13:00:00;139;128;7;7;1;0;0
2020-04-24 13:15:00;161;129;9;9;13;0;0
2020-04-24 13:30:00;161;140;6;6;4;0;0
2020-04-24 13:45:00;154;140;12;12;5;0;0
2020-04-24 14:00:00;168;136;7;7;1;0;0
2020-04-24 14:15:00;155;157;8;8;4;0;0
2020-04-24 14:30:00;152;146;13;13;0;0;0
2020-04-24 14:45:00;144;134;8;8;4;0;0
2020-04-24 15:00:00;160;140;7;7;2;0;0
2020-04-24 15:15:00;135;129;10;10;19;0;0
2020-04-24 15:30:00;144;140;6;6;8;0;0
2020-04-24 15:45:00;138;158;4;4;9;0;0
2020-04-24 16:00:00;129;121;11;11;11;0;0
2020-04-24 16:15:00;161;137;13;13;7;0;0
2020-04-24 16:30:00;129;127;8;8;4;0;0
2020-04-24 16:45:00;156;139;6;6;9;0;0
2020-04-24 17:00:00;124;145;6;6;27;0;0
2020-04-24 17:15:00;122;132;5;5;18;0;0
2020-04-24 17:30:00;135;119;6;6;8;0;0
2020-04-24 17:45:00;126;123;7;7;11;0;0
2020-04-24 18:00:00;128;112;8;8;11;0;0
2020-04-24 18:15:00;108;107;2;2;3;0;0
2020-04-24 18:30:00;90;94;6;6;6;0;0
2020-04-24 18:45:00;93;84;5;5;5;0;0
2020-04-24 19:00:00;74;88;5;5;1;0;0
2020-04-24 19:15:00;67;74;8;8;5;0;0
2020-04-24 19:30:00;72;81;1;1;1;0;0
2020-04-24 19:45:00;65;65;5;5;0;0;0
2020-04-24 20:00:00;76;78;4;4;1;0;0
2020-04-24 20:15:00;48;50;2;2;1;0;0
2020-04-24 20:30:00;46;51;4;4;0;0;0
2020-04-24 20:45:00;36;51;0;0;0;0;0
2020-04-24 21:00:00;39;53;3;3;0;0;0
2020-04-24 21:15:00;40;25;1;1;0;0;0
2020-04-24 21:30:00;58;35;1;1;0;0;0
2020-04-24 21:45:00;28;34;0;0;0;0;0
2020-04-24 22:00:00;30;35;3;3;0;0;0
2020-04-24 22:15:00;28;31;3;3;0;0;0
2020-04-24 22:30:00;20;23;2;2;0;0;0
2020-04-24 22:45:00;15;13;0;0;1;0;0
2020-04-24 23:00:00;17;13;0;0;0;0;0
2020-04-24 23:15:00;18;14;1;1;0;0;0
2020-04-24 23:30:00;11;13;2;2;0;0;0
2020-04-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
