DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-01-20 00:00:00;0;4;0;0;0;1;0;2;0;0;0;0;0
2020-01-20 00:15:00;0;2;1;1;0;1;0;1;0;0;0;0;0
2020-01-20 00:30:00;0;2;0;0;0;1;0;2;0;0;0;0;0
2020-01-20 00:45:00;1;2;1;1;0;0;0;4;0;0;0;0;0
2020-01-20 01:00:00;0;0;1;0;0;1;0;1;0;0;0;0;0
2020-01-20 01:15:00;1;3;2;1;0;0;0;1;0;0;0;0;0
2020-01-20 01:30:00;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-01-20 01:45:00;1;3;2;2;1;1;1;0;0;0;0;0;0
2020-01-20 02:00:00;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-01-20 02:15:00;0;1;0;0;0;0;0;1;0;0;0;0;0
2020-01-20 02:30:00;0;1;1;1;0;1;0;0;0;0;0;0;0
2020-01-20 02:45:00;3;1;2;2;0;0;0;1;0;0;0;0;0
2020-01-20 03:00:00;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-01-20 03:15:00;0;2;3;2;0;0;0;3;0;0;0;0;0
2020-01-20 03:30:00;0;1;0;0;1;0;1;0;0;0;0;0;0
2020-01-20 03:45:00;0;1;1;1;1;0;1;0;0;0;0;0;0
2020-01-20 04:00:00;0;2;3;3;1;1;1;5;0;0;0;0;0
2020-01-20 04:15:00;1;3;5;8;0;0;0;12;0;0;0;0;0
2020-01-20 04:30:00;2;10;29;27;2;1;1;17;0;0;0;0;0
2020-01-20 04:45:00;1;14;29;29;4;3;3;20;0;0;0;0;0
2020-01-20 05:00:00;3;31;45;45;6;12;6;35;0;0;0;0;0
2020-01-20 05:15:00;23;77;110;114;16;5;14;70;0;0;0;0;0
2020-01-20 05:30:00;18;113;137;133;14;19;17;66;0;0;0;0;0
2020-01-20 05:45:00;8;85;59;60;10;10;13;70;0;0;0;0;0
2020-01-20 06:00:00;8;73;28;28;22;12;17;66;0;0;0;0;0
2020-01-20 06:15:00;6;75;28;31;12;13;10;82;0;0;0;0;0
2020-01-20 06:30:00;6;118;63;63;20;28;19;111;0;0;0;0;0
2020-01-20 06:45:00;11;89;60;67;26;24;25;118;0;0;0;0;0
2020-01-20 07:00:00;10;85;47;47;29;16;29;116;0;0;0;0;0
2020-01-20 07:15:00;5;74;48;49;26;31;26;87;0;0;0;0;0
2020-01-20 07:30:00;6;74;54;56;21;29;22;108;0;0;0;0;0
2020-01-20 07:45:00;13;96;43;45;38;45;38;109;0;0;0;0;0
2020-01-20 08:00:00;7;101;49;52;39;49;39;103;0;0;0;0;0
2020-01-20 08:15:00;8;72;47;49;32;43;31;115;0;0;0;0;0
2020-01-20 08:30:00;3;67;31;32;24;26;27;88;0;0;0;0;0
2020-01-20 08:45:00;6;55;28;27;18;24;16;73;0;0;0;0;0
2020-01-20 09:00:00;6;40;24;24;16;25;15;56;0;0;0;0;0
2020-01-20 09:15:00;9;62;30;31;10;24;11;59;0;0;0;0;0
2020-01-20 09:30:00;4;48;25;26;16;24;15;58;0;0;0;0;0
2020-01-20 09:45:00;5;45;21;18;16;24;18;63;0;0;0;0;0
2020-01-20 10:00:00;4;40;29;30;11;18;11;54;0;0;0;0;0
2020-01-20 10:15:00;2;45;21;21;18;17;18;43;0;0;0;0;0
2020-01-20 10:30:00;8;41;15;16;12;21;13;46;0;0;0;0;0
2020-01-20 10:45:00;5;46;35;35;21;21;21;37;0;0;0;0;0
2020-01-20 11:00:00;4;49;18;19;21;22;21;41;0;0;0;0;0
2020-01-20 11:15:00;3;34;23;24;27;30;25;43;0;0;0;0;0
2020-01-20 11:30:00;5;56;21;21;19;24;18;59;0;0;0;0;0
2020-01-20 11:45:00;3;40;20;21;16;31;17;44;0;0;0;0;0
2020-01-20 12:00:00;1;67;23;24;20;28;33;42;0;0;0;0;0
2020-01-20 12:15:00;4;66;30;31;15;26;15;51;0;0;0;0;0
2020-01-20 12:30:00;2;48;27;29;13;30;13;50;0;0;0;0;0
2020-01-20 12:45:00;5;69;39;39;25;26;27;62;0;0;0;0;0
2020-01-20 13:00:00;6;84;44;46;39;34;37;62;0;0;0;0;0
2020-01-20 13:15:00;14;100;66;67;40;35;42;52;0;0;0;0;0
2020-01-20 13:30:00;15;102;72;79;38;38;44;76;0;0;0;0;0
2020-01-20 13:45:00;19;111;68;77;34;44;36;89;0;0;0;0;0
2020-01-20 14:00:00;10;82;25;24;41;127;46;119;0;0;0;0;0
2020-01-20 14:15:00;3;52;42;42;46;133;44;108;0;0;0;0;0
2020-01-20 14:30:00;2;55;24;25;60;127;54;62;0;0;0;0;0
