DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2019-09-21 00:00:00;16;9;2;4;0;0;0;0
2019-09-21 00:15:00;15;3;2;2;0;0;0;0
2019-09-21 00:30:00;9;12;0;0;0;0;0;0
2019-09-21 00:45:00;10;7;1;1;0;0;0;0
2019-09-21 01:00:00;4;9;0;0;0;0;0;0
2019-09-21 01:15:00;8;4;1;1;0;0;0;0
2019-09-21 01:30:00;10;3;2;0;0;0;0;0
2019-09-21 01:45:00;2;8;1;1;0;0;0;0
2019-09-21 02:00:00;6;1;0;0;0;0;0;0
2019-09-21 02:15:00;5;2;1;1;0;0;0;0
2019-09-21 02:30:00;9;5;3;3;0;0;0;0
2019-09-21 02:45:00;2;5;2;3;0;0;0;0
2019-09-21 03:00:00;10;7;1;4;0;0;0;0
2019-09-21 03:15:00;6;1;0;0;0;0;0;0
2019-09-21 03:30:00;3;4;0;1;0;0;0;0
2019-09-21 03:45:00;7;10;1;2;0;0;0;0
2019-09-21 04:00:00;2;2;2;4;0;0;0;0
2019-09-21 04:15:00;0;1;2;0;0;0;0;0
2019-09-21 04:30:00;4;6;2;3;0;0;0;0
2019-09-21 04:45:00;6;7;1;0;0;0;0;0
2019-09-21 05:00:00;10;8;3;2;0;0;0;0
2019-09-21 05:15:00;23;8;4;1;0;0;0;0
2019-09-21 05:30:00;11;10;2;1;0;0;0;0
2019-09-21 05:45:00;8;10;1;0;0;0;0;0
2019-09-21 06:00:00;5;22;0;1;0;0;0;0
2019-09-21 06:15:00;7;23;2;4;0;0;0;0
2019-09-21 06:30:00;6;18;0;0;0;0;0;0
2019-09-21 06:45:00;12;9;4;3;0;0;0;0
2019-09-21 07:00:00;12;11;4;4;0;0;0;0
2019-09-21 07:15:00;10;14;4;1;0;0;0;0
2019-09-21 07:30:00;27;23;2;2;0;0;0;0
2019-09-21 07:45:00;26;23;3;2;0;0;0;0
2019-09-21 08:00:00;29;25;2;2;0;0;0;0
2019-09-21 08:15:00;17;24;0;0;0;0;0;0
2019-09-21 08:30:00;29;17;4;1;0;0;0;0
2019-09-21 08:45:00;34;31;2;2;0;0;0;0
2019-09-21 09:00:00;26;20;1;1;0;0;0;0
2019-09-21 09:15:00;25;32;1;4;0;0;0;0
2019-09-21 09:30:00;26;39;1;1;0;0;0;0
2019-09-21 09:45:00;51;47;1;1;0;0;0;0
2019-09-21 10:00:00;45;39;1;2;0;0;0;0
2019-09-21 10:15:00;33;42;1;1;0;0;2;0
2019-09-21 10:30:00;49;44;1;3;0;0;0;0
2019-09-21 10:45:00;40;40;1;1;0;0;0;0
2019-09-21 11:00:00;57;43;4;2;0;0;0;0
2019-09-21 11:15:00;40;42;1;0;0;0;0;0
2019-09-21 11:30:00;52;46;3;2;0;0;0;0
2019-09-21 11:45:00;52;47;3;2;0;0;5;0
2019-09-21 12:00:00;68;42;1;3;0;0;8;8
2019-09-21 12:15:00;41;40;4;2;0;0;1;0
2019-09-21 12:30:00;52;44;1;2;0;0;4;1
2019-09-21 12:45:00;55;46;1;2;0;0;2;1
2019-09-21 13:00:00;69;43;2;4;0;0;6;9
2019-09-21 13:15:00;50;42;3;4;0;0;3;0
2019-09-21 13:30:00;58;45;1;2;0;0;2;0
2019-09-21 13:45:00;64;53;4;1;0;0;2;0
2019-09-21 14:00:00;49;68;10;1;0;0;0;0
2019-09-21 14:15:00;56;48;2;3;0;0;3;15
2019-09-21 14:30:00;45;61;4;2;0;0;0;1
2019-09-21 14:45:00;49;71;2;3;0;0;0;0
2019-09-21 15:00:00;66;43;5;4;0;0;3;0
2019-09-21 15:15:00;63;47;4;1;0;0;0;0
2019-09-21 15:30:00;64;42;3;1;0;0;10;2
2019-09-21 15:45:00;46;40;2;1;0;0;3;6
2019-09-21 16:00:00;39;47;1;4;0;0;1;0
2019-09-21 16:15:00;49;36;1;1;0;0;2;4
2019-09-21 16:30:00;61;52;2;0;0;0;0;0
2019-09-21 16:45:00;42;54;3;2;0;0;1;0
2019-09-21 17:00:00;47;53;2;2;0;0;2;0
2019-09-21 17:15:00;53;44;3;4;0;0;0;0
2019-09-21 17:30:00;55;41;1;0;0;0;0;0
2019-09-21 17:45:00;47;55;3;1;0;0;0;0
2019-09-21 18:00:00;62;48;2;2;0;0;3;4
2019-09-21 18:15:00;45;48;3;1;0;0;0;0
2019-09-21 18:30:00;42;44;1;0;0;0;0;0
2019-09-21 18:45:00;49;33;2;0;0;0;0;0
2019-09-21 19:00:00;51;48;3;1;0;0;0;0
2019-09-21 19:15:00;37;41;3;4;0;0;0;0
2019-09-21 19:30:00;49;50;0;0;0;0;0;0
2019-09-21 19:45:00;37;31;2;2;0;0;0;0
2019-09-21 20:00:00;45;31;3;3;0;0;0;0
2019-09-21 20:15:00;36;28;5;3;0;0;0;0
2019-09-21 20:30:00;26;21;0;0;0;0;0;0
2019-09-21 20:45:00;29;24;0;2;0;0;0;0
2019-09-21 21:00:00;25;26;4;4;0;0;1;0
2019-09-21 21:15:00;29;20;1;0;0;0;1;0
2019-09-21 21:30:00;23;24;2;0;0;0;0;0
2019-09-21 21:45:00;17;23;0;2;0;0;0;0
2019-09-21 22:00:00;14;18;1;2;0;0;0;0
2019-09-21 22:15:00;15;22;2;4;0;0;0;0
2019-09-21 22:30:00;12;9;0;0;0;0;0;0
2019-09-21 22:45:00;13;11;3;1;0;0;1;0
2019-09-21 23:00:00;18;14;2;1;0;0;0;0
2019-09-21 23:15:00;12;12;2;0;0;0;0;0
2019-09-21 23:30:00;14;13;2;0;0;0;0;0
2019-09-21 23:45:00;9;14;0;0;0;0;0;0
