DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-08-08 00:00:00;8;6;0;0;0;1;11;5;0;1;0
2019-08-08 00:15:00;17;4;3;2;0;2;14;6;0;3;0
2019-08-08 00:30:00;10;6;3;4;2;8;16;6;0;2;0
2019-08-08 00:45:00;6;5;1;1;0;1;21;4;0;0;0
2019-08-08 01:00:00;14;2;0;4;0;4;5;2;0;0;0
2019-08-08 01:15:00;8;6;1;1;0;1;8;0;0;2;0
2019-08-08 01:30:00;5;2;2;1;0;2;13;0;0;0;0
2019-08-08 01:45:00;4;5;0;3;0;3;9;2;0;0;0
2019-08-08 02:00:00;7;4;2;1;0;1;13;1;0;0;0
2019-08-08 02:15:00;12;6;1;0;0;3;10;2;0;0;0
2019-08-08 02:30:00;7;6;2;1;1;2;6;3;0;0;0
2019-08-08 02:45:00;7;7;1;0;0;1;4;3;0;1;0
2019-08-08 03:00:00;3;3;0;0;0;2;15;2;0;0;0
2019-08-08 03:15:00;10;5;1;1;0;3;9;2;0;3;0
2019-08-08 03:30:00;5;6;3;1;0;6;10;0;0;0;0
2019-08-08 03:45:00;7;1;0;0;0;2;10;1;0;1;0
2019-08-08 04:00:00;10;8;1;1;0;3;12;2;0;0;0
2019-08-08 04:15:00;14;6;3;2;1;2;17;3;0;0;0
2019-08-08 04:30:00;14;12;6;1;0;2;25;5;0;0;0
2019-08-08 04:45:00;7;13;3;2;0;2;31;16;0;2;0
2019-08-08 05:00:00;20;17;7;3;0;5;85;49;0;3;0
2019-08-08 05:15:00;35;17;14;3;0;8;103;70;0;2;0
2019-08-08 05:30:00;61;31;17;14;1;20;97;94;0;4;1
2019-08-08 05:45:00;94;29;28;15;3;21;100;107;0;4;0
2019-08-08 06:00:00;128;53;43;14;4;23;88;93;2;9;0
2019-08-08 06:15:00;95;39;35;27;8;37;122;127;1;9;0
2019-08-08 06:30:00;75;51;37;30;7;43;116;118;2;6;5
2019-08-08 06:45:00;75;44;45;26;9;42;129;149;1;7;0
2019-08-08 07:00:00;62;33;28;36;10;49;130;136;1;10;0
2019-08-08 07:15:00;55;41;52;41;10;58;132;144;1;25;8
2019-08-08 07:30:00;70;37;45;39;18;58;133;146;0;19;2
2019-08-08 07:45:00;87;42;40;35;13;54;142;155;2;16;0
2019-08-08 08:00:00;65;41;33;28;12;46;123;121;5;15;1
2019-08-08 08:15:00;77;46;38;33;14;48;112;103;1;12;3
2019-08-08 08:30:00;66;39;28;30;11;43;113;115;1;8;1
2019-08-08 08:45:00;83;52;32;31;13;46;92;112;5;13;1
2019-08-08 09:00:00;77;36;32;23;4;37;89;91;2;16;2
2019-08-08 09:15:00;92;40;41;16;6;29;97;94;1;9;2
2019-08-08 09:30:00;81;44;39;24;4;31;88;84;1;13;4
2019-08-08 09:45:00;84;44;36;23;6;32;96;80;2;7;0
2019-08-08 10:00:00;96;32;31;20;8;30;82;79;3;8;1
2019-08-08 10:15:00;116;40;38;22;7;26;87;92;2;10;1
2019-08-08 10:30:00;108;41;32;17;10;25;100;78;1;9;2
2019-08-08 10:45:00;92;46;38;31;6;41;89;65;2;10;2
2019-08-08 11:00:00;115;44;35;19;4;28;89;77;2;9;3
2019-08-08 11:15:00;102;47;45;18;3;25;93;78;0;10;0
2019-08-08 11:30:00;117;48;45;25;6;33;93;79;6;14;1
2019-08-08 11:45:00;114;39;36;13;1;9;82;62;0;10;2
2019-08-08 12:00:00;123;39;58;24;2;30;100;78;0;16;2
2019-08-08 12:15:00;139;47;44;21;9;27;111;70;2;7;2
2019-08-08 12:30:00;126;52;46;20;5;26;100;84;2;12;0
2019-08-08 12:45:00;139;43;42;26;5;28;110;82;1;10;1
2019-08-08 13:00:00;146;42;44;18;4;24;111;130;2;9;1
2019-08-08 13:15:00;112;47;58;19;6;29;104;102;0;10;3
