DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2019-10-20 00:00:00;12;25;11;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 00:15:00;24;19;21;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 00:30:00;14;19;14;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 00:45:00;17;24;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 01:00:00;14;22;22;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 01:15:00;14;21;17;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 01:30:00;16;16;262;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 01:45:00;12;19;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 02:00:00;16;11;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 02:15:00;16;4;516;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 02:30:00;6;12;58;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 02:45:00;12;6;153;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 03:00:00;15;9;744;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 03:15:00;4;2;1107;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 03:30:00;12;10;1547;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 03:45:00;8;6;630;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 04:00:00;7;4;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 04:15:00;10;8;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 04:30:00;7;2;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-20 04:45:00;6;6;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
