DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-08-02 00:00:00;12;7;5;11;5;14;13;6;8;3;10;4;23;43;32;1;0;0;21;0;0;0;0;0
2020-08-02 00:15:00;8;11;18;8;3;27;26;10;10;12;11;8;49;69;29;3;0;0;30;0;0;0;0;0
2020-08-02 00:30:00;2;5;11;8;2;20;19;8;10;6;11;2;27;40;21;4;0;0;30;0;0;0;0;0
2020-08-02 00:45:00;4;8;7;7;3;15;14;6;8;4;12;11;29;38;20;7;0;0;30;0;0;0;0;0
2020-08-02 01:00:00;6;9;12;5;5;14;10;8;7;4;18;3;13;40;31;1;0;0;35;0;0;0;0;0
2020-08-02 01:15:00;6;6;8;6;1;15;12;0;2;8;9;8;11;21;12;3;0;0;39;0;0;0;0;0
2020-08-02 01:30:00;2;4;6;8;2;15;5;5;4;5;13;2;14;27;18;3;0;0;39;0;0;0;0;0
2020-08-02 01:45:00;6;5;9;2;5;12;12;6;9;5;7;6;20;32;16;4;0;0;39;0;0;0;0;0
2020-08-02 02:00:00;4;3;2;0;1;7;8;4;8;4;4;2;10;22;15;1;0;0;36;0;0;0;0;0
2020-08-02 02:15:00;3;3;7;2;1;8;6;1;1;6;6;4;9;18;13;1;0;0;39;0;0;0;0;0
2020-08-02 02:30:00;4;7;5;3;2;7;3;2;4;5;6;2;4;13;12;3;0;0;39;0;0;0;0;0
2020-08-02 02:45:00;1;4;5;4;3;11;6;3;3;4;4;0;9;14;14;5;0;0;39;0;0;0;0;0
2020-08-02 03:00:00;3;5;4;1;2;4;4;2;7;6;5;4;10;18;10;5;0;0;39;0;0;0;0;0
2020-08-02 03:15:00;1;1;4;0;0;1;3;2;3;5;4;2;4;12;8;2;0;0;39;0;0;0;0;0
2020-08-02 03:30:00;1;3;5;3;3;7;8;5;5;9;3;1;4;12;9;2;0;0;39;0;0;0;0;0
2020-08-02 03:45:00;1;2;4;3;1;4;0;2;3;3;3;2;4;14;9;0;0;0;36;0;0;0;0;0
2020-08-02 04:00:00;0;0;4;1;1;5;3;0;1;5;5;2;7;13;6;0;0;0;36;0;0;0;0;0
2020-08-02 04:15:00;3;5;6;1;0;3;3;0;0;2;3;1;6;8;3;2;0;0;39;0;0;0;0;0
