DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-07-20 00:00:00;0;1;1;1;0;0;0;0
2020-07-20 00:15:00;0;0;0;0;0;0;0;0
2020-07-20 00:30:00;0;2;2;0;0;0;0;0
2020-07-20 00:45:00;0;1;1;0;0;0;0;0
2020-07-20 01:00:00;0;2;0;0;0;0;0;0
2020-07-20 01:15:00;0;1;0;0;0;0;0;0
2020-07-20 01:30:00;0;6;1;1;0;0;0;0
2020-07-20 01:45:00;0;0;0;0;0;0;0;0
2020-07-20 02:00:00;0;1;1;1;0;0;0;0
2020-07-20 02:15:00;0;0;0;0;0;0;0;0
2020-07-20 02:30:00;0;0;0;0;0;0;0;0
2020-07-20 02:45:00;0;0;0;0;0;0;0;0
2020-07-20 03:00:00;0;2;1;1;0;0;0;0
2020-07-20 03:15:00;0;0;0;0;0;0;0;0
2020-07-20 03:30:00;0;2;0;0;0;0;0;0
2020-07-20 03:45:00;0;1;0;0;0;0;0;0
2020-07-20 04:00:00;0;0;0;0;0;0;0;0
2020-07-20 04:15:00;0;0;0;0;0;0;0;0
2020-07-20 04:30:00;1;3;1;0;0;0;0;0
2020-07-20 04:45:00;1;4;1;1;0;0;0;0
2020-07-20 05:00:00;0;5;9;2;7;0;0;0
2020-07-20 05:15:00;3;16;19;2;0;0;0;0
2020-07-20 05:30:00;3;16;43;7;1;0;0;0
2020-07-20 05:45:00;5;11;32;3;2;0;0;0
2020-07-20 06:00:00;0;4;18;0;4;0;0;0
2020-07-20 06:15:00;2;9;39;2;6;0;0;0
2020-07-20 06:30:00;6;15;77;4;4;0;0;0
2020-07-20 06:45:00;6;23;81;6;6;0;0;0
2020-07-20 07:00:00;5;9;43;5;9;0;0;0
2020-07-20 07:15:00;3;16;59;8;17;0;1;0
2020-07-20 07:30:00;4;16;47;7;8;0;0;0
2020-07-20 07:45:00;9;20;62;4;8;0;0;0
2020-07-20 08:00:00;4;24;45;13;13;0;0;0
2020-07-20 08:15:00;0;26;48;8;7;0;0;0
2020-07-20 08:30:00;5;18;43;5;9;0;2;0
2020-07-20 08:45:00;5;16;38;9;5;0;2;0
2020-07-20 09:00:00;1;19;23;4;10;0;0;0
2020-07-20 09:15:00;2;13;12;8;9;0;0;0
2020-07-20 09:30:00;6;17;20;10;9;0;0;2
2020-07-20 09:45:00;2;19;16;11;5;0;0;0
2020-07-20 10:00:00;0;19;16;6;4;0;1;0
2020-07-20 10:15:00;1;16;6;3;9;0;0;0
2020-07-20 10:30:00;0;18;13;7;6;0;0;0
2020-07-20 10:45:00;5;12;6;2;9;0;0;0
2020-07-20 11:00:00;2;12;12;2;9;0;0;0
2020-07-20 11:15:00;2;21;9;5;3;0;0;0
2020-07-20 11:30:00;2;16;18;3;8;0;0;0
2020-07-20 11:45:00;1;22;14;4;9;0;9;0
2020-07-20 12:00:00;1;32;14;6;7;0;0;0
2020-07-20 12:15:00;0;18;13;4;8;0;0;0
2020-07-20 12:30:00;0;27;14;6;11;0;0;0
2020-07-20 12:45:00;5;23;23;6;8;0;1;0
2020-07-20 13:00:00;4;23;17;4;14;0;1;0
2020-07-20 13:15:00;1;28;29;3;12;0;0;0
2020-07-20 13:30:00;5;33;37;12;17;0;0;0
2020-07-20 13:45:00;1;30;24;5;14;0;1;2
2020-07-20 14:00:00;5;77;34;5;12;0;0;0
2020-07-20 14:15:00;5;55;47;5;14;0;0;0
2020-07-20 14:30:00;3;33;15;3;15;0;0;0
2020-07-20 14:45:00;0;42;23;6;11;0;3;0
2020-07-20 15:00:00;4;61;33;4;11;0;4;0
2020-07-20 15:15:00;4;97;21;1;14;1;0;0
2020-07-20 15:30:00;4;47;17;6;13;0;0;0
2020-07-20 15:45:00;4;46;4;7;10;0;0;0
2020-07-20 16:00:00;5;55;7;3;17;0;0;0
2020-07-20 16:15:00;2;45;14;1;13;0;0;0
2020-07-20 16:30:00;3;41;12;1;8;0;0;0
2020-07-20 16:45:00;2;37;15;5;7;0;0;0
2020-07-20 17:00:00;2;53;12;8;13;0;0;0
2020-07-20 17:15:00;3;47;7;4;8;0;0;0
2020-07-20 17:30:00;5;44;17;7;3;0;0;0
2020-07-20 17:45:00;1;24;4;4;1;0;0;0
2020-07-20 18:00:00;1;28;11;0;5;0;0;0
2020-07-20 18:15:00;1;27;13;2;4;0;0;0
2020-07-20 18:30:00;0;25;9;6;3;0;0;0
2020-07-20 18:45:00;3;35;10;3;5;0;0;0
2020-07-20 19:00:00;0;11;7;2;6;0;0;0
2020-07-20 19:15:00;0;13;11;4;1;0;1;0
2020-07-20 19:30:00;1;8;1;1;2;0;0;0
2020-07-20 19:45:00;2;16;7;3;5;0;0;0
2020-07-20 20:00:00;1;10;9;1;3;0;1;0
2020-07-20 20:15:00;2;11;4;1;1;0;0;0
2020-07-20 20:30:00;1;11;5;2;4;0;0;0
2020-07-20 20:45:00;1;20;8;0;2;0;0;0
2020-07-20 21:00:00;1;16;12;3;5;0;0;0
2020-07-20 21:15:00;4;27;8;1;4;0;0;0
2020-07-20 21:30:00;2;21;8;2;1;0;0;0
2020-07-20 21:45:00;2;27;13;1;11;0;0;0
2020-07-20 22:00:00;5;59;12;3;9;0;3;0
2020-07-20 22:15:00;0;10;4;2;1;0;0;0
2020-07-20 22:30:00;0;5;1;0;2;0;0;0
2020-07-20 22:45:00;0;4;7;2;0;0;0;0
2020-07-20 23:00:00;1;6;0;0;0;0;0;0
2020-07-20 23:15:00;0;2;0;1;0;0;0;0
2020-07-20 23:30:00;0;1;0;0;0;0;0;0
2020-07-20 23:45:00;0;1;0;0;0;0;0;0
