DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-07-24 00:00:00;8;3;10;2;6;7;1;1;6;5;0;0;0;0
2020-07-24 00:15:00;5;10;19;5;8;8;5;0;8;7;0;0;0;0
2020-07-24 00:30:00;6;12;11;3;10;4;5;2;5;6;0;0;0;0
2020-07-24 00:45:00;3;6;10;2;7;7;7;1;6;2;0;0;0;0
2020-07-24 01:00:00;1;4;9;1;5;4;2;0;2;3;0;0;0;0
2020-07-24 01:15:00;3;2;9;0;11;4;5;1;2;3;0;0;0;0
2020-07-24 01:30:00;7;6;9;1;5;5;3;0;3;4;0;0;0;0
2020-07-24 01:45:00;3;1;1;0;10;3;3;0;3;3;0;0;0;0
2020-07-24 02:00:00;1;4;11;1;4;1;1;0;0;6;0;0;0;0
2020-07-24 02:15:00;1;0;6;0;5;1;0;0;2;2;0;0;0;0
2020-07-24 02:30:00;3;4;2;0;4;2;0;0;1;2;0;0;0;0
2020-07-24 02:45:00;3;2;5;0;3;2;1;0;0;5;0;0;0;0
2020-07-24 03:00:00;2;2;3;0;4;2;0;0;0;3;0;0;0;0
2020-07-24 03:15:00;2;4;8;0;2;1;1;0;3;2;0;0;0;0
2020-07-24 03:30:00;1;2;1;1;5;2;2;0;0;2;0;0;0;0
2020-07-24 03:45:00;1;3;7;1;4;2;0;1;1;3;0;0;0;0
2020-07-24 04:00:00;1;2;9;0;3;1;1;0;1;5;0;0;0;0
2020-07-24 04:15:00;2;2;9;0;6;6;3;1;3;3;0;0;0;0
2020-07-24 04:30:00;2;7;11;0;6;10;2;1;6;3;0;0;0;0
2020-07-24 04:45:00;7;14;11;1;10;2;4;0;3;2;0;0;0;0
2020-07-24 05:00:00;17;29;17;5;11;4;7;2;8;10;0;0;0;0
2020-07-24 05:15:00;69;83;28;9;13;12;11;0;7;10;0;0;0;0
2020-07-24 05:30:00;72;53;46;21;17;21;13;4;13;23;0;0;0;0
2020-07-24 05:45:00;70;42;47;32;23;25;17;3;38;53;0;0;0;0
2020-07-24 06:00:00;39;34;34;15;27;21;8;5;46;60;0;0;0;0
2020-07-24 06:15:00;66;47;46;18;40;42;20;4;35;39;0;0;0;0
2020-07-24 06:30:00;98;55;69;33;45;36;26;13;27;37;0;0;0;0
2020-07-24 06:45:00;89;69;66;52;33;54;26;8;21;28;0;0;0;0
2020-07-24 07:00:00;92;60;75;56;55;61;36;15;27;20;0;0;0;0
2020-07-24 07:15:00;97;67;68;49;54;53;38;16;34;37;0;0;0;0
2020-07-24 07:30:00;113;83;84;63;55;67;61;28;54;59;0;0;0;0
2020-07-24 07:45:00;108;75;85;65;53;46;37;23;49;42;0;0;0;0
2020-07-24 08:00:00;70;56;54;35;39;40;33;13;38;49;0;0;0;0
2020-07-24 08:15:00;81;46;79;49;42;60;41;14;48;46;0;0;0;0
2020-07-24 08:30:00;75;51;78;49;60;58;48;18;50;56;0;0;0;0
2020-07-24 08:45:00;86;50;90;45;41;52;45;16;34;47;0;0;0;0
2020-07-24 09:00:00;64;40;97;59;48;50;40;14;48;45;0;0;0;0
2020-07-24 09:15:00;74;49;90;49;61;66;47;20;51;57;0;0;0;0
2020-07-24 09:30:00;69;44;77;35;52;62;34;17;47;53;0;0;0;0
2020-07-24 09:45:00;69;43;90;66;65;60;45;14;49;61;0;0;0;0
2020-07-24 10:00:00;70;61;99;54;61;63;47;21;50;47;0;0;0;0
2020-07-24 10:15:00;62;35;87;44;79;54;40;24;48;48;0;0;0;0
2020-07-24 10:30:00;48;34;101;52;69;84;33;18;47;57;0;0;0;0
2020-07-24 10:45:00;69;43;100;49;68;51;40;22;53;60;0;0;0;0
2020-07-24 11:00:00;59;50;107;53;71;65;43;24;52;58;0;0;0;0
2020-07-24 11:15:00;57;56;97;60;83;47;40;13;50;49;0;0;0;0
2020-07-24 11:30:00;79;39;82;49;70;62;40;24;54;51;0;0;0;0
2020-07-24 11:45:00;81;66;54;82;84;75;33;14;72;66;0;0;0;0
2020-07-24 12:00:00;81;72;74;68;84;60;40;16;78;74;0;0;0;0
2020-07-24 12:15:00;64;51;79;45;86;71;46;23;61;66;0;0;0;0
2020-07-24 12:30:00;68;46;83;61;76;72;38;23;67;69;0;0;0;0
2020-07-24 12:45:00;74;51;93;58;75;60;34;20;74;77;0;0;0;0
2020-07-24 13:00:00;89;63;92;62;84;71;45;24;68;66;0;0;0;0
2020-07-24 13:15:00;64;67;88;46;61;68;30;13;47;56;0;0;0;0
2020-07-24 13:30:00;114;83;111;70;79;84;43;22;67;63;0;0;0;0
2020-07-24 13:45:00;81;66;84;48;71;70;34;14;52;49;0;0;0;0
2020-07-24 14:00:00;76;67;103;60;76;75;49;21;70;70;0;0;0;0
2020-07-24 14:15:00;65;36;89;61;68;61;36;13;73;83;0;0;0;0
2020-07-24 14:30:00;64;44;76;55;67;63;30;16;77;76;0;0;0;0
2020-07-24 14:45:00;61;54;81;55;75;76;47;23;67;71;0;0;0;0
2020-07-24 15:00:00;63;47;87;45;81;65;42;20;66;62;0;0;0;0
2020-07-24 15:15:00;83;39;85;52;81;75;46;19;70;71;0;0;0;0
2020-07-24 15:30:00;50;44;82;54;64;63;37;22;65;65;0;0;0;0
2020-07-24 15:45:00;66;42;99;64;85;75;45;22;66;54;0;0;0;0
2020-07-24 16:00:00;60;50;107;59;66;62;39;19;53;61;0;0;0;0
2020-07-24 16:15:00;52;40;81;51;80;71;40;16;62;57;0;0;0;0
2020-07-24 16:30:00;68;46;86;51;78;76;43;14;52;57;0;0;0;0
2020-07-24 16:45:00;58;48;82;58;75;75;32;12;54;71;0;0;0;0
2020-07-24 17:00:00;63;48;97;57;72;74;44;20;59;57;0;0;0;0
2020-07-24 17:15:00;63;40;87;50;74;54;39;15;44;50;0;0;0;0
2020-07-24 17:30:00;52;44;87;64;73;67;37;18;46;55;0;0;0;0
2020-07-24 17:45:00;69;47;84;52;96;71;31;21;61;47;0;0;0;0
2020-07-24 18:00:00;57;43;78;45;70;72;37;16;58;48;0;0;0;0
2020-07-24 18:15:00;62;39;89;49;70;58;32;11;55;44;0;0;0;0
2020-07-24 18:30:00;59;48;63;33;70;53;41;19;41;47;0;0;0;0
2020-07-24 18:45:00;53;41;68;45;59;68;27;14;41;52;0;0;0;0
2020-07-24 19:00:00;49;46;64;34;60;53;42;12;47;45;0;0;0;0
2020-07-24 19:15:00;48;34;66;37;66;59;26;10;31;34;0;0;0;0
2020-07-24 19:30:00;45;34;65;41;59;48;30;16;29;35;0;0;0;0
2020-07-24 19:45:00;41;35;57;31;62;57;22;12;31;23;0;0;0;0
2020-07-24 20:00:00;50;41;61;24;65;54;31;15;39;34;0;0;0;0
2020-07-24 20:15:00;45;29;56;23;61;50;27;7;36;27;0;0;0;0
2020-07-24 20:30:00;43;27;43;16;47;31;29;10;32;29;0;0;0;0
2020-07-24 20:45:00;52;49;48;22;28;35;19;8;21;29;0;0;0;0
2020-07-24 21:00:00;70;66;42;26;41;33;30;13;22;32;0;0;0;0
2020-07-24 21:15:00;63;62;42;22;31;34;25;8;18;21;0;0;0;0
2020-07-24 21:30:00;52;42;44;18;29;29;12;9;27;23;0;0;0;0
2020-07-24 21:45:00;40;28;50;21;35;35;28;9;48;51;0;0;0;0
2020-07-24 22:00:00;38;20;47;24;31;26;11;3;65;73;0;0;0;0
2020-07-24 22:15:00;33;26;38;17;38;20;15;9;32;36;0;0;0;0
2020-07-24 22:30:00;28;26;36;14;43;26;23;8;15;14;0;0;0;0
2020-07-24 22:45:00;23;18;37;23;30;22;14;3;20;14;0;0;0;0
2020-07-24 23:00:00;14;17;31;10;23;14;13;6;13;17;0;0;0;0
2020-07-24 23:15:00;13;12;36;11;23;20;9;4;17;14;0;0;0;0
2020-07-24 23:30:00;25;14;35;14;14;15;12;6;7;9;0;0;0;0
2020-07-24 23:45:00;14;15;24;9;22;11;14;5;9;10;0;0;0;0
