DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-05-19 00:00:00;5;5;0;0;0;6;4;2;3;8;10;2;0
2020-05-19 00:15:00;6;3;0;2;5;8;7;5;4;5;4;0;0
2020-05-19 00:30:00;7;1;0;2;2;7;6;2;3;3;1;0;0
2020-05-19 00:45:00;3;2;1;2;3;7;1;2;1;4;3;0;1
2020-05-19 01:00:00;4;1;0;1;0;2;2;1;1;2;3;2;0
2020-05-19 01:15:00;3;1;0;0;0;5;5;1;0;2;3;0;0
2020-05-19 01:30:00;5;2;1;0;1;7;9;6;0;0;5;1;1
2020-05-19 01:45:00;2;2;0;0;3;7;6;5;0;0;1;0;0
2020-05-19 02:00:00;3;0;0;0;2;3;4;3;1;0;1;2;0
2020-05-19 02:15:00;2;0;1;0;0;2;10;5;0;0;1;1;1
2020-05-19 02:30:00;3;0;1;2;1;5;14;7;0;2;1;0;1
2020-05-19 02:45:00;5;3;0;1;2;8;8;2;1;3;2;0;0
2020-05-19 03:00:00;6;1;1;1;0;5;3;1;0;0;0;0;1
2020-05-19 03:15:00;7;0;1;4;1;10;9;1;0;2;7;0;1
2020-05-19 03:30:00;10;1;2;0;0;8;9;2;1;2;8;2;2
2020-05-19 03:45:00;4;3;0;1;4;4;4;1;0;0;2;1;0
2020-05-19 04:00:00;5;0;2;0;1;10;8;3;3;2;2;0;2
2020-05-19 04:15:00;6;2;1;2;4;9;4;0;0;2;5;1;1
2020-05-19 04:30:00;10;0;1;1;5;26;17;5;1;2;2;0;1
2020-05-19 04:45:00;9;5;0;1;7;20;18;2;0;3;1;0;0
2020-05-19 05:00:00;25;6;1;4;8;24;13;1;2;3;2;0;1
2020-05-19 05:15:00;20;19;6;9;13;23;23;11;3;3;2;0;6
2020-05-19 05:30:00;32;21;6;25;24;55;46;17;10;9;3;1;6
2020-05-19 05:45:00;34;22;5;16;25;53;49;13;5;9;8;3;4
2020-05-19 06:00:00;26;22;6;21;25;47;44;22;9;5;4;2;7
2020-05-19 06:15:00;42;41;8;25;34;59;51;23;18;15;6;3;8
2020-05-19 06:30:00;48;45;17;47;42;79;83;51;24;23;7;2;12
2020-05-19 06:45:00;53;57;17;65;44;101;110;47;44;35;18;4;15
2020-05-19 07:00:00;68;63;18;29;52;79;67;38;31;39;19;6;15
2020-05-19 07:15:00;61;61;23;36;42;101;100;47;25;32;20;14;20
2020-05-19 07:30:00;57;50;16;37;45;97;87;45;35;29;20;10;16
2020-05-19 07:45:00;71;59;23;43;57;115;129;57;30;33;19;16;23
2020-05-19 08:00:00;54;43;21;52;45;90;83;45;31;45;31;13;21
2020-05-19 08:15:00;60;47;25;43;29;92;83;42;37;49;42;7;24
2020-05-19 08:30:00;53;49;14;47;41;98;93;57;28;37;32;12;13
2020-05-19 08:45:00;73;54;20;65;28;98;80;48;39;45;28;18;22
2020-05-19 09:00:00;67;37;27;61;40;88;76;54;32;45;31;10;20
2020-05-19 09:15:00;79;61;18;58;37;83;91;53;34;42;34;13;16
2020-05-19 09:30:00;75;56;21;58;30;87;88;61;38;51;39;23;23
2020-05-19 09:45:00;85;58;26;74;48;97;90;57;39;60;43;19;24
2020-05-19 10:00:00;74;71;20;75;36;106;99;61;35;55;61;21;20
2020-05-19 10:15:00;83;77;24;77;52;80;76;62;39;61;63;24;24
2020-05-19 10:30:00;95;64;26;83;41;94;82;66;45;74;61;35;23
2020-05-19 10:45:00;77;61;26;85;36;103;95;52;38;82;64;33;25
2020-05-19 11:00:00;77;66;26;62;32;95;91;51;41;68;65;32;24
2020-05-19 11:15:00;78;69;30;75;44;98;88;59;38;67;54;29;26
2020-05-19 11:30:00;93;70;29;71;42;105;103;41;36;91;61;31;27
2020-05-19 11:45:00;82;66;30;80;46;102;77;54;42;86;67;32;29
2020-05-19 12:00:00;85;65;27;71;33;86;90;69;50;99;58;27;25
2020-05-19 12:15:00;72;66;24;80;36;102;81;67;50;99;83;38;24
2020-05-19 12:30:00;82;61;17;67;41;95;89;58;39;93;69;31;15
2020-05-19 12:45:00;81;64;18;63;43;93;93;53;32;96;83;39;14
2020-05-19 13:00:00;86;66;29;59;38;104;89;61;47;76;58;23;26
2020-05-19 13:15:00;81;81;22;71;38;99;90;64;51;84;64;32;22
2020-05-19 13:30:00;80;69;17;77;50;96;74;66;43;90;57;30;16
2020-05-19 13:45:00;84;61;31;62;48;105;106;56;38;82;59;35;31
2020-05-19 14:00:00;88;82;20;55;39;96;82;63;48;88;60;26;20
2020-05-19 14:15:00;85;57;30;62;46;113;110;60;30;75;60;28;29
2020-05-19 14:30:00;88;91;23;66;44;123;109;62;46;99;51;30;22
2020-05-19 14:45:00;91;77;31;64;43;111;104;60;44;73;58;37;29
2020-05-19 15:00:00;88;67;22;62;40;111;78;57;40;78;60;19;23
2020-05-19 15:15:00;82;77;24;69;47;112;95;62;51;90;68;27;24
2020-05-19 15:30:00;92;88;26;59;36;95;92;60;53;97;63;24;29
2020-05-19 15:45:00;83;85;21;75;50;127;119;67;51;89;68;28;21
2020-05-19 16:00:00;84;82;24;70;39;129;118;68;50;96;61;31;23
2020-05-19 16:15:00;97;96;26;87;43;114;117;81;48;99;71;30;26
2020-05-19 16:30:00;90;97;31;62;35;101;106;65;55;94;80;29;31
2020-05-19 16:45:00;93;89;24;67;42;116;87;64;42;96;89;38;26
2020-05-19 17:00:00;97;95;30;84;46;119;97;64;44;94;77;34;26
2020-05-19 17:15:00;71;77;36;71;42;102;87;52;37;96;83;31;38
2020-05-19 17:30:00;48;49;20;51;28;68;50;42;29;67;40;29;11
2020-05-19 17:45:00;42;35;18;26;20;65;40;34;19;48;43;12;12
2020-05-19 18:00:00;63;48;25;37;27;82;60;47;32;112;82;34;23
2020-05-19 18:15:00;60;28;25;54;36;90;60;48;24;110;81;30;26
2020-05-19 18:30:00;48;36;14;47;32;65;56;52;37;76;56;24;14
2020-05-19 18:45:00;44;32;13;30;18;63;39;35;28;71;67;21;12
2020-05-19 19:00:00;42;18;11;34;26;55;36;38;39;76;60;18;10
2020-05-19 19:15:00;46;28;8;25;21;55;37;26;21;49;45;10;8
2020-05-19 19:30:00;38;27;8;27;23;39;29;24;11;51;49;16;11
2020-05-19 19:45:00;30;11;11;14;12;42;28;17;16;48;51;10;8
2020-05-19 20:00:00;25;11;6;15;15;47;31;18;17;42;33;8;7
2020-05-19 20:15:00;26;13;4;16;28;27;18;14;10;31;25;7;4
2020-05-19 20:30:00;18;9;8;12;24;36;18;9;7;26;17;7;9
2020-05-19 20:45:00;20;8;9;7;14;27;16;9;7;17;18;5;7
2020-05-19 21:00:00;28;13;2;9;4;31;15;13;11;14;10;6;2
2020-05-19 21:15:00;23;11;5;3;12;28;18;8;5;16;16;5;6
2020-05-19 21:30:00;21;7;4;6;16;22;9;5;4;15;6;3;4
2020-05-19 21:45:00;19;7;2;5;6;24;21;8;5;11;13;2;3
2020-05-19 22:00:00;15;11;3;12;6;28;13;15;11;15;9;5;3
2020-05-19 22:15:00;17;11;1;6;2;27;16;18;11;14;9;5;1
2020-05-19 22:30:00;12;8;2;6;2;14;12;10;9;8;3;3;2
2020-05-19 22:45:00;8;7;1;1;2;9;8;8;5;7;2;3;1
2020-05-19 23:00:00;6;2;0;5;3;15;13;1;2;6;2;2;0
2020-05-19 23:15:00;11;2;3;4;5;13;18;8;4;9;6;2;3
2020-05-19 23:30:00;8;1;0;4;2;8;4;9;7;19;12;3;0
