DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-05-05 00:00:00;4;0;0;0;1;4;3;2;0;2;2;0;0
2020-05-05 00:15:00;2;0;1;1;0;7;4;0;0;0;5;0;1
2020-05-05 00:30:00;8;0;3;0;0;5;1;3;2;3;3;1;3
2020-05-05 00:45:00;1;0;1;1;3;6;1;3;0;0;2;1;1
2020-05-05 01:00:00;2;0;1;0;3;0;1;9;1;1;1;0;1
2020-05-05 01:15:00;3;0;1;0;0;1;0;8;0;0;0;0;1
2020-05-05 01:30:00;1;0;0;0;1;6;0;11;0;0;0;0;0
2020-05-05 01:45:00;0;0;1;0;1;4;3;11;0;2;2;0;1
2020-05-05 02:00:00;0;0;0;0;0;6;0;10;0;0;1;1;0
2020-05-05 02:15:00;5;1;0;0;0;5;1;7;2;2;0;0;0
2020-05-05 02:30:00;5;3;0;1;2;11;4;2;2;0;0;0;0
2020-05-05 02:45:00;1;1;0;1;0;7;6;2;1;1;2;1;0
2020-05-05 03:00:00;7;1;0;2;1;4;1;0;0;3;4;0;0
2020-05-05 03:15:00;3;2;1;2;1;4;1;1;1;1;3;1;1
2020-05-05 03:30:00;8;2;1;1;1;11;1;2;1;2;6;2;1
2020-05-05 03:45:00;3;0;0;1;2;7;5;3;2;3;3;0;0
2020-05-05 04:00:00;4;1;0;1;3;6;6;0;0;2;4;0;0
2020-05-05 04:15:00;5;4;2;2;0;12;8;1;0;1;3;0;2
2020-05-05 04:30:00;5;0;1;3;13;14;11;3;2;3;3;2;1
2020-05-05 04:45:00;8;1;1;5;7;23;16;2;0;0;0;2;1
2020-05-05 05:00:00;14;6;0;2;7;20;18;7;3;1;2;2;0
2020-05-05 05:15:00;20;9;3;12;14;23;18;8;2;2;1;0;3
2020-05-05 05:30:00;26;18;7;19;27;42;36;11;3;2;0;0;6
2020-05-05 05:45:00;31;23;3;16;22;52;53;24;8;4;4;0;3
2020-05-05 06:00:00;26;14;6;13;22;44;39;17;7;7;5;0;5
2020-05-05 06:15:00;39;33;6;36;38;52;57;24;16;12;6;2;6
2020-05-05 06:30:00;42;45;12;52;53;95;90;48;34;16;8;4;11
2020-05-05 06:45:00;51;46;14;58;51;96;123;56;48;30;17;6;12
2020-05-05 07:00:00;60;48;19;30;45;74;81;41;32;26;10;1;18
2020-05-05 07:15:00;62;59;14;38;44;92;89;48;31;30;22;11;13
2020-05-05 07:30:00;54;58;14;42;42;95;100;38;30;28;27;10;12
2020-05-05 07:45:00;50;49;22;61;47;103;92;48;32;22;18;9;22
2020-05-05 08:00:00;53;33;19;37;33;81;74;36;30;23;24;7;19
2020-05-05 08:15:00;59;46;15;37;29;76;72;51;27;29;22;15;14
2020-05-05 08:30:00;50;42;13;50;30;85;83;53;33;37;26;8;13
2020-05-05 08:45:00;60;36;14;43;34;88;95;43;28;33;29;15;13
