DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-02-25 00:00:00;0;5;1;1;0;1;0;2;0;0;0;0;0
2020-02-25 00:15:00;0;6;1;1;2;2;2;1;0;0;0;0;0
2020-02-25 00:30:00;0;1;3;3;2;1;1;3;0;0;0;0;0
2020-02-25 00:45:00;0;3;3;3;6;2;1;4;0;0;0;0;0
2020-02-25 01:00:00;0;1;1;1;0;1;0;3;0;0;0;0;0
2020-02-25 01:15:00;0;3;2;2;3;1;3;1;0;0;0;0;0
2020-02-25 01:30:00;4;2;1;1;0;0;0;2;0;0;0;0;0
2020-02-25 01:45:00;1;3;0;0;4;2;3;0;0;0;0;0;0
2020-02-25 02:00:00;0;1;1;1;2;1;2;0;0;0;0;0;0
2020-02-25 02:15:00;0;4;2;4;1;1;1;0;0;0;0;0;0
2020-02-25 02:30:00;1;1;1;1;4;0;2;1;0;0;0;0;0
2020-02-25 02:45:00;2;4;1;1;1;2;1;0;0;0;0;0;0
2020-02-25 03:00:00;0;3;1;1;2;2;1;2;0;0;0;0;0
2020-02-25 03:15:00;2;4;1;1;1;1;0;3;0;0;0;0;0
2020-02-25 03:30:00;0;0;3;3;2;1;2;1;0;0;0;0;0
2020-02-25 03:45:00;1;1;3;3;3;5;1;1;0;0;0;0;0
2020-02-25 04:00:00;0;4;5;4;5;2;3;1;0;0;0;0;0
2020-02-25 04:15:00;0;2;3;3;2;0;2;5;0;0;0;0;0
2020-02-25 04:30:00;2;4;5;5;3;3;1;4;0;0;0;0;0
2020-02-25 04:45:00;1;8;13;13;2;2;2;12;0;0;0;0;0
2020-02-25 05:00:00;3;15;27;26;6;8;3;35;0;0;0;0;0
2020-02-25 05:15:00;4;53;76;77;12;17;12;76;0;0;0;0;0
2020-02-25 05:30:00;7;82;92;91;13;33;16;42;0;0;0;0;0
2020-02-25 05:45:00;8;91;52;52;48;68;48;97;0;0;0;0;0
2020-02-25 06:00:00;5;63;29;32;37;65;38;60;0;0;0;0;0
2020-02-25 06:15:00;9;73;34;36;27;26;25;98;0;0;0;0;0
2020-02-25 06:30:00;12;85;48;53;24;29;22;108;0;0;0;0;0
2020-02-25 06:45:00;9;78;54;54;25;22;25;99;0;0;0;0;0
2020-02-25 07:00:00;5;71;48;50;16;23;16;76;0;0;0;0;0
2020-02-25 07:15:00;8;100;54;52;26;21;26;82;0;0;0;0;0
2020-02-25 07:30:00;10;89;34;33;19;30;20;90;0;0;0;0;0
2020-02-25 07:45:00;5;94;45;48;19;33;19;100;0;0;0;0;0
2020-02-25 08:00:00;9;60;32;32;19;20;22;83;0;0;0;0;0
2020-02-25 08:15:00;4;64;28;29;25;26;23;57;0;0;0;0;0
2020-02-25 08:30:00;3;45;17;19;11;20;10;76;0;0;0;0;0
2020-02-25 08:45:00;5;49;32;33;10;14;9;64;0;0;0;0;0
2020-02-25 09:00:00;4;35;14;17;12;29;13;32;0;0;0;0;0
2020-02-25 09:15:00;6;33;24;24;15;12;16;53;0;0;0;0;0
