DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-01-26 00:00:00;0;18;9;20;4;0;0;0;0;0;0;0;0
2020-01-26 00:15:00;0;29;12;21;8;0;0;0;0;0;0;0;0
2020-01-26 00:30:00;0;20;5;12;11;0;0;0;0;0;0;0;0
2020-01-26 00:45:00;2;18;12;20;12;0;0;0;0;0;0;0;0
2020-01-26 01:00:00;0;19;4;19;8;0;1;1;0;0;0;0;0
2020-01-26 01:15:00;1;16;4;12;5;0;1;1;0;0;0;0;0
2020-01-26 01:30:00;0;13;4;12;4;0;0;0;0;0;0;0;0
2020-01-26 01:45:00;0;16;9;13;7;0;0;0;0;0;0;0;0
2020-01-26 02:00:00;0;11;4;18;6;1;0;0;0;0;0;0;0
2020-01-26 02:15:00;0;16;5;13;4;0;0;0;0;0;0;0;0
2020-01-26 02:30:00;0;8;3;8;5;0;0;0;0;0;0;0;0
2020-01-26 02:45:00;0;6;3;8;2;0;0;0;0;0;0;0;0
2020-01-26 03:00:00;1;9;3;5;1;0;0;0;0;0;0;0;0
2020-01-26 03:15:00;0;14;3;8;1;0;0;0;0;0;0;0;0
2020-01-26 03:30:00;0;4;1;2;6;0;0;0;0;0;0;0;0
2020-01-26 03:45:00;0;9;3;8;4;0;0;0;0;0;0;0;0
2020-01-26 04:00:00;0;7;1;5;1;0;0;0;0;0;0;0;0
2020-01-26 04:15:00;0;6;1;6;2;0;0;0;0;0;0;0;0
2020-01-26 04:30:00;0;10;3;5;6;0;0;0;0;0;0;0;0
2020-01-26 04:45:00;0;4;1;5;2;0;0;0;0;0;0;0;0
2020-01-26 05:00:00;0;9;5;8;4;0;0;0;0;0;0;0;0
2020-01-26 05:15:00;0;14;6;10;2;0;0;0;0;0;0;0;0
2020-01-26 05:30:00;0;12;5;21;9;0;0;0;0;0;0;0;0
2020-01-26 05:45:00;1;15;5;14;7;1;1;1;0;0;0;0;0
2020-01-26 06:00:00;0;19;4;9;5;0;0;0;0;0;0;0;0
2020-01-26 06:15:00;0;12;7;6;5;0;0;0;0;0;0;0;0
2020-01-26 06:30:00;0;12;7;17;2;0;0;0;0;0;0;0;0
2020-01-26 06:45:00;0;10;2;6;5;1;0;0;0;0;0;0;0
2020-01-26 07:00:00;0;10;7;5;2;0;0;0;0;0;0;0;0
2020-01-26 07:15:00;0;17;7;8;5;0;0;0;0;0;0;0;0
2020-01-26 07:30:00;0;17;10;12;2;0;0;0;0;0;0;0;0
2020-01-26 07:45:00;0;15;14;14;9;0;0;0;0;0;0;0;0
2020-01-26 08:00:00;0;15;10;12;6;0;0;0;0;0;0;0;0
2020-01-26 08:15:00;0;19;6;9;4;0;0;2;0;0;0;0;0
2020-01-26 08:30:00;0;29;16;12;6;1;0;0;0;0;0;0;0
2020-01-26 08:45:00;0;17;11;17;10;1;2;3;0;0;0;0;0
2020-01-26 09:00:00;0;28;18;13;10;0;1;2;0;0;0;0;0
2020-01-26 09:15:00;0;32;15;33;10;0;0;0;0;0;0;0;0
2020-01-26 09:30:00;0;38;20;21;7;2;0;2;0;0;0;0;0
2020-01-26 09:45:00;1;33;24;48;27;2;0;2;0;0;0;0;0
2020-01-26 10:00:00;9;56;28;29;19;3;4;6;0;0;0;0;0
2020-01-26 10:15:00;2;37;23;32;18;2;1;4;0;0;0;0;0
2020-01-26 10:30:00;2;44;17;40;20;0;1;1;0;0;0;0;0
2020-01-26 10:45:00;3;36;28;45;25;0;1;2;0;0;0;0;0
2020-01-26 11:00:00;2;47;24;47;16;1;3;4;0;0;0;0;0
2020-01-26 11:15:00;1;43;34;46;21;2;0;2;0;0;0;0;0
2020-01-26 11:30:00;0;57;30;45;14;1;0;3;0;0;0;0;0
2020-01-26 11:45:00;1;47;35;47;19;2;1;1;0;0;0;0;0
2020-01-26 12:00:00;1;45;34;56;15;0;2;3;0;0;0;0;0
2020-01-26 12:15:00;2;44;41;51;23;0;0;0;12;0;0;0;0
2020-01-26 12:30:00;2;59;37;52;26;0;3;3;1;0;0;0;0
2020-01-26 12:45:00;2;54;33;46;30;1;1;2;0;0;0;0;0
