DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-11-08 00:00:00;6;7;2;2;4;6;2
2020-11-08 00:15:00;14;8;4;4;7;16;9
2020-11-08 00:30:00;13;6;1;1;4;11;3
2020-11-08 00:45:00;15;7;0;3;5;12;5
2020-11-08 01:00:00;11;1;0;3;3;6;3
2020-11-08 01:15:00;9;9;0;7;11;12;4
2020-11-08 01:30:00;6;8;2;1;5;4;3
2020-11-08 01:45:00;12;4;0;8;12;10;7
2020-11-08 02:00:00;1;0;0;0;1;7;1
2020-11-08 02:15:00;12;3;0;1;1;7;5
2020-11-08 02:30:00;11;5;0;0;1;1;1
2020-11-08 02:45:00;8;1;0;2;2;4;1
2020-11-08 03:00:00;2;1;1;2;2;7;3
2020-11-08 03:15:00;7;1;0;2;3;3;1
2020-11-08 03:30:00;3;4;0;2;1;6;2
2020-11-08 03:45:00;4;0;0;0;0;4;1
2020-11-08 04:00:00;2;1;0;0;0;4;3
2020-11-08 04:15:00;1;1;1;0;1;1;1
2020-11-08 04:30:00;2;2;0;2;2;3;1
2020-11-08 04:45:00;7;0;0;0;0;1;2
2020-11-08 05:00:00;8;5;1;0;1;6;1
2020-11-08 05:15:00;11;7;0;2;1;6;5
2020-11-08 05:30:00;8;2;0;0;0;13;7
2020-11-08 05:45:00;13;6;0;2;2;11;4
2020-11-08 06:00:00;19;9;1;2;4;10;3
2020-11-08 06:15:00;10;6;0;0;0;9;3
2020-11-08 06:30:00;10;7;0;1;1;10;4
2020-11-08 06:45:00;11;3;0;0;1;6;2
2020-11-08 07:00:00;14;6;0;7;7;11;0
2020-11-08 07:15:00;8;6;0;3;3;11;4
2020-11-08 07:30:00;11;3;0;1;2;18;3
2020-11-08 07:45:00;11;7;1;3;5;10;4
2020-11-08 08:00:00;6;3;0;1;2;10;2
2020-11-08 08:15:00;10;8;1;5;4;6;6
2020-11-08 08:30:00;23;8;0;3;3;7;2
2020-11-08 08:45:00;17;8;0;2;4;22;10
2020-11-08 09:00:00;17;10;1;3;10;9;4
2020-11-08 09:15:00;28;12;0;5;10;24;7
2020-11-08 09:30:00;17;24;1;10;10;19;9
2020-11-08 09:45:00;35;23;1;5;8;27;19
2020-11-08 10:00:00;33;13;0;3;8;31;11
2020-11-08 10:15:00;35;25;3;5;12;36;14
2020-11-08 10:30:00;45;26;1;9;14;24;13
2020-11-08 10:45:00;58;37;3;12;22;42;17
2020-11-08 11:00:00;39;25;0;7;11;31;16
2020-11-08 11:15:00;51;43;3;8;11;43;19
2020-11-08 11:30:00;43;39;2;9;15;33;11
2020-11-08 11:45:00;55;25;4;14;23;46;24
2020-11-08 12:00:00;35;28;5;7;12;45;27
2020-11-08 12:15:00;62;24;3;15;23;40;31
2020-11-08 12:30:00;43;29;2;7;14;40;22
2020-11-08 12:45:00;48;24;0;6;15;47;22
2020-11-08 13:00:00;45;36;1;6;14;35;20
2020-11-08 13:15:00;44;32;4;15;24;44;20
2020-11-08 13:30:00;51;33;3;8;19;38;25
2020-11-08 13:45:00;51;38;5;9;14;51;34
2020-11-08 14:00:00;69;32;4;11;23;44;23
2020-11-08 14:15:00;73;40;4;8;20;62;31
2020-11-08 14:30:00;51;21;5;6;17;58;32
2020-11-08 14:45:00;57;45;2;16;24;72;38
2020-11-08 15:00:00;55;33;3;9;24;51;30
2020-11-08 15:15:00;63;23;1;14;23;62;26
2020-11-08 15:30:00;50;32;8;22;34;49;36
2020-11-08 15:45:00;63;36;6;12;23;65;34
2020-11-08 16:00:00;60;33;6;12;17;56;27
2020-11-08 16:15:00;62;39;6;15;26;70;34
2020-11-08 16:30:00;54;37;10;19;35;60;42
2020-11-08 16:45:00;59;37;7;24;36;63;34
2020-11-08 17:00:00;52;30;7;10;22;51;33
2020-11-08 17:15:00;61;44;5;20;37;69;43
2020-11-08 17:30:00;54;31;1;11;22;49;28
2020-11-08 17:45:00;53;45;6;15;29;64;35
2020-11-08 18:00:00;43;27;3;13;18;47;26
2020-11-08 18:15:00;62;28;3;6;20;60;37
2020-11-08 18:30:00;39;25;4;17;28;37;19
2020-11-08 18:45:00;47;25;5;12;23;55;25
2020-11-08 19:00:00;39;20;7;11;22;41;20
2020-11-08 19:15:00;33;31;1;12;16;39;20
2020-11-08 19:30:00;31;18;6;6;18;46;14
2020-11-08 19:45:00;29;29;7;14;27;43;26
2020-11-08 20:00:00;25;24;2;11;17;40;15
2020-11-08 20:15:00;28;17;3;13;23;41;17
2020-11-08 20:30:00;25;20;4;10;18;32;14
2020-11-08 20:45:00;24;13;5;10;18;36;19
2020-11-08 21:00:00;28;19;3;7;10;32;21
2020-11-08 21:15:00;30;12;0;5;8;36;12
2020-11-08 21:30:00;30;11;1;5;10;32;16
2020-11-08 21:45:00;24;16;3;5;14;34;17
2020-11-08 22:00:00;24;10;0;5;6;18;10
2020-11-08 22:15:00;27;14;1;1;4;17;6
2020-11-08 22:30:00;15;10;1;2;7;22;8
2020-11-08 22:45:00;7;4;1;2;5;17;5
2020-11-08 23:00:00;6;3;2;2;6;11;7
2020-11-08 23:15:00;6;1;0;1;1;7;7
2020-11-08 23:30:00;8;7;1;0;2;13;7
2020-11-08 23:45:00;7;5;2;0;4;12;3
