DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-07-19 00:00:00;12;2;0;11;4;0;0;0;0;0
2020-07-19 00:15:00;8;6;0;10;13;0;0;0;0;0
2020-07-19 00:30:00;10;5;0;12;10;0;0;0;0;0
2020-07-19 00:45:00;21;9;1;10;7;1;0;0;0;0
2020-07-19 01:00:00;6;3;0;11;2;0;0;0;0;0
2020-07-19 01:15:00;9;3;0;11;4;0;0;0;0;0
2020-07-19 01:30:00;10;6;0;8;4;0;0;0;0;0
2020-07-19 01:45:00;9;2;0;8;0;0;0;0;0;0
2020-07-19 02:00:00;3;2;1;12;2;0;0;0;0;0
2020-07-19 02:15:00;7;4;1;7;2;0;0;0;0;0
2020-07-19 02:30:00;4;0;0;2;0;0;0;0;0;0
2020-07-19 02:45:00;3;1;0;1;1;0;0;0;0;0
2020-07-19 03:00:00;7;3;0;2;2;0;0;0;0;0
2020-07-19 03:15:00;2;3;0;2;4;0;0;0;0;0
2020-07-19 03:30:00;4;1;0;3;3;0;0;0;0;0
2020-07-19 03:45:00;0;0;0;6;0;0;0;0;0;0
2020-07-19 04:00:00;3;2;0;3;2;0;0;0;0;0
2020-07-19 04:15:00;3;2;0;2;1;0;0;0;0;0
2020-07-19 04:30:00;4;4;0;1;0;0;0;0;0;0
2020-07-19 04:45:00;4;3;0;1;2;0;0;0;0;0
2020-07-19 05:00:00;3;3;0;4;1;0;0;0;0;0
2020-07-19 05:15:00;8;4;0;2;0;0;0;0;0;0
2020-07-19 05:30:00;4;1;0;7;0;0;0;0;0;0
2020-07-19 05:45:00;6;6;0;12;4;0;0;0;0;0
2020-07-19 06:00:00;6;7;0;8;0;0;0;0;0;0
2020-07-19 06:15:00;11;3;0;2;3;0;0;0;0;0
2020-07-19 06:30:00;4;2;0;11;7;0;0;0;0;0
2020-07-19 06:45:00;5;2;0;5;5;0;0;0;0;0
2020-07-19 07:00:00;13;10;4;8;6;0;0;0;0;0
2020-07-19 07:15:00;6;5;1;8;5;0;0;0;0;0
2020-07-19 07:30:00;19;6;0;12;5;0;0;0;0;0
2020-07-19 07:45:00;13;3;1;10;1;0;0;0;0;0
2020-07-19 08:00:00;20;9;0;16;5;0;0;0;0;0
2020-07-19 08:15:00;15;5;0;29;12;0;0;0;0;0
2020-07-19 08:30:00;19;6;2;18;8;0;0;0;0;0
2020-07-19 08:45:00;23;12;0;28;12;0;0;0;0;0
2020-07-19 09:00:00;33;9;1;22;13;0;0;0;0;0
2020-07-19 09:15:00;32;16;2;29;13;0;0;0;0;0
