DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-10-11 00:00:00;3;1;0;0;0;0;0;0;1;0;9
2020-10-11 00:15:00;9;1;0;0;0;0;0;0;0;0;6
2020-10-11 00:30:00;10;2;0;0;0;0;0;0;0;0;9
2020-10-11 00:45:00;12;2;0;0;0;1;1;1;1;1;8
2020-10-11 01:00:00;5;0;0;0;0;0;0;0;0;0;5
2020-10-11 01:15:00;5;0;0;0;0;0;0;0;0;0;5
2020-10-11 01:30:00;6;1;0;0;0;0;0;0;0;0;2
2020-10-11 01:45:00;2;0;0;0;0;0;0;0;0;0;4
2020-10-11 02:00:00;5;0;0;0;0;0;0;0;0;0;4
2020-10-11 02:15:00;3;1;0;0;0;0;0;0;0;0;4
2020-10-11 02:30:00;2;0;0;0;0;0;0;0;0;0;1
2020-10-11 02:45:00;6;1;0;0;0;0;0;0;0;0;2
2020-10-11 03:00:00;5;1;0;0;0;0;0;0;0;0;2
2020-10-11 03:15:00;5;0;0;0;0;0;0;0;0;0;4
2020-10-11 03:30:00;1;0;0;0;0;0;0;0;0;0;2
2020-10-11 03:45:00;2;0;0;0;0;0;0;0;0;0;1
2020-10-11 04:00:00;1;0;0;0;0;0;0;0;0;0;5
2020-10-11 04:15:00;0;0;0;0;0;0;0;0;0;0;4
2020-10-11 04:30:00;1;0;0;0;0;0;0;0;1;0;1
2020-10-11 04:45:00;2;0;0;0;0;0;0;0;0;0;1
2020-10-11 05:00:00;3;1;0;0;0;0;0;0;0;0;1
2020-10-11 05:15:00;2;2;0;0;0;0;0;0;0;0;1
2020-10-11 05:30:00;4;0;0;0;0;0;0;0;0;1;6
2020-10-11 05:45:00;5;0;0;0;0;0;0;0;0;0;5
2020-10-11 06:00:00;8;1;0;0;0;0;0;0;0;0;6
2020-10-11 06:15:00;4;1;0;0;0;0;0;0;0;0;5
2020-10-11 06:30:00;5;0;0;0;0;0;0;0;0;0;3
2020-10-11 06:45:00;5;2;0;0;0;0;0;0;0;0;3
2020-10-11 07:00:00;2;0;0;0;1;0;1;1;0;1;2
2020-10-11 07:15:00;3;0;0;0;0;0;0;0;0;0;1
2020-10-11 07:30:00;5;2;0;0;0;0;0;0;0;0;4
2020-10-11 07:45:00;7;3;0;0;1;0;1;0;0;1;5
2020-10-11 08:00:00;4;0;0;0;2;0;2;0;0;2;8
2020-10-11 08:15:00;8;0;0;0;2;0;2;0;0;0;4
2020-10-11 08:30:00;11;1;0;0;0;0;0;0;0;0;6
2020-10-11 08:45:00;16;2;0;0;0;0;0;0;0;0;6
2020-10-11 09:00:00;9;0;0;0;0;0;0;0;1;1;8
2020-10-11 09:15:00;12;1;0;0;2;0;2;1;0;0;7
2020-10-11 09:30:00;8;0;1;1;0;1;0;1;0;1;17
2020-10-11 09:45:00;22;3;0;0;3;0;3;0;0;2;15
2020-10-11 10:00:00;18;1;0;0;1;0;1;0;1;2;17
2020-10-11 10:15:00;24;1;0;0;3;0;3;0;0;0;24
2020-10-11 10:30:00;11;2;0;0;1;0;1;0;0;1;18
2020-10-11 10:45:00;23;1;1;1;1;0;2;1;1;1;24
2020-10-11 11:00:00;18;3;1;1;1;0;1;0;0;2;26
2020-10-11 11:15:00;29;5;3;4;2;1;3;0;3;0;18
2020-10-11 11:30:00;22;2;0;0;1;0;2;0;2;2;29
2020-10-11 11:45:00;21;1;0;1;2;0;2;0;1;2;28
2020-10-11 12:00:00;19;2;0;0;4;0;4;0;0;2;26
2020-10-11 12:15:00;18;1;0;1;1;0;1;0;1;0;26
2020-10-11 12:30:00;19;1;0;0;0;0;0;0;0;1;25
2020-10-11 12:45:00;30;5;2;2;2;0;3;0;1;2;27
2020-10-11 13:00:00;14;0;0;0;3;0;3;0;0;0;16
2020-10-11 13:15:00;38;3;2;3;2;0;2;0;0;1;26
2020-10-11 13:30:00;15;5;1;1;0;0;0;0;1;2;32
2020-10-11 13:45:00;30;5;4;4;1;3;2;2;2;5;16
2020-10-11 14:00:00;19;6;2;2;2;0;2;0;0;3;26
2020-10-11 14:15:00;31;1;1;1;17;2;16;2;2;1;36
2020-10-11 14:30:00;37;1;2;2;1;2;2;2;0;2;28
2020-10-11 14:45:00;42;2;0;0;3;0;3;0;1;1;29
2020-10-11 15:00:00;28;9;1;1;1;0;1;0;1;1;29
2020-10-11 15:15:00;37;1;0;0;1;0;1;0;0;0;30
2020-10-11 15:30:00;26;3;0;0;0;0;0;0;0;1;25
2020-10-11 15:45:00;23;0;0;0;3;0;3;0;1;3;24
2020-10-11 16:00:00;40;3;0;0;1;0;1;0;0;1;30
