DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-12-24 00:00:00;1;0;0;0;0;0
2020-12-24 00:15:00;1;2;0;0;0;0
2020-12-24 00:30:00;0;1;0;0;0;0
2020-12-24 00:45:00;0;0;0;0;0;0
2020-12-24 01:00:00;0;0;0;0;0;0
2020-12-24 01:15:00;0;0;0;0;0;0
2020-12-24 01:30:00;0;0;0;0;0;0
2020-12-24 01:45:00;0;0;0;0;0;0
2020-12-24 02:00:00;2;0;0;0;0;0
2020-12-24 02:15:00;0;0;0;0;0;0
2020-12-24 02:30:00;0;0;0;0;0;0
2020-12-24 02:45:00;0;0;0;0;0;0
2020-12-24 03:00:00;0;0;0;0;0;0
2020-12-24 03:15:00;0;0;0;0;0;0
2020-12-24 03:30:00;0;0;0;0;0;0
2020-12-24 03:45:00;2;0;0;0;0;0
2020-12-24 04:00:00;0;0;0;0;0;0
2020-12-24 04:15:00;0;0;0;0;0;0
2020-12-24 04:30:00;3;1;0;0;0;0
2020-12-24 04:45:00;1;2;0;0;0;0
2020-12-24 05:00:00;0;1;0;0;0;0
2020-12-24 05:15:00;3;1;0;0;0;0
2020-12-24 05:30:00;5;3;0;0;0;0
2020-12-24 05:45:00;0;1;0;0;0;0
2020-12-24 06:00:00;2;6;0;0;0;0
2020-12-24 06:15:00;1;1;0;0;0;0
2020-12-24 06:30:00;0;2;0;0;0;0
2020-12-24 06:45:00;1;1;0;0;0;0
2020-12-24 07:00:00;3;3;0;0;0;0
2020-12-24 07:15:00;1;0;0;0;0;0
2020-12-24 07:30:00;0;0;0;0;0;0
2020-12-24 07:45:00;0;2;0;1;0;0
2020-12-24 08:00:00;1;0;0;0;0;0
2020-12-24 08:15:00;1;1;0;0;0;0
2020-12-24 08:30:00;3;5;0;0;0;0
2020-12-24 08:45:00;3;4;0;0;0;0
2020-12-24 09:00:00;7;5;0;0;0;0
2020-12-24 09:15:00;4;13;0;0;0;0
2020-12-24 09:30:00;9;7;1;1;0;0
2020-12-24 09:45:00;3;1;0;0;0;0
2020-12-24 10:00:00;7;10;0;2;0;0
2020-12-24 10:15:00;2;6;1;0;0;0
2020-12-24 10:30:00;2;5;0;1;0;0
2020-12-24 10:45:00;5;5;0;0;0;0
2020-12-24 11:00:00;13;10;1;0;0;0
2020-12-24 11:15:00;11;13;0;2;0;0
2020-12-24 11:30:00;7;11;0;0;0;0
2020-12-24 11:45:00;11;9;0;1;0;0
2020-12-24 12:00:00;4;8;2;0;0;0
2020-12-24 12:15:00;3;7;2;2;0;0
2020-12-24 12:30:00;3;7;2;1;0;0
2020-12-24 12:45:00;15;9;0;2;0;0
2020-12-24 13:00:00;8;8;2;3;0;0
2020-12-24 13:15:00;6;11;3;2;0;0
2020-12-24 13:30:00;9;7;0;0;0;0
2020-12-24 13:45:00;3;8;3;0;0;0
2020-12-24 14:00:00;14;7;4;0;0;0
2020-12-24 14:15:00;12;7;0;3;0;0
2020-12-24 14:30:00;10;5;0;2;0;0
2020-12-24 14:45:00;11;10;1;4;0;0
2020-12-24 15:00:00;8;13;0;3;0;0
2020-12-24 15:15:00;9;3;3;9;0;0
2020-12-24 15:30:00;3;12;5;0;0;0
2020-12-24 15:45:00;1;7;3;1;0;0
2020-12-24 16:00:00;10;4;4;0;0;0
2020-12-24 16:15:00;1;4;1;0;0;0
2020-12-24 16:30:00;4;5;0;0;0;0
2020-12-24 16:45:00;9;12;0;2;0;0
2020-12-24 17:00:00;1;10;0;0;0;0
2020-12-24 17:15:00;2;7;0;0;0;0
2020-12-24 17:30:00;9;2;0;0;0;0
2020-12-24 17:45:00;5;4;0;0;0;0
2020-12-24 18:00:00;5;6;0;0;0;0
2020-12-24 18:15:00;2;6;0;0;0;0
2020-12-24 18:30:00;4;2;0;0;0;0
2020-12-24 18:45:00;0;2;0;0;0;0
2020-12-24 19:00:00;3;3;0;0;0;0
2020-12-24 19:15:00;4;5;0;0;0;0
2020-12-24 19:30:00;2;3;0;0;0;0
2020-12-24 19:45:00;2;4;0;0;0;0
2020-12-24 20:00:00;4;4;0;0;0;0
2020-12-24 20:15:00;4;9;0;0;0;0
2020-12-24 20:30:00;11;8;0;0;0;0
2020-12-24 20:45:00;11;10;0;0;0;0
2020-12-24 21:00:00;1;3;1;0;0;0
2020-12-24 21:15:00;4;0;0;0;0;0
2020-12-24 21:30:00;2;2;0;0;0;0
2020-12-24 21:45:00;1;0;0;0;0;0
2020-12-24 22:00:00;0;0;0;0;0;0
2020-12-24 22:15:00;0;0;0;0;0;0
2020-12-24 22:30:00;2;2;0;0;0;0
2020-12-24 22:45:00;0;0;0;0;0;0
2020-12-24 23:00:00;0;0;0;0;0;0
2020-12-24 23:15:00;0;0;0;0;0;0
2020-12-24 23:30:00;1;0;0;0;0;0
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
