DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2019-10-24 00:00:00;0;10;3;3;4;2;14;7;0;0
2019-10-24 00:15:00;0;13;0;3;1;2;22;6;0;0
2019-10-24 00:30:00;0;18;1;1;0;1;17;8;0;0
2019-10-24 00:45:00;0;13;0;0;0;1;9;2;0;0
2019-10-24 01:00:00;0;16;1;1;1;1;14;9;0;0
2019-10-24 01:15:00;0;5;0;0;0;1;16;3;0;0
2019-10-24 01:30:00;0;7;1;0;1;0;12;5;0;0
2019-10-24 01:45:00;0;14;0;1;1;0;9;3;0;0
2019-10-24 02:00:00;0;10;0;0;0;0;14;2;0;0
2019-10-24 02:15:00;0;9;0;0;1;1;7;5;0;0
2019-10-24 02:30:00;0;8;0;0;0;1;12;1;0;0
2019-10-24 02:45:00;0;11;1;0;0;1;6;0;0;0
2019-10-24 03:00:00;0;10;1;0;0;2;8;2;0;0
2019-10-24 03:15:00;0;4;0;0;0;1;13;3;0;0
2019-10-24 03:30:00;0;6;0;0;0;1;8;1;0;0
2019-10-24 03:45:00;0;9;0;0;1;6;16;2;0;0
2019-10-24 04:00:00;0;16;0;0;2;1;12;4;0;0
2019-10-24 04:15:00;0;10;1;1;0;4;10;6;0;0
2019-10-24 04:30:00;0;33;0;0;1;4;21;8;0;0
2019-10-24 04:45:00;0;29;0;0;0;26;40;18;0;0
2019-10-24 05:00:00;0;36;0;6;1;96;58;51;0;0
2019-10-24 05:15:00;0;43;1;4;1;156;78;113;0;0
2019-10-24 05:30:00;0;89;2;5;9;178;88;125;0;0
2019-10-24 05:45:00;0;114;31;52;52;174;80;126;0;0
2019-10-24 06:00:00;0;132;38;59;59;188;66;133;0;0
2019-10-24 06:15:00;0;99;12;23;27;219;69;122;0;0
2019-10-24 06:30:00;0;113;9;16;17;256;94;145;0;0
2019-10-24 06:45:00;0;115;5;12;12;225;117;164;0;0
2019-10-24 07:00:00;0;75;8;17;14;256;101;169;0;0
2019-10-24 07:15:00;0;110;17;16;21;227;80;192;0;0
2019-10-24 07:30:00;0;121;5;14;10;199;98;185;0;0
2019-10-24 07:45:00;0;127;9;15;14;230;89;169;0;0
2019-10-24 08:00:00;0;136;8;18;16;263;100;180;0;0
2019-10-24 08:15:00;0;126;11;18;22;251;79;185;0;0
2019-10-24 08:30:00;0;128;6;16;18;215;93;180;0;0
2019-10-24 08:45:00;0;110;9;16;17;180;100;188;0;0
2019-10-24 09:00:00;0;124;6;20;28;119;99;159;0;0
2019-10-24 09:15:00;0;95;9;20;16;75;99;136;0;0
2019-10-24 09:30:00;0;99;15;23;17;77;94;120;0;0
2019-10-24 09:45:00;0;137;14;18;27;74;94;146;0;0
2019-10-24 10:00:00;0;111;16;27;28;64;103;140;0;0
2019-10-24 10:15:00;0;125;9;15;14;49;84;145;0;0
2019-10-24 10:30:00;0;125;10;20;25;63;86;127;0;0
2019-10-24 10:45:00;0;136;21;23;21;45;91;138;0;0
2019-10-24 11:00:00;0;115;18;18;25;53;97;109;0;0
2019-10-24 11:15:00;0;132;9;20;23;54;83;121;0;0
2019-10-24 11:30:00;0;139;19;18;24;56;85;120;0;0
2019-10-24 11:45:00;0;122;20;23;32;76;84;123;0;0
2019-10-24 12:00:00;0;134;23;28;36;64;97;131;0;0
2019-10-24 12:15:00;0;132;9;25;27;56;94;128;0;0
2019-10-24 12:30:00;0;153;24;27;34;52;91;133;0;0
2019-10-24 12:45:00;0;116;11;35;41;59;77;107;0;0
2019-10-24 13:00:00;0;139;27;30;38;107;97;146;0;0
2019-10-24 13:15:00;0;146;23;34;43;124;116;157;0;0
2019-10-24 13:30:00;0;134;18;36;38;134;124;188;0;0
2019-10-24 13:45:00;0;133;28;36;51;141;103;165;0;0
2019-10-24 14:00:00;0;157;46;52;61;101;98;138;0;0
2019-10-24 14:15:00;0;180;41;68;84;47;93;133;0;0
2019-10-24 14:30:00;0;204;54;85;102;57;95;149;0;0
2019-10-24 14:45:00;0;170;48;74;78;56;104;144;0;0
2019-10-24 15:00:00;0;177;46;79;86;51;97;127;0;0
2019-10-24 15:15:00;0;187;48;93;107;48;105;164;0;0
2019-10-24 15:30:00;0;180;56;91;96;37;119;160;0;0
2019-10-24 15:45:00;0;196;66;84;90;54;116;166;0;0
2019-10-24 16:00:00;0;194;58;90;92;35;107;151;0;0
2019-10-24 16:15:00;0;196;61;85;93;34;118;175;0;0
2019-10-24 16:30:00;0;194;55;87;85;40;104;152;0;0
2019-10-24 16:45:00;0;182;43;77;76;46;120;178;0;0
2019-10-24 17:00:00;0;181;51;85;93;27;125;187;0;0
2019-10-24 17:15:00;0;194;38;79;76;31;126;184;0;0
2019-10-24 17:30:00;0;183;49;60;76;42;120;163;0;0
2019-10-24 17:45:00;0;166;40;64;67;35;125;176;0;0
2019-10-24 18:00:00;0;162;25;66;71;26;115;160;0;0
2019-10-24 18:15:00;0;183;17;49;51;24;119;169;0;0
2019-10-24 18:30:00;0;160;21;47;46;26;109;153;0;0
2019-10-24 18:45:00;0;147;14;36;44;17;113;139;0;0
2019-10-24 19:00:00;0;132;6;26;34;26;110;149;0;0
2019-10-24 19:15:00;0;108;5;28;32;20;66;113;0;0
2019-10-24 19:30:00;0;111;11;21;30;18;73;98;0;0
2019-10-24 19:45:00;0;105;10;18;20;18;87;79;0;0
2019-10-24 20:00:00;0;110;8;20;19;14;72;75;0;0
2019-10-24 20:15:00;0;133;9;25;23;15;56;73;0;0
2019-10-24 20:30:00;0;88;5;9;15;22;58;72;0;0
2019-10-24 20:45:00;0;59;2;3;10;54;56;64;0;0
2019-10-24 21:00:00;0;58;6;9;12;111;69;62;0;0
2019-10-24 21:15:00;0;76;6;11;11;150;78;107;0;0
2019-10-24 21:30:00;0;55;3;10;11;88;50;69;0;0
2019-10-24 21:45:00;0;99;16;47;58;36;54;55;0;0
2019-10-24 22:00:00;0;132;31;76;83;10;46;45;0;0
2019-10-24 22:15:00;0;99;17;28;31;8;41;51;0;0
2019-10-24 22:30:00;0;51;4;5;4;6;29;41;0;0
2019-10-24 22:45:00;0;37;1;7;3;9;26;24;0;0
2019-10-24 23:00:00;0;36;1;1;2;3;20;22;0;0
2019-10-24 23:15:00;0;15;1;3;2;2;28;15;0;0
2019-10-24 23:30:00;0;26;1;1;5;5;15;18;0;0
2019-10-24 23:45:00;0;13;0;0;2;1;16;11;0;0
