DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-11-24 00:00:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-24 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-24 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-24 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-24 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-24 01:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-24 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-24 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-24 02:00:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-24 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-24 02:30:00;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2020-11-24 02:45:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-24 03:00:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-11-24 03:15:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-24 03:30:00;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-24 03:45:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-24 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-24 04:15:00;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-24 04:30:00;0;0;1;1;0;0;3;3;0;0;0;0;0;0
2020-11-24 04:45:00;0;0;5;4;0;0;3;3;0;0;0;0;0;0
2020-11-24 05:00:00;0;0;2;3;0;0;2;3;0;0;0;0;0;0
2020-11-24 05:15:00;0;0;6;5;0;0;12;11;0;0;0;0;0;0
2020-11-24 05:30:00;0;0;5;4;0;0;11;9;0;0;0;0;0;0
2020-11-24 05:45:00;0;0;13;13;0;0;10;9;0;0;0;0;0;0
2020-11-24 06:00:00;0;0;6;4;0;0;5;6;0;0;0;0;0;0
2020-11-24 06:15:00;0;0;16;12;0;0;7;8;0;0;0;0;0;0
2020-11-24 06:30:00;0;0;14;13;0;0;14;19;0;0;0;0;0;0
2020-11-24 06:45:00;0;0;12;11;0;0;13;12;0;0;0;0;0;0
2020-11-24 07:00:00;0;0;11;9;0;0;12;19;0;0;0;2;0;0
2020-11-24 07:15:00;0;0;13;12;0;0;13;16;0;0;0;0;0;0
2020-11-24 07:30:00;0;0;24;22;0;0;16;15;0;0;0;0;0;0
2020-11-24 07:45:00;0;0;27;25;0;0;11;17;0;0;0;0;0;0
2020-11-24 08:00:00;0;0;29;27;0;0;11;13;0;1;0;0;0;0
2020-11-24 08:15:00;0;0;26;19;0;0;18;20;1;0;0;1;0;0
2020-11-24 08:30:00;0;0;23;24;0;0;13;18;0;0;0;0;0;0
2020-11-24 08:45:00;0;0;21;22;0;0;12;11;0;0;0;0;0;0
2020-11-24 09:00:00;0;0;18;15;0;0;8;10;0;0;0;0;0;0
2020-11-24 09:15:00;0;0;18;16;0;0;8;8;0;0;0;1;0;0
2020-11-24 09:30:00;0;0;26;27;0;0;12;13;0;0;0;0;0;0
2020-11-24 09:45:00;0;0;17;16;0;0;15;15;1;0;0;0;0;0
2020-11-24 10:00:00;0;0;15;13;0;0;11;10;0;0;0;1;0;0
2020-11-24 10:15:00;0;0;18;20;0;0;5;6;0;2;0;0;0;0
2020-11-24 10:30:00;0;0;17;17;0;0;11;13;0;0;0;0;0;0
2020-11-24 10:45:00;0;0;21;16;0;0;7;8;1;1;0;0;0;0
2020-11-24 11:00:00;0;0;22;17;0;0;9;8;1;4;0;0;0;0
2020-11-24 11:15:00;0;0;19;18;0;0;11;12;1;3;0;1;3;0
