DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-12-24 00:00:00;0;1;1;1;0;0;1;0;0
2020-12-24 00:15:00;0;0;1;1;0;0;1;0;0
2020-12-24 00:30:00;1;0;2;0;0;0;1;0;0
2020-12-24 00:45:00;0;1;1;0;0;0;2;0;0
2020-12-24 01:00:00;1;1;2;0;0;0;2;0;0
2020-12-24 01:15:00;0;0;0;0;0;0;3;0;0
2020-12-24 01:30:00;1;2;3;0;0;0;1;0;0
2020-12-24 01:45:00;1;1;1;0;0;0;1;0;0
2020-12-24 02:00:00;0;0;0;0;0;0;1;0;0
2020-12-24 02:15:00;0;0;0;0;0;0;0;0;0
2020-12-24 02:30:00;0;0;0;0;0;0;0;0;0
2020-12-24 02:45:00;0;1;2;0;0;0;1;0;0
2020-12-24 03:00:00;0;0;0;0;0;0;1;0;0
2020-12-24 03:15:00;1;2;2;0;0;0;0;0;0
2020-12-24 03:30:00;1;1;4;0;0;1;2;0;0
2020-12-24 03:45:00;2;3;3;0;0;0;1;0;0
2020-12-24 04:00:00;0;0;0;0;0;0;2;0;0
2020-12-24 04:15:00;0;0;1;0;0;0;3;0;0
2020-12-24 04:30:00;2;4;7;2;2;1;3;0;0
2020-12-24 04:45:00;1;3;6;2;2;0;3;0;0
2020-12-24 05:00:00;3;6;9;1;1;0;2;0;0
2020-12-24 05:15:00;6;4;8;3;1;1;6;0;0
2020-12-24 05:30:00;5;4;12;0;0;1;22;0;0
2020-12-24 05:45:00;2;4;7;1;0;0;10;0;0
2020-12-24 06:00:00;5;3;8;3;0;0;7;0;0
2020-12-24 06:15:00;2;4;9;3;0;0;10;0;0
2020-12-24 06:30:00;2;7;12;0;0;0;12;0;0
2020-12-24 06:45:00;5;11;17;3;1;0;9;0;0
2020-12-24 07:00:00;6;11;18;4;2;0;7;0;0
2020-12-24 07:15:00;6;7;11;2;0;0;5;0;0
2020-12-24 07:30:00;5;7;10;3;1;0;24;0;0
2020-12-24 07:45:00;2;8;11;6;6;1;13;0;0
2020-12-24 08:00:00;6;11;17;1;0;0;16;0;0
2020-12-24 08:15:00;10;12;21;2;3;1;14;0;1
2020-12-24 08:30:00;14;19;28;8;5;1;22;0;0
2020-12-24 08:45:00;11;19;37;2;1;0;19;0;0
2020-12-24 09:00:00;14;12;31;7;3;0;25;0;0
2020-12-24 09:15:00;11;28;40;10;2;4;31;0;0
2020-12-24 09:30:00;23;24;51;8;7;1;41;0;0
2020-12-24 09:45:00;14;23;34;6;4;4;38;0;0
2020-12-24 10:00:00;26;37;56;7;2;1;40;4;0
2020-12-24 10:15:00;27;33;49;15;9;1;36;0;5
2020-12-24 10:30:00;24;38;55;12;8;1;53;0;0
2020-12-24 10:45:00;27;36;53;25;7;2;65;8;6
2020-12-24 11:00:00;30;44;65;10;5;4;61;6;9
2020-12-24 11:15:00;22;34;56;11;5;1;46;6;3
2020-12-24 11:30:00;28;34;61;12;8;1;39;5;0
2020-12-24 11:45:00;27;54;74;8;3;1;46;5;6
2020-12-24 12:00:00;27;34;61;7;3;1;53;4;0
2020-12-24 12:15:00;37;41;66;9;3;1;60;6;2
2020-12-24 12:30:00;20;20;39;5;3;3;40;0;1
2020-12-24 12:45:00;34;25;57;4;4;0;58;0;1
2020-12-24 13:00:00;21;36;67;6;3;3;62;3;2
2020-12-24 13:15:00;17;40;61;5;3;4;57;0;6
2020-12-24 13:30:00;18;41;65;9;6;2;64;2;1
2020-12-24 13:45:00;20;41;60;9;4;3;52;2;4
2020-12-24 14:00:00;32;42;73;11;7;2;56;5;1
2020-12-24 14:15:00;21;42;64;8;7;3;58;0;0
2020-12-24 14:30:00;27;32;54;10;5;2;57;5;2
2020-12-24 14:45:00;29;46;64;17;7;2;56;3;12
2020-12-24 15:00:00;21;34;58;11;8;4;62;1;0
2020-12-24 15:15:00;35;24;54;11;6;1;44;0;0
2020-12-24 15:30:00;30;28;45;8;7;1;45;0;0
2020-12-24 15:45:00;28;38;63;6;7;3;50;3;3
2020-12-24 16:00:00;19;28;43;12;11;5;39;1;2
2020-12-24 16:15:00;17;24;55;11;6;4;43;0;1
2020-12-24 16:30:00;18;25;46;10;6;2;40;1;0
2020-12-24 16:45:00;16;35;47;10;9;3;38;2;6
2020-12-24 17:00:00;19;31;48;9;5;1;37;1;0
2020-12-24 17:15:00;22;21;31;6;4;2;18;0;0
2020-12-24 17:30:00;12;16;32;5;4;0;25;0;0
2020-12-24 17:45:00;12;26;40;7;6;1;35;0;0
2020-12-24 18:00:00;11;15;26;5;4;0;28;0;0
