DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2019-08-26 00:00:00;3;3;2;5;2;3;1;0;0;0;1;0;0;0;0;0;0;0
2019-08-26 00:15:00;0;2;3;3;2;2;3;0;0;0;1;0;0;0;0;0;0;0
2019-08-26 00:30:00;5;2;0;2;0;1;3;1;0;0;0;0;0;0;0;0;0;0
2019-08-26 00:45:00;0;3;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-26 01:00:00;2;3;2;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0
2019-08-26 01:15:00;0;2;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-26 01:30:00;0;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-26 01:45:00;2;1;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-26 02:00:00;1;3;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-26 02:15:00;2;3;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-26 02:30:00;1;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-26 02:45:00;0;3;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-26 03:00:00;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-26 03:15:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-26 03:30:00;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-26 03:45:00;3;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-26 04:00:00;2;4;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-26 04:15:00;1;3;1;2;2;1;1;2;0;0;1;0;0;0;0;0;0;0
2019-08-26 04:30:00;5;4;1;2;0;3;2;0;0;0;1;0;0;0;0;0;0;0
2019-08-26 04:45:00;7;23;4;8;1;4;9;1;0;0;1;0;0;0;0;0;0;0
2019-08-26 05:00:00;12;33;0;16;2;8;13;1;2;1;1;10;0;0;5;6;0;0
2019-08-26 05:15:00;37;75;10;23;6;9;20;0;1;1;2;6;0;0;19;0;0;0
2019-08-26 05:30:00;50;65;7;28;5;17;25;1;2;2;3;49;0;0;33;24;0;0
2019-08-26 05:45:00;38;43;4;25;0;10;27;0;4;4;2;4;0;0;60;0;0;0
2019-08-26 06:00:00;29;42;7;19;1;13;30;0;2;15;4;2;0;0;8;0;0;0
2019-08-26 06:15:00;33;41;6;38;5;17;33;0;3;3;3;9;0;0;2;0;0;0
2019-08-26 06:30:00;44;55;7;85;9;21;59;0;3;5;4;4;0;0;11;0;0;0
2019-08-26 06:45:00;51;57;5;44;5;15;50;4;5;3;8;0;1;1;15;0;0;1
2019-08-26 07:00:00;69;64;8;25;2;20;49;1;3;7;8;10;0;0;6;1;0;0
2019-08-26 07:15:00;53;64;9;37;4;22;58;1;3;3;6;5;0;0;7;0;0;1
2019-08-26 07:30:00;62;61;9;46;7;23;57;2;2;6;8;4;0;0;12;0;0;0
2019-08-26 07:45:00;48;57;11;38;7;33;53;3;7;8;11;2;0;0;7;1;0;0
2019-08-26 08:00:00;52;51;13;43;5;27;57;4;6;3;11;8;0;0;5;0;0;0
2019-08-26 08:15:00;47;61;10;32;1;36;59;2;8;8;8;13;4;0;14;0;0;0
2019-08-26 08:30:00;49;43;19;35;8;31;45;5;8;6;9;28;0;0;63;0;0;0
2019-08-26 08:45:00;39;40;9;26;2;30;54;9;0;3;8;2;0;1;30;0;0;0
2019-08-26 09:00:00;46;35;10;21;6;30;40;4;4;8;4;0;0;0;4;0;2;0
2019-08-26 09:15:00;49;38;15;21;4;31;37;14;1;2;13;4;0;0;5;0;0;0
2019-08-26 09:30:00;28;12;11;24;4;18;29;6;1;2;2;2;0;0;2;0;0;0
2019-08-26 09:45:00;45;33;20;16;6;29;51;10;6;2;7;1;0;0;15;1;0;0
2019-08-26 10:00:00;32;30;18;23;2;23;35;11;2;3;6;5;4;0;11;1;0;0
2019-08-26 10:15:00;38;32;9;18;6;16;37;17;2;5;7;5;0;0;6;1;0;0
2019-08-26 10:30:00;41;33;14;14;5;27;41;13;4;3;13;10;0;0;4;0;1;0
2019-08-26 10:45:00;41;33;21;17;5;26;33;9;2;1;3;0;0;0;9;1;0;0
2019-08-26 11:00:00;43;20;26;16;5;13;35;12;3;3;7;2;0;0;1;0;1;0
2019-08-26 11:15:00;49;30;23;16;7;24;48;9;2;3;8;44;0;0;14;2;0;0
2019-08-26 11:30:00;33;30;18;20;7;15;46;6;3;2;2;12;0;0;13;0;0;0
2019-08-26 11:45:00;48;27;19;15;2;20;36;15;11;4;12;0;0;0;14;0;0;0
2019-08-26 12:00:00;40;25;23;18;8;23;30;10;3;5;3;32;0;0;19;0;0;0
2019-08-26 12:15:00;43;22;16;17;5;22;34;13;3;1;6;7;0;0;22;4;0;0
2019-08-26 12:30:00;34;25;6;14;2;26;33;14;10;6;5;10;0;0;32;0;0;0
2019-08-26 12:45:00;41;29;21;12;8;20;34;20;4;2;10;10;0;0;15;0;0;0
2019-08-26 13:00:00;37;48;20;18;4;25;46;5;2;2;8;7;0;0;10;0;0;0
2019-08-26 13:15:00;33;48;11;24;4;28;31;10;2;3;4;12;0;0;18;3;0;0
2019-08-26 13:30:00;58;56;13;30;6;28;44;12;12;11;9;11;0;0;101;0;0;0
2019-08-26 13:45:00;58;59;22;24;5;32;62;14;18;16;15;16;0;0;50;6;0;0
2019-08-26 14:00:00;57;46;32;22;6;47;62;18;12;7;8;17;0;0;28;2;0;1
2019-08-26 14:15:00;41;29;32;28;6;70;82;18;9;8;5;14;0;0;51;5;0;2
2019-08-26 14:30:00;51;33;44;22;3;41;61;15;6;4;7;22;7;0;46;2;0;0
2019-08-26 14:45:00;58;27;30;15;3;44;53;3;2;2;7;8;0;0;21;0;0;0
2019-08-26 15:00:00;42;43;29;17;4;44;60;13;2;7;4;30;6;0;10;8;0;0
2019-08-26 15:15:00;69;51;59;21;3;39;48;5;2;3;11;11;1;0;63;16;0;0
2019-08-26 15:30:00;54;42;32;15;5;39;46;8;7;3;10;16;0;0;26;4;0;0
2019-08-26 15:45:00;48;41;36;18;10;46;48;12;5;9;4;50;6;0;12;0;0;0
2019-08-26 16:00:00;55;46;35;17;3;41;51;9;4;7;4;19;0;0;16;1;0;0
