DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-01-28 00:00:00;0;4;3;8;1;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 00:15:00;1;1;1;3;9;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 00:30:00;2;2;2;4;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 00:45:00;2;0;2;1;5;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 01:00:00;1;0;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 01:15:00;0;3;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 01:30:00;1;1;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 01:45:00;1;0;1;0;2;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 02:00:00;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 02:15:00;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 02:30:00;0;2;3;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 02:45:00;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 03:00:00;1;1;1;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 03:15:00;0;0;0;0;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 03:30:00;0;0;1;1;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 03:45:00;0;4;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 04:00:00;2;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 04:15:00;6;4;1;1;2;1;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 04:30:00;0;4;2;0;11;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 04:45:00;3;6;1;3;8;9;6;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 05:00:00;5;5;5;4;33;17;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 05:15:00;7;11;10;4;60;23;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 05:30:00;12;21;18;7;69;26;7;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 05:45:00;26;37;30;13;82;39;10;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 06:00:00;25;34;22;19;61;40;13;2;0;10;0;0;0;1;0;0;0;0;0;0;0;0
2020-01-28 06:15:00;25;37;24;11;83;31;17;2;0;11;0;0;0;2;0;0;0;2;1;0;0;0
2020-01-28 06:30:00;22;26;28;18;137;33;14;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 06:45:00;17;36;41;20;150;31;19;7;0;7;0;0;0;2;3;0;0;4;0;0;0;0
2020-01-28 07:00:00;22;44;38;25;134;27;29;6;0;15;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-28 07:15:00;32;46;73;30;147;39;28;6;0;10;0;0;0;1;0;0;0;1;0;0;0;0
2020-01-28 07:30:00;38;62;86;39;105;43;49;14;0;13;0;0;0;4;1;0;0;3;1;0;0;0
2020-01-28 07:45:00;48;66;71;35;160;30;53;13;0;18;0;0;0;3;5;0;0;1;4;0;0;0
2020-01-28 08:00:00;37;62;56;30;132;41;43;9;0;14;0;0;0;3;52;0;0;1;1;0;0;0
2020-01-28 08:15:00;26;48;35;42;122;36;40;14;0;10;0;1;2;4;5;0;0;0;0;1;1;0
2020-01-28 08:30:00;34;49;44;28;120;31;34;9;0;15;0;1;0;1;3;0;0;0;0;1;0;0
2020-01-28 08:45:00;25;37;30;23;84;28;37;6;0;6;0;0;0;2;8;0;0;2;3;0;0;0
2020-01-28 09:00:00;27;38;36;27;80;22;24;7;0;8;0;0;0;3;0;0;0;2;0;0;0;1
2020-01-28 09:15:00;29;45;42;30;61;32;34;11;0;19;0;0;0;0;0;0;0;1;3;0;0;0
2020-01-28 09:30:00;32;35;33;18;65;18;35;5;0;15;0;0;0;4;0;0;0;0;0;0;0;0
2020-01-28 09:45:00;25;47;26;23;75;23;26;6;0;11;0;1;0;4;2;0;0;1;0;0;0;0
2020-01-28 10:00:00;20;34;31;36;60;12;44;10;0;6;0;0;0;5;0;0;0;0;0;0;0;7
2020-01-28 10:15:00;21;30;38;23;52;18;36;3;0;16;0;0;0;1;0;0;0;1;2;2;7;0
2020-01-28 10:30:00;34;29;30;20;60;20;39;8;0;21;0;1;0;2;1;0;0;0;0;0;0;0
2020-01-28 10:45:00;22;41;34;17;68;26;37;12;0;10;0;1;2;6;2;0;0;0;0;1;2;0
2020-01-28 11:00:00;27;43;47;28;61;22;39;5;0;12;0;0;0;1;0;0;0;1;0;4;0;0
2020-01-28 11:15:00;34;33;34;26;69;14;52;11;0;19;0;1;0;1;5;0;0;0;0;0;0;0
2020-01-28 11:30:00;25;36;38;25;68;12;53;4;0;16;0;0;0;0;0;0;0;3;2;0;0;0
2020-01-28 11:45:00;27;38;37;33;67;14;37;7;0;19;0;0;0;0;0;0;0;0;0;1;1;1
2020-01-28 12:00:00;39;36;43;29;63;18;53;9;0;14;0;2;0;0;0;0;0;1;0;2;1;0
