DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-07 00:00:00;9;9;6;12;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-07 00:15:00;8;5;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 00:30:00;8;8;3;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-07 00:45:00;2;9;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 01:00:00;5;11;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 01:15:00;6;3;2;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 01:30:00;9;4;5;10;1;1;1;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-07 01:45:00;7;8;2;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-07 02:00:00;11;5;3;10;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-07 02:15:00;8;2;3;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-07 02:30:00;5;3;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 02:45:00;5;5;6;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 03:00:00;3;8;3;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-07 03:15:00;3;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 03:30:00;4;8;6;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 03:45:00;2;10;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 04:00:00;11;17;9;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 04:15:00;14;16;8;21;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 04:30:00;31;26;8;27;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-07 04:45:00;24;43;14;43;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-07 05:00:00;56;97;35;96;7;6;7;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-07 05:15:00;64;137;32;139;1;1;1;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-07 05:30:00;90;154;29;123;3;2;2;6;6;3;0;0;0;0;0;0;0;0;0
2020-12-07 05:45:00;69;110;26;95;2;3;3;5;5;0;0;0;0;0;0;0;0;0;0
2020-12-07 06:00:00;76;113;36;107;8;7;7;1;1;0;0;1;0;0;0;0;0;0;0
2020-12-07 06:15:00;96;150;24;130;6;9;7;9;9;1;0;0;0;0;0;0;0;0;0
2020-12-07 06:30:00;118;207;25;161;6;28;6;8;8;4;0;7;0;0;0;0;0;0;0
2020-12-07 06:45:00;121;193;20;149;12;11;12;5;5;1;0;7;0;0;0;0;0;0;0
2020-12-07 07:00:00;136;197;50;163;9;10;10;8;8;2;0;17;0;0;0;0;0;0;0
2020-12-07 07:15:00;152;202;33;162;13;10;13;4;3;2;0;5;0;1;0;0;0;0;0
2020-12-07 07:30:00;144;197;20;142;9;9;9;12;12;1;0;6;0;1;0;0;0;0;0
2020-12-07 07:45:00;148;180;28;134;13;11;12;12;12;2;0;2;0;0;0;0;0;0;0
2020-12-07 08:00:00;141;175;17;136;8;8;8;13;14;3;0;1;0;0;0;0;0;0;0
2020-12-07 08:15:00;115;154;24;114;4;3;3;10;10;0;0;0;0;0;0;0;0;0;0
2020-12-07 08:30:00;126;163;19;120;6;8;6;9;9;0;0;2;0;0;0;0;0;0;0
2020-12-07 08:45:00;149;143;20;108;14;25;14;13;13;0;0;6;0;0;0;0;0;0;0
2020-12-07 09:00:00;116;161;21;118;11;10;10;11;11;1;0;0;0;0;0;0;0;0;0
2020-12-07 09:15:00;129;172;20;131;12;12;12;10;9;0;0;0;0;0;0;0;0;0;0
2020-12-07 09:30:00;148;185;23;139;11;38;11;8;8;0;0;1;0;0;0;0;0;0;0
2020-12-07 09:45:00;137;202;23;136;9;9;9;9;9;0;0;3;0;0;0;0;0;0;0
2020-12-07 10:00:00;161;171;16;124;5;6;6;14;15;0;0;0;0;0;0;0;0;0;1
2020-12-07 10:15:00;147;175;20;137;7;7;7;14;14;0;0;1;0;1;0;0;0;0;0
2020-12-07 10:30:00;171;189;24;133;6;6;5;10;9;1;0;1;0;0;0;0;0;0;0
2020-12-07 10:45:00;191;184;21;118;7;8;7;6;6;5;0;1;0;0;0;0;0;0;0
2020-12-07 11:00:00;171;132;20;109;7;5;6;9;9;0;0;0;0;0;0;0;0;0;0
2020-12-07 11:15:00;165;160;33;123;4;4;4;10;11;0;0;0;0;0;0;0;0;0;0
2020-12-07 11:30:00;161;160;15;110;4;7;7;8;8;5;0;1;0;0;0;0;0;0;0
2020-12-07 11:45:00;182;153;17;117;5;5;5;11;11;3;0;2;0;0;0;0;0;0;0
2020-12-07 12:00:00;161;153;21;127;5;6;6;12;12;1;0;0;0;0;0;0;0;0;0
2020-12-07 12:15:00;218;156;26;123;5;5;6;10;10;1;0;3;0;0;0;0;0;0;2
2020-12-07 12:30:00;190;178;30;143;8;8;8;4;4;9;0;2;0;1;0;0;0;0;0
2020-12-07 12:45:00;185;187;28;118;9;11;11;11;11;9;0;0;0;0;0;0;0;0;0
2020-12-07 13:00:00;203;186;14;111;12;12;12;4;4;2;0;0;0;1;0;0;0;0;0
2020-12-07 13:15:00;214;194;24;124;12;14;14;19;17;2;0;3;0;1;0;0;0;0;0
