DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-21 00:00:00;6;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 00:15:00;4;5;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 00:30:00;6;3;2;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 00:45:00;3;6;3;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 01:00:00;4;7;5;9;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 01:15:00;5;4;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 01:30:00;9;3;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 01:45:00;8;2;2;5;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 02:00:00;7;6;5;7;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 02:15:00;3;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 02:30:00;8;4;5;7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-21 02:45:00;0;9;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 03:00:00;3;8;7;10;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-21 03:15:00;5;7;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 03:30:00;4;7;7;9;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 03:45:00;5;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 04:00:00;6;8;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 04:15:00;13;12;10;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 04:30:00;24;10;1;14;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-21 04:45:00;16;16;11;23;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 05:00:00;44;32;11;40;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-21 05:15:00;47;56;18;53;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-21 05:30:00;65;105;26;88;4;5;4;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-21 05:45:00;42;71;15;60;4;5;5;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-21 06:00:00;51;66;15;63;6;6;6;3;3;0;0;1;0;0;0;0;0;0;0
2020-12-21 06:15:00;62;107;21;87;8;6;8;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-21 06:30:00;94;139;21;98;9;9;9;2;2;1;0;0;0;0;0;0;0;0;0
2020-12-21 06:45:00;80;124;15;104;16;17;17;6;5;0;0;1;0;0;0;0;0;0;0
2020-12-21 07:00:00;78;143;18;110;20;25;19;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-21 07:15:00;111;123;16;97;12;13;13;13;13;0;0;1;0;0;0;0;0;0;0
2020-12-21 07:30:00;108;158;18;133;12;13;15;8;8;1;0;7;0;0;0;0;0;0;1
2020-12-21 07:45:00;92;117;17;86;15;18;18;7;7;0;0;1;0;0;0;0;0;0;0
