DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-14 04:15:00;17;10;6;13;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-14 04:30:00;17;22;5;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 04:45:00;31;37;12;36;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-14 05:00:00;42;127;25;105;3;3;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-14 05:15:00;59;123;30;99;4;5;5;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-14 05:30:00;97;138;25;119;7;6;7;2;2;0;0;0;0;0;0;0;0;2;0
2020-12-14 05:45:00;72;113;9;91;3;2;3;8;8;0;0;1;0;0;0;0;0;0;0
2020-12-14 06:00:00;83;111;26;101;4;4;4;1;1;0;0;3;0;0;0;0;0;0;0
2020-12-14 06:15:00;99;146;20;111;7;7;7;10;9;0;0;0;0;0;0;0;0;0;2
2020-12-14 06:30:00;127;201;31;159;7;7;9;7;7;0;0;3;0;0;0;0;0;0;0
2020-12-14 06:45:00;133;169;25;133;13;14;13;3;3;2;0;6;0;0;0;0;0;0;0
2020-12-14 07:00:00;116;191;68;172;6;22;6;7;7;3;0;5;0;0;0;0;0;0;0
2020-12-14 07:15:00;129;185;23;132;19;17;17;12;12;3;0;2;0;0;0;0;0;0;2
2020-12-14 07:30:00;183;213;23;159;16;14;16;9;9;1;0;8;0;1;0;0;0;0;0
2020-12-14 07:45:00;158;190;24;139;10;12;13;11;12;2;0;2;0;2;0;0;0;0;0
2020-12-14 08:00:00;171;197;23;159;10;35;15;15;15;3;0;5;0;0;0;0;0;0;0
2020-12-14 08:15:00;109;172;19;130;12;36;12;6;7;1;0;0;0;0;0;0;0;0;0
2020-12-14 08:30:00;136;217;23;144;10;8;10;10;10;0;0;9;0;0;0;0;0;0;2
2020-12-14 08:45:00;171;200;13;134;12;16;16;4;4;1;0;1;0;0;0;0;0;0;0
2020-12-14 09:00:00;140;178;23;142;3;5;6;5;6;0;0;0;0;0;0;0;0;1;0
2020-12-14 09:15:00;159;195;21;142;9;10;10;7;6;1;0;3;0;0;0;0;0;0;0
2020-12-14 09:30:00;153;224;28;153;15;16;17;14;15;1;0;0;0;1;0;0;0;0;0
2020-12-14 09:45:00;207;221;20;162;12;15;17;11;12;4;0;1;0;0;0;0;0;0;0
2020-12-14 10:00:00;181;209;14;132;12;10;12;13;13;1;0;2;0;0;0;0;0;0;3
2020-12-14 10:15:00;181;211;28;152;8;8;8;9;9;0;0;2;0;1;0;0;0;0;0
2020-12-14 10:30:00;187;207;24;174;12;11;12;10;10;1;0;3;0;0;0;0;0;0;0
2020-12-14 10:45:00;202;173;22;122;17;17;18;12;12;1;0;1;0;0;0;0;0;0;0
2020-12-14 11:00:00;212;186;29;105;10;9;9;8;8;4;0;1;0;0;0;0;0;0;0
2020-12-14 11:15:00;190;186;24;104;14;17;16;10;10;0;0;2;0;0;0;0;0;0;0
2020-12-14 11:30:00;190;170;16;119;11;14;15;6;7;2;0;0;0;0;0;0;0;0;0
2020-12-14 11:45:00;216;166;24;94;11;11;13;10;10;4;0;2;0;1;0;0;0;0;0
2020-12-14 12:00:00;164;169;16;118;13;16;15;14;15;2;0;4;0;1;0;0;0;0;0
2020-12-14 12:15:00;217;178;27;126;6;6;8;7;8;7;0;3;0;0;0;0;0;0;0
2020-12-14 12:30:00;226;180;27;125;7;10;11;9;9;1;0;1;0;0;0;0;0;0;0
2020-12-14 12:45:00;209;204;22;128;12;13;14;3;3;1;0;0;0;0;0;0;0;0;0
2020-12-14 13:00:00;211;196;27;143;12;14;15;16;16;5;0;1;0;0;0;0;0;0;0
2020-12-14 13:15:00;217;195;22;119;13;16;15;7;7;5;0;2;0;0;0;0;0;0;0
2020-12-14 13:30:00;217;225;29;118;8;12;13;12;11;3;0;5;0;1;0;0;0;0;1
2020-12-14 13:45:00;184;195;26;121;9;94;12;12;10;1;0;8;0;0;0;0;0;0;0
2020-12-14 14:00:00;224;238;22;153;8;14;14;8;8;1;0;4;0;1;0;0;0;0;0
2020-12-14 14:15:00;217;205;24;93;8;174;7;8;8;0;0;1;0;0;0;0;0;0;0
2020-12-14 14:30:00;257;195;41;109;13;13;13;11;12;3;0;1;0;0;0;0;0;0;0
2020-12-14 14:45:00;228;192;21;111;12;11;12;10;10;5;0;2;0;0;0;0;0;0;1
2020-12-14 15:00:00;273;203;19;97;9;10;11;9;9;2;0;5;0;0;0;0;0;0;0
2020-12-14 15:15:00;217;213;24;150;10;12;14;12;11;1;0;4;0;0;0;0;0;0;0
2020-12-14 15:30:00;265;228;29;119;13;26;16;13;12;1;0;3;0;0;0;0;0;0;0
2020-12-14 15:45:00;230;199;17;103;11;13;15;8;7;3;0;0;0;0;0;0;0;0;0
2020-12-14 16:00:00;250;216;24;93;15;14;16;16;17;3;0;1;0;1;0;0;0;0;0
2020-12-14 16:15:00;220;220;26;115;16;16;17;9;10;2;0;2;0;1;0;0;0;0;0
2020-12-14 16:30:00;262;249;21;73;17;14;16;11;10;2;0;2;0;0;0;0;0;0;2
2020-12-14 16:45:00;217;202;31;79;9;14;16;13;13;1;0;0;0;0;0;0;0;0;0
2020-12-14 17:00:00;275;243;17;90;14;14;16;12;13;5;0;0;0;0;0;0;0;0;0
2020-12-14 17:15:00;219;189;20;118;8;10;11;6;6;0;0;5;0;0;0;0;0;0;0
2020-12-14 17:30:00;252;239;22;156;5;7;8;13;14;2;0;1;0;0;0;0;0;0;1
2020-12-14 17:45:00;220;171;17;47;9;9;10;11;12;5;0;1;0;0;0;0;0;0;1
2020-12-14 18:00:00;238;154;20;104;14;14;15;15;15;1;0;1;0;0;0;0;0;0;0
2020-12-14 18:15:00;201;144;18;104;10;10;10;3;4;1;0;0;0;0;0;0;0;0;0
2020-12-14 18:30:00;185;151;35;105;12;15;15;7;8;4;0;1;0;0;0;0;0;0;0
2020-12-14 18:45:00;154;113;19;60;8;12;13;10;11;2;0;1;0;0;0;0;0;0;0
2020-12-14 19:00:00;174;105;21;74;9;48;15;3;3;0;0;1;0;1;0;0;0;0;0
2020-12-14 19:15:00;145;108;12;85;5;5;5;7;7;0;0;0;0;0;0;0;0;0;0
2020-12-14 19:30:00;121;84;16;82;5;5;6;2;2;8;0;0;0;0;0;0;0;0;0
2020-12-14 19:45:00;104;77;12;68;3;9;7;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-14 20:00:00;99;54;14;50;12;13;13;1;1;1;0;1;0;0;0;0;0;0;0
2020-12-14 20:15:00;80;65;18;63;3;4;5;7;7;0;0;0;0;0;0;0;0;0;0
2020-12-14 20:30:00;86;69;20;65;3;5;5;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-14 20:45:00;62;71;15;69;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 21:00:00;54;72;12;67;8;6;6;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-14 21:15:00;39;45;11;43;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 21:30:00;24;25;7;27;0;1;1;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-14 21:45:00;35;21;8;25;2;2;3;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-14 22:00:00;75;24;6;29;1;2;2;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-14 22:15:00;64;38;8;39;2;3;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-14 22:30:00;34;31;16;28;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-14 22:45:00;22;15;10;17;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-14 23:00:00;9;24;10;23;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-14 23:15:00;13;22;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 23:30:00;9;15;8;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-14 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
