DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-07-03 00:00:00;10;12;8;5;0;0
2020-07-03 00:15:00;13;11;14;10;0;0
2020-07-03 00:30:00;11;6;4;5;0;0
2020-07-03 00:45:00;11;4;6;5;0;0
2020-07-03 01:00:00;8;2;15;8;0;0
2020-07-03 01:15:00;6;4;8;7;0;0
2020-07-03 01:30:00;8;8;20;14;0;0
2020-07-03 01:45:00;8;5;7;7;0;0
2020-07-03 02:00:00;9;4;9;6;0;0
2020-07-03 02:15:00;11;6;6;7;0;0
2020-07-03 02:30:00;10;7;5;4;0;0
2020-07-03 02:45:00;4;4;9;4;0;0
2020-07-03 03:00:00;3;1;10;4;0;0
2020-07-03 03:15:00;9;9;10;6;0;0
2020-07-03 03:30:00;8;6;6;3;0;0
2020-07-03 03:45:00;6;6;15;11;0;0
2020-07-03 04:00:00;10;4;10;7;0;0
2020-07-03 04:15:00;14;4;17;9;0;0
2020-07-03 04:30:00;18;11;26;10;0;0
2020-07-03 04:45:00;20;11;44;21;0;0
2020-07-03 05:00:00;38;24;99;61;0;0
2020-07-03 05:15:00;40;31;129;120;0;0
2020-07-03 05:30:00;52;56;134;128;1;0
2020-07-03 05:45:00;112;116;103;86;0;0
2020-07-03 06:00:00;115;150;104;84;1;0
2020-07-03 06:15:00;91;101;120;112;0;0
2020-07-03 06:30:00;83;79;138;146;0;0
2020-07-03 06:45:00;71;86;111;123;0;0
2020-07-03 07:00:00;78;58;107;133;0;0
2020-07-03 07:15:00;78;74;111;122;9;0
2020-07-03 07:30:00;83;90;139;166;4;0
2020-07-03 07:45:00;94;94;115;120;14;3
2020-07-03 08:00:00;85;77;101;120;9;0
2020-07-03 08:15:00;76;67;90;102;5;0
2020-07-03 08:30:00;75;96;89;93;9;0
2020-07-03 08:45:00;93;88;94;99;3;0
2020-07-03 09:00:00;84;87;91;73;4;0
2020-07-03 09:15:00;103;107;105;100;10;0
2020-07-03 09:30:00;89;72;98;121;8;0
2020-07-03 09:45:00;96;110;95;83;5;0
2020-07-03 10:00:00;100;120;104;88;16;0
2020-07-03 10:15:00;103;106;88;97;5;0
2020-07-03 10:30:00;105;84;92;75;7;0
2020-07-03 10:45:00;89;117;96;97;11;0
2020-07-03 11:00:00;127;128;125;118;13;0
2020-07-03 11:15:00;133;121;94;86;7;0
2020-07-03 11:30:00;107;116;108;86;10;5
2020-07-03 11:45:00;117;124;104;87;10;0
2020-07-03 12:00:00;127;186;108;85;17;0
2020-07-03 12:15:00;134;174;101;103;3;0
2020-07-03 12:30:00;113;166;98;90;69;0
2020-07-03 12:45:00;117;145;98;90;7;0
2020-07-03 13:00:00;148;181;124;113;24;9
2020-07-03 13:15:00;117;142;111;99;22;3
2020-07-03 13:30:00;137;145;135;124;25;0
2020-07-03 13:45:00;127;166;125;136;17;1
2020-07-03 14:00:00;149;150;112;115;9;0
2020-07-03 14:15:00;207;251;124;119;24;1
2020-07-03 14:30:00;176;208;94;93;8;1
2020-07-03 14:45:00;182;209;98;89;10;0
2020-07-03 15:00:00;172;209;113;103;13;12
2020-07-03 15:15:00;191;213;114;108;21;5
2020-07-03 15:30:00;142;155;120;89;38;0
2020-07-03 15:45:00;142;175;115;101;19;0
2020-07-03 16:00:00;141;156;99;88;12;0
2020-07-03 16:15:00;130;178;125;123;16;0
2020-07-03 16:30:00;121;148;95;101;5;0
2020-07-03 16:45:00;159;183;120;113;3;1
2020-07-03 17:00:00;118;152;109;86;31;0
2020-07-03 17:15:00;109;141;99;87;24;2
2020-07-03 17:30:00;114;116;101;81;17;0
2020-07-03 17:45:00;126;125;103;95;10;0
2020-07-03 18:00:00;100;120;95;64;9;1
2020-07-03 18:15:00;118;121;114;99;8;0
2020-07-03 18:30:00;105;120;89;74;9;0
2020-07-03 18:45:00;99;105;91;75;8;1
2020-07-03 19:00:00;89;84;80;67;16;0
2020-07-03 19:15:00;98;91;72;58;24;1
2020-07-03 19:30:00;98;86;87;60;10;0
2020-07-03 19:45:00;92;88;82;69;5;0
2020-07-03 20:00:00;73;61;74;53;4;0
2020-07-03 20:15:00;61;71;48;53;2;0
2020-07-03 20:30:00;51;44;88;59;0;0
2020-07-03 20:45:00;52;52;75;59;1;0
2020-07-03 21:00:00;48;55;100;80;3;0
2020-07-03 21:15:00;50;46;84;73;1;0
2020-07-03 21:30:00;64;58;72;66;4;0
2020-07-03 21:45:00;75;93;42;36;1;0
2020-07-03 22:00:00;82;88;46;51;1;0
2020-07-03 22:15:00;62;68;49;54;0;0
2020-07-03 22:30:00;48;32;41;29;0;0
2020-07-03 22:45:00;27;29;27;13;1;0
2020-07-03 23:00:00;29;25;22;18;0;0
2020-07-03 23:15:00;34;36;33;21;0;0
2020-07-03 23:30:00;22;18;24;16;0;0
2020-07-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
