DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-07-13 00:00:00;3;4;0;0;0;1;0;0
2020-07-13 00:15:00;1;0;0;0;0;2;0;0
2020-07-13 00:30:00;2;3;0;0;2;4;0;0
2020-07-13 00:45:00;2;3;0;0;0;1;0;0
2020-07-13 01:00:00;0;2;0;0;2;3;0;0
2020-07-13 01:15:00;1;1;0;0;0;2;0;0
2020-07-13 01:30:00;0;2;0;0;1;2;0;0
2020-07-13 01:45:00;3;0;0;0;0;0;0;0
2020-07-13 02:00:00;3;1;0;0;2;1;0;0
2020-07-13 02:15:00;2;1;0;0;0;1;0;0
2020-07-13 02:30:00;3;3;0;0;2;3;0;0
2020-07-13 02:45:00;0;2;0;0;0;2;0;0
2020-07-13 03:00:00;1;1;0;0;0;1;0;0
2020-07-13 03:15:00;2;0;0;0;0;1;0;0
2020-07-13 03:30:00;4;1;0;0;1;4;0;0
2020-07-13 03:45:00;1;1;0;0;2;2;0;2
2020-07-13 04:00:00;2;2;0;0;0;3;0;0
2020-07-13 04:15:00;1;2;0;0;1;4;0;0
2020-07-13 04:30:00;2;2;0;0;2;6;0;0
2020-07-13 04:45:00;3;9;0;0;16;31;5;0
2020-07-13 05:00:00;11;23;2;0;29;59;10;0
2020-07-13 05:15:00;16;43;3;0;77;147;21;0
2020-07-13 05:30:00;22;56;2;0;97;122;15;2
2020-07-13 05:45:00;20;51;3;0;57;68;19;0
2020-07-13 06:00:00;19;30;0;0;29;42;14;0
2020-07-13 06:15:00;22;59;2;0;39;48;15;5
2020-07-13 06:30:00;32;77;0;0;50;58;15;0
2020-07-13 06:45:00;39;77;2;0;55;53;19;0
2020-07-13 07:00:00;36;63;4;0;40;56;12;6
2020-07-13 07:15:00;56;94;3;0;45;65;20;4
2020-07-13 07:30:00;54;85;8;0;48;69;14;44
2020-07-13 07:45:00;39;74;5;0;46;90;14;7
2020-07-13 08:00:00;54;84;9;0;29;63;16;0
2020-07-13 08:15:00;48;74;11;0;27;50;11;1
2020-07-13 08:30:00;40;51;7;0;34;30;12;0
2020-07-13 08:45:00;37;46;10;0;30;50;12;0
2020-07-13 09:00:00;32;50;9;0;18;38;19;1
2020-07-13 09:15:00;28;53;13;0;22;39;5;5
2020-07-13 09:30:00;34;31;13;0;24;37;6;3
2020-07-13 09:45:00;36;47;11;0;28;48;7;2
2020-07-13 10:00:00;27;29;4;0;28;30;4;3
2020-07-13 10:15:00;34;47;9;0;21;32;13;0
2020-07-13 10:30:00;34;56;10;0;28;40;3;7
2020-07-13 10:45:00;28;38;8;0;19;42;2;3
2020-07-13 11:00:00;35;50;10;0;24;38;1;2
2020-07-13 11:15:00;44;49;9;0;33;46;1;5
2020-07-13 11:30:00;30;39;9;0;35;41;6;2
2020-07-13 11:45:00;30;40;16;0;32;35;0;7
2020-07-13 12:00:00;35;44;9;0;24;32;6;18
2020-07-13 12:15:00;35;42;9;0;41;36;4;7
2020-07-13 12:30:00;21;31;11;0;43;44;9;3
2020-07-13 12:45:00;42;48;14;0;41;43;5;3
2020-07-13 13:00:00;31;46;7;0;48;64;13;7
2020-07-13 13:15:00;34;56;13;0;41;89;11;4
2020-07-13 13:30:00;44;63;9;0;60;95;22;5
2020-07-13 13:45:00;59;67;8;0;45;87;21;4
2020-07-13 14:00:00;80;92;13;0;55;84;10;18
2020-07-13 14:15:00;124;196;11;0;40;46;1;25
2020-07-13 14:30:00;116;150;7;0;45;53;3;20
2020-07-13 14:45:00;56;57;9;0;31;53;0;12
2020-07-13 15:00:00;50;76;3;0;46;46;0;12
2020-07-13 15:15:00;38;80;9;0;73;65;1;15
2020-07-13 15:30:00;47;54;4;0;55;57;1;17
2020-07-13 15:45:00;46;57;7;0;41;57;8;22
2020-07-13 16:00:00;47;50;3;0;61;47;1;13
2020-07-13 16:15:00;55;47;7;0;46;44;0;18
2020-07-13 16:30:00;47;66;5;0;38;49;1;15
2020-07-13 16:45:00;55;64;9;0;38;49;1;14
2020-07-13 17:00:00;35;46;6;0;42;42;0;8
2020-07-13 17:15:00;54;55;7;0;55;38;1;15
2020-07-13 17:30:00;35;51;7;0;43;40;1;6
2020-07-13 17:45:00;43;43;7;0;38;37;0;6
2020-07-13 18:00:00;48;33;4;0;44;31;1;6
2020-07-13 18:15:00;27;27;17;0;37;29;0;4
2020-07-13 18:30:00;34;23;5;0;32;24;0;6
2020-07-13 18:45:00;27;29;2;0;15;24;0;3
2020-07-13 19:00:00;21;21;2;0;31;13;0;0
2020-07-13 19:15:00;25;16;2;0;18;13;0;0
2020-07-13 19:30:00;23;20;8;0;25;17;0;2
2020-07-13 19:45:00;21;12;2;0;19;16;0;0
2020-07-13 20:00:00;16;14;3;0;12;19;0;0
2020-07-13 20:15:00;14;10;3;0;14;14;0;2
2020-07-13 20:30:00;10;6;6;0;14;28;5;0
2020-07-13 20:45:00;22;20;1;0;24;38;16;5
2020-07-13 21:00:00;16;26;2;0;40;59;32;0
2020-07-13 21:15:00;11;22;4;0;45;99;20;1
2020-07-13 21:30:00;27;31;5;0;27;81;10;25
2020-07-13 21:45:00;47;69;5;0;29;21;4;24
2020-07-13 22:00:00;60;85;5;0;40;31;0;22
2020-07-13 22:15:00;28;27;2;0;12;8;0;1
2020-07-13 22:30:00;4;12;3;0;7;5;4;0
2020-07-13 22:45:00;6;10;2;0;4;2;0;0
2020-07-13 23:00:00;6;8;0;0;5;9;0;0
2020-07-13 23:15:00;7;2;0;0;2;2;0;0
2020-07-13 23:30:00;2;3;0;0;6;5;0;0
2020-07-13 23:45:00;5;4;1;0;3;4;0;0
