DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-06-16 00:00:00;0;0;0;0;0;0
2020-06-16 00:15:00;2;1;0;0;0;0
2020-06-16 00:30:00;0;0;0;0;0;0
2020-06-16 00:45:00;0;0;0;0;0;0
2020-06-16 01:00:00;0;1;0;0;0;0
2020-06-16 01:15:00;0;0;0;0;0;0
2020-06-16 01:30:00;0;0;0;0;0;0
2020-06-16 01:45:00;0;1;0;0;0;0
2020-06-16 02:00:00;0;0;0;0;0;0
2020-06-16 02:15:00;0;0;0;0;0;0
2020-06-16 02:30:00;0;0;0;0;0;0
2020-06-16 03:00:00;0;0;0;0;0;0
2020-06-16 03:15:00;2;0;0;0;0;0
2020-06-16 03:30:00;0;2;0;0;0;0
2020-06-16 03:45:00;0;1;0;0;0;0
2020-06-16 04:00:00;0;0;0;0;0;0
2020-06-16 04:15:00;0;2;0;0;0;0
2020-06-16 04:30:00;0;0;0;0;0;0
2020-06-16 04:45:00;1;4;0;0;0;0
2020-06-16 05:00:00;3;8;0;0;0;0
2020-06-16 05:15:00;1;2;0;0;0;0
2020-06-16 05:30:00;5;3;0;0;0;0
2020-06-16 05:45:00;19;7;0;0;0;0
2020-06-16 06:00:00;7;12;0;0;0;0
2020-06-16 06:15:00;8;2;0;0;0;0
2020-06-16 06:30:00;12;9;0;0;0;0
2020-06-16 06:45:00;25;14;0;0;0;0
2020-06-16 07:00:00;7;8;0;0;0;0
2020-06-16 07:15:00;12;7;0;0;0;0
2020-06-16 07:30:00;34;20;0;0;0;0
2020-06-16 07:45:00;19;17;0;0;0;0
2020-06-16 08:00:00;14;10;0;0;0;0
2020-06-16 08:15:00;21;10;0;1;0;0
2020-06-16 08:30:00;13;10;1;0;0;0
2020-06-16 08:45:00;7;8;0;0;0;0
2020-06-16 09:00:00;8;4;0;1;0;0
2020-06-16 09:15:00;5;16;1;0;0;0
2020-06-16 09:30:00;7;8;0;3;0;0
2020-06-16 09:45:00;6;12;0;0;0;0
2020-06-16 10:00:00;9;6;0;0;0;0
2020-06-16 10:15:00;8;8;0;0;0;0
2020-06-16 10:30:00;8;12;0;2;0;0
2020-06-16 10:45:00;9;15;2;0;0;0
2020-06-16 11:00:00;12;10;0;0;0;0
2020-06-16 11:15:00;6;15;1;0;0;0
2020-06-16 11:30:00;12;17;1;0;0;0
2020-06-16 11:45:00;12;4;0;1;0;0
2020-06-16 12:00:00;14;15;0;0;0;0
2020-06-16 12:15:00;11;13;4;2;0;0
2020-06-16 12:30:00;14;14;2;0;0;0
2020-06-16 12:45:00;14;10;0;0;0;0
2020-06-16 13:00:00;14;9;0;0;0;0
2020-06-16 13:15:00;10;13;0;1;0;0
2020-06-16 13:30:00;7;9;0;0;0;0
2020-06-16 13:45:00;13;13;0;0;0;0
2020-06-16 14:00:00;18;12;0;2;0;0
2020-06-16 14:15:00;18;13;0;3;0;0
2020-06-16 14:30:00;14;13;1;1;0;0
2020-06-16 14:45:00;9;12;0;1;0;0
2020-06-16 15:00:00;15;18;2;2;0;0
2020-06-16 15:15:00;14;20;3;2;0;0
2020-06-16 15:30:00;18;17;0;4;0;0
2020-06-16 15:45:00;15;29;2;1;0;0
2020-06-16 16:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-16 16:15:00;20;38;6;0;0;0
2020-06-16 16:30:00;24;27;7;2;0;0
2020-06-16 16:45:00;16;23;2;1;0;0
2020-06-16 17:00:00;19;20;4;2;0;0
2020-06-16 17:15:00;18;17;3;0;0;0
2020-06-16 17:30:00;16;20;4;0;0;0
2020-06-16 17:45:00;13;21;4;2;0;0
2020-06-16 18:00:00;15;19;1;3;0;0
2020-06-16 18:15:00;14;18;0;1;0;0
2020-06-16 18:30:00;8;19;2;0;0;0
2020-06-16 18:45:00;11;15;3;2;0;0
2020-06-16 19:00:00;9;7;3;0;0;0
2020-06-16 19:15:00;11;13;0;0;0;0
2020-06-16 19:30:00;10;3;4;1;0;0
2020-06-16 19:45:00;8;3;0;0;0;0
2020-06-16 20:00:00;7;7;0;1;0;0
2020-06-16 20:15:00;5;8;0;2;0;0
2020-06-16 20:30:00;13;7;2;0;0;0
2020-06-16 20:45:00;4;6;0;0;0;0
2020-06-16 21:00:00;8;12;0;0;0;0
2020-06-16 21:15:00;5;15;0;0;0;0
2020-06-16 21:30:00;3;3;0;0;0;0
2020-06-16 21:45:00;1;2;0;0;0;0
2020-06-16 22:00:00;1;2;0;1;0;0
2020-06-16 22:15:00;3;1;0;0;0;0
2020-06-16 22:30:00;1;2;0;0;0;0
2020-06-16 22:45:00;2;0;0;0;0;0
2020-06-16 23:00:00;0;0;0;0;0;0
2020-06-16 23:15:00;1;0;0;0;0;0
2020-06-16 23:30:00;1;1;0;0;0;0
