DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-12-08 00:00:00;29;12;6;11;6;11;9;4;4
2019-12-08 00:15:00;32;18;6;8;10;24;12;1;1
2019-12-08 00:30:00;34;15;3;13;6;29;13;5;5
2019-12-08 00:45:00;38;12;7;7;5;12;9;4;4
2019-12-08 01:00:00;21;10;7;12;4;21;12;4;4
2019-12-08 01:15:00;28;10;6;10;6;7;6;1;1
2019-12-08 01:30:00;18;6;4;8;2;9;9;4;4
2019-12-08 01:45:00;29;8;3;9;4;8;10;0;0
2019-12-08 02:00:00;17;6;1;4;3;15;7;2;2
2019-12-08 02:15:00;13;5;5;7;2;7;6;4;4
2019-12-08 02:30:00;9;4;2;6;1;7;6;5;5
2019-12-08 02:45:00;20;8;4;5;3;9;4;3;3
2019-12-08 03:00:00;17;11;4;3;0;9;8;1;1
2019-12-08 03:15:00;14;11;2;8;5;12;6;1;1
2019-12-08 03:30:00;9;4;0;7;1;13;6;0;0
2019-12-08 03:45:00;14;6;2;2;1;7;6;1;1
2019-12-08 04:00:00;10;7;2;3;3;6;5;0;0
2019-12-08 04:15:00;5;6;0;3;0;9;0;0;0
2019-12-08 04:30:00;4;5;0;2;2;3;5;2;2
2019-12-08 04:45:00;10;4;1;4;2;12;5;1;1
2019-12-08 05:00:00;6;4;2;5;0;8;5;3;3
2019-12-08 05:15:00;14;4;1;8;5;11;7;0;0
2019-12-08 05:30:00;10;4;3;8;2;18;5;1;1
2019-12-08 05:45:00;12;3;3;9;1;10;9;2;2
2019-12-08 06:00:00;11;4;1;9;2;7;9;2;2
2019-12-08 06:15:00;8;5;1;11;4;8;5;1;1
2019-12-08 06:30:00;9;2;0;4;0;5;9;3;3
2019-12-08 06:45:00;3;0;1;11;5;7;9;5;5
2019-12-08 07:00:00;18;6;2;11;8;10;3;1;1
2019-12-08 07:15:00;10;5;1;12;3;9;4;3;3
2019-12-08 07:30:00;15;10;3;9;5;8;9;3;3
2019-12-08 07:45:00;28;9;5;18;5;22;13;3;3
2019-12-08 08:00:00;35;12;5;14;2;16;15;5;5
2019-12-08 08:15:00;28;8;2;22;6;12;22;4;4
2019-12-08 08:30:00;21;7;4;26;6;22;17;10;10
2019-12-08 08:45:00;40;21;4;24;5;23;28;8;8
2019-12-08 09:00:00;30;15;6;19;8;31;30;3;3
2019-12-08 09:15:00;52;11;9;35;17;32;40;11;11
2019-12-08 09:30:00;46;14;7;38;16;34;42;12;12
2019-12-08 09:45:00;50;36;5;39;23;37;41;12;12
2019-12-08 10:00:00;62;26;7;32;23;38;55;8;8
2019-12-08 10:15:00;64;31;10;33;19;33;52;11;11
2019-12-08 10:30:00;58;19;9;40;20;43;49;9;9
2019-12-08 10:45:00;59;26;21;41;20;41;51;7;8
2019-12-08 11:00:00;60;25;15;40;17;46;60;10;9
2019-12-08 11:15:00;70;33;9;29;22;53;65;3;4
2019-12-08 11:30:00;72;32;9;44;26;51;70;10;9
2019-12-08 11:45:00;77;30;8;34;18;67;67;11;12
2019-12-08 12:00:00;63;28;13;32;21;47;53;13;12
