DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2019-08-07 00:00:00;6;2;3;3;0;3;5;0;0;0;1;0;0;0;0;0;0;0
2019-08-07 00:15:00;4;0;2;3;2;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 00:30:00;4;0;2;0;0;2;4;0;0;0;1;0;0;0;0;0;0;0
2019-08-07 00:45:00;4;1;3;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 01:00:00;4;0;3;2;1;3;4;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 01:15:00;7;1;3;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0
2019-08-07 01:30:00;1;0;1;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 01:45:00;4;0;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 02:00:00;6;0;0;2;0;1;0;1;0;0;1;0;0;0;0;0;0;0
2019-08-07 02:15:00;3;1;1;1;0;2;1;0;0;0;1;0;0;0;0;0;0;0
2019-08-07 02:30:00;4;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 02:45:00;2;0;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 03:00:00;2;0;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 03:15:00;2;0;0;1;1;4;2;0;0;0;1;0;0;0;0;0;0;0
2019-08-07 03:30:00;3;0;1;2;1;5;5;1;0;0;0;0;0;0;0;0;0;0
2019-08-07 03:45:00;2;0;1;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 04:00:00;7;0;1;1;1;3;3;0;0;0;2;0;0;0;0;0;0;0
2019-08-07 04:15:00;6;1;3;1;1;4;5;1;0;0;1;0;0;0;0;0;0;0
2019-08-07 04:30:00;11;0;1;3;1;2;2;0;0;0;2;0;0;0;0;0;0;0
2019-08-07 04:45:00;27;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0
2019-08-07 05:00:00;71;0;0;14;3;8;7;1;0;0;1;0;0;0;10;0;0;0
2019-08-07 05:15:00;185;5;4;28;8;11;21;1;2;3;21;0;0;0;27;0;0;0
2019-08-07 05:30:00;119;6;10;30;4;20;38;0;3;5;1;18;5;0;36;0;0;0
2019-08-07 05:45:00;90;2;15;46;3;67;109;0;3;5;3;6;0;0;30;17;0;0
2019-08-07 06:00:00;57;3;13;28;3;56;90;0;2;1;6;2;0;0;4;0;0;0
2019-08-07 06:15:00;53;0;5;35;2;19;35;3;3;2;9;40;0;0;7;0;0;0
2019-08-07 06:30:00;76;4;7;50;2;14;26;0;2;2;9;6;0;0;6;0;0;0
2019-08-07 06:45:00;79;1;11;56;1;6;18;0;2;7;4;11;0;0;2;1;0;0
2019-08-07 07:00:00;88;0;7;43;0;13;32;1;2;2;11;2;0;0;4;0;0;0
