DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-08-06 00:00:00;4;2;2;0;0;0;12;2;4;0;0;0;0;0;0;0;0;0
2020-08-06 00:15:00;6;1;1;0;0;0;7;0;5;0;0;0;0;0;0;0;0;0
2020-08-06 00:30:00;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 00:45:00;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-08-06 01:00:00;3;1;1;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0
2020-08-06 01:15:00;3;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0
2020-08-06 01:30:00;3;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 01:45:00;4;3;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-08-06 02:00:00;4;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 02:15:00;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-08-06 02:30:00;3;2;1;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0
2020-08-06 02:45:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:00:00;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:15:00;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:30:00;2;1;2;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:45:00;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-08-06 04:00:00;255;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 04:15:00;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 04:30:00;6;1;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-08-06 04:45:00;8;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-08-06 05:00:00;12;1;2;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0
2020-08-06 05:15:00;24;5;4;0;0;0;13;2;1;0;0;0;0;0;0;2;2;1
2020-08-06 05:30:00;44;8;3;0;0;0;24;6;2;0;0;0;0;0;0;0;0;0
2020-08-06 05:45:00;26;10;5;0;0;0;10;7;2;0;0;0;0;0;0;0;0;0
2020-08-06 06:00:00;45;13;8;0;0;0;12;3;2;0;0;0;1;0;0;0;0;0
2020-08-06 06:15:00;61;11;14;0;0;0;27;6;5;0;0;0;0;0;0;0;0;0
2020-08-06 06:30:00;67;18;12;0;0;0;28;13;5;0;0;0;0;0;0;0;0;0
2020-08-06 06:45:00;63;13;11;0;0;0;28;8;4;0;0;0;0;0;0;0;0;0
2020-08-06 07:00:00;65;18;16;0;0;0;18;10;5;0;0;0;0;0;0;0;0;0
2020-08-06 07:15:00;77;20;21;0;0;0;45;14;5;0;0;0;0;0;0;0;0;0
2020-08-06 07:30:00;72;23;21;0;0;0;56;24;11;0;0;0;0;0;0;0;0;0
2020-08-06 07:45:00;83;35;23;0;0;0;39;23;14;0;0;0;0;0;0;0;0;0
2020-08-06 08:00:00;74;32;24;0;0;0;48;16;7;0;0;0;3;0;0;0;0;0
2020-08-06 08:15:00;55;38;17;0;0;0;45;15;9;0;0;0;3;1;0;2;0;0
2020-08-06 08:30:00;100;43;35;0;0;0;55;26;10;0;0;0;1;0;0;0;0;0
2020-08-06 08:45:00;58;30;22;0;0;0;36;16;10;0;0;0;0;0;0;0;0;0
2020-08-06 09:00:00;76;22;31;0;0;0;39;21;11;0;0;0;0;0;6;1;0;0
2020-08-06 09:15:00;58;39;22;0;0;0;33;20;5;0;0;0;1;0;0;0;0;0
2020-08-06 09:30:00;75;45;22;0;0;0;53;20;4;0;0;0;0;0;0;8;0;0
2020-08-06 09:45:00;322;38;47;0;0;0;45;35;12;0;0;0;1;0;0;0;0;0
2020-08-06 10:00:00;72;54;36;0;0;0;46;20;10;0;0;0;0;0;0;1;0;0
2020-08-06 10:15:00;71;39;19;0;0;0;52;35;10;0;0;0;0;0;0;0;0;0
2020-08-06 10:30:00;67;44;21;0;0;0;54;23;11;0;0;0;0;0;0;1;0;0
2020-08-06 10:45:00;79;33;32;0;0;0;71;17;14;0;0;0;0;0;0;0;0;0
2020-08-06 11:00:00;82;44;33;0;0;0;57;20;10;0;0;0;0;0;0;5;0;0
2020-08-06 11:15:00;65;32;27;0;0;0;69;20;11;0;0;0;0;0;0;0;0;0
2020-08-06 11:30:00;80;37;48;0;0;0;55;31;17;0;0;0;0;0;0;0;0;0
2020-08-06 11:45:00;42;39;27;0;0;0;50;28;7;0;0;0;0;0;0;3;1;0
2020-08-06 12:00:00;73;31;35;0;0;0;49;29;11;0;0;0;2;0;0;0;0;0
2020-08-06 12:15:00;76;39;30;0;0;0;68;25;7;0;0;0;0;0;0;0;0;0
2020-08-06 12:30:00;69;35;23;0;0;0;48;20;4;0;0;0;2;0;0;0;0;0
2020-08-06 12:45:00;62;28;27;0;0;0;42;23;9;0;0;0;0;0;0;0;0;0
2020-08-06 13:00:00;55;31;21;0;0;0;62;23;9;0;0;0;1;0;0;0;0;0
2020-08-06 13:15:00;70;30;23;0;0;0;53;12;9;0;0;0;2;0;0;0;0;0
2020-08-06 13:30:00;90;33;30;0;0;0;55;15;17;0;0;0;0;0;0;0;0;0
2020-08-06 13:45:00;55;47;28;0;0;0;44;21;10;0;0;0;0;0;0;0;0;0
2020-08-06 14:00:00;70;38;31;0;0;0;54;23;14;0;0;0;1;0;0;0;0;0
2020-08-06 14:15:00;58;39;21;0;0;0;60;19;16;0;0;0;0;0;0;0;0;0
2020-08-06 14:30:00;64;36;39;0;0;0;64;19;4;0;0;0;0;0;0;0;0;0
2020-08-06 14:45:00;86;35;26;0;0;0;68;18;13;0;0;0;0;0;1;0;0;0
2020-08-06 15:00:00;86;42;26;0;0;0;64;21;10;0;0;0;0;0;0;0;0;0
2020-08-06 15:15:00;61;34;16;0;0;0;78;29;10;0;0;0;0;0;0;0;0;0
2020-08-06 15:30:00;71;27;28;0;0;0;73;20;9;0;0;0;0;0;0;1;0;0
2020-08-06 15:45:00;77;36;18;0;0;0;59;31;13;0;0;0;2;0;0;4;3;0
2020-08-06 16:00:00;70;40;32;0;0;0;72;27;9;0;0;0;0;0;0;2;0;0
2020-08-06 16:15:00;67;33;36;0;0;0;86;15;7;0;0;0;4;2;0;0;0;0
2020-08-06 16:30:00;71;46;29;0;0;0;66;24;13;0;0;0;0;0;0;0;0;0
2020-08-06 16:45:00;78;45;23;0;0;0;91;26;12;0;0;0;1;0;0;2;0;0
2020-08-06 17:00:00;78;52;20;0;0;0;66;45;10;0;0;0;4;0;0;0;0;0
2020-08-06 17:15:00;71;34;24;0;0;0;80;36;17;0;0;0;0;0;0;3;3;4
2020-08-06 17:30:00;78;29;25;0;0;0;87;32;11;0;0;0;2;0;0;3;0;0
