2020-07-08 00:00:00;4;1;0;2;8;5;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 00:15:00;3;3;7;4;1;4;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 00:30:00;2;3;6;4;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 00:45:00;2;1;1;1;7;4;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 01:00:00;3;2;4;0;3;3;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 01:15:00;3;1;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 01:30:00;0;0;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 01:45:00;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 02:00:00;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 02:15:00;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 02:30:00;0;1;1;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 02:45:00;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 03:00:00;3;2;1;1;4;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 03:15:00;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 03:30:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 03:45:00;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 04:00:00;0;1;2;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 04:15:00;1;2;1;0;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 04:30:00;1;3;1;1;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 04:45:00;3;7;5;3;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 05:00:00;4;2;5;1;28;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 05:15:00;6;10;3;4;40;11;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 05:30:00;11;16;14;5;62;27;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 05:45:00;23;27;27;14;72;44;8;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 06:00:00;22;28;18;17;28;19;9;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-08 06:15:00;18;34;22;9;73;31;9;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
