DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-01-26 00:00:00;27;19;0;0;0;2;38;36;0;0;0;0;0;0;0
2020-01-26 00:15:00;50;33;0;0;0;0;44;42;0;0;0;0;0;0;0
2020-01-26 00:30:00;53;18;2;0;3;0;36;42;0;0;0;3;0;0;0
2020-01-26 00:45:00;45;15;0;0;1;0;45;38;0;0;0;1;0;0;0
2020-01-26 01:00:00;38;13;1;0;0;0;40;37;0;0;0;0;0;0;0
2020-01-26 01:15:00;38;20;1;0;1;0;44;37;0;0;0;1;0;0;0
2020-01-26 01:30:00;27;10;2;0;4;0;37;34;0;0;0;4;0;0;0
2020-01-26 01:45:00;28;14;0;0;1;0;36;38;0;0;0;1;0;0;0
2020-01-26 02:00:00;27;13;4;0;0;0;23;21;0;0;0;0;0;0;0
2020-01-26 02:15:00;24;12;0;0;0;0;34;32;0;0;0;0;0;0;0
2020-01-26 02:30:00;12;11;0;0;0;0;22;18;0;0;0;0;0;0;0
2020-01-26 02:45:00;16;8;0;0;0;0;15;14;0;0;0;0;0;0;0
2020-01-26 03:00:00;9;8;0;0;0;0;22;19;0;0;0;0;0;0;0
2020-01-26 03:15:00;11;6;0;0;0;0;17;15;0;0;0;0;0;0;0
2020-01-26 03:30:00;6;3;0;0;0;0;26;23;0;0;0;1;0;0;0
2020-01-26 03:45:00;6;6;0;0;0;0;14;12;0;0;0;0;0;0;0
2020-01-26 04:00:00;2;4;0;0;0;0;15;14;0;0;0;0;0;0;0
2020-01-26 04:15:00;7;4;0;0;0;0;5;7;0;0;0;0;0;0;0
2020-01-26 04:30:00;1;8;0;0;0;0;13;11;0;0;0;0;0;0;0
2020-01-26 04:45:00;12;12;0;0;1;0;19;17;0;0;0;1;0;0;0
2020-01-26 05:00:00;20;7;0;0;0;0;16;18;0;0;0;0;0;0;0
2020-01-26 05:15:00;6;6;1;0;0;0;46;31;0;0;0;1;0;0;0
2020-01-26 05:30:00;26;20;1;0;0;0;16;14;0;0;0;1;0;0;0
2020-01-26 05:45:00;22;23;1;0;0;0;15;12;0;0;0;2;0;0;0
2020-01-26 06:00:00;6;9;0;0;0;0;13;14;0;0;0;0;0;0;0
2020-01-26 06:15:00;8;12;0;0;0;1;30;27;0;0;0;0;0;0;0
2020-01-26 06:30:00;9;12;0;0;1;0;18;18;0;0;0;1;0;0;0
2020-01-26 06:45:00;8;6;0;0;2;1;37;28;0;0;0;2;0;0;0
2020-01-26 07:00:00;18;11;0;1;1;0;23;26;0;0;0;1;0;0;0
2020-01-26 07:15:00;15;14;0;0;1;1;47;34;0;0;0;1;0;0;0
2020-01-26 07:30:00;24;12;3;0;1;0;36;38;0;0;0;2;0;0;0
2020-01-26 07:45:00;25;26;2;0;2;0;54;47;0;0;0;4;0;0;0
2020-01-26 08:00:00;18;17;1;0;0;1;34;41;0;0;0;1;0;0;0
2020-01-26 08:15:00;13;20;2;0;1;0;35;44;0;0;0;1;0;0;0
2020-01-26 08:30:00;26;20;2;0;3;1;41;49;0;0;0;3;0;0;0
2020-01-26 08:45:00;44;34;1;1;4;2;55;71;0;0;0;4;0;0;0
2020-01-26 09:00:00;31;35;2;0;0;0;57;84;0;0;0;0;0;0;3
2020-01-26 09:15:00;44;63;5;0;1;1;63;88;0;0;0;1;0;0;0
2020-01-26 09:30:00;48;65;6;2;2;2;66;110;0;0;0;4;0;0;0
2020-01-26 09:45:00;61;81;7;3;5;1;56;149;0;0;0;4;0;0;0
2020-01-26 10:00:00;58;67;5;0;4;2;65;144;0;0;0;5;0;0;0
2020-01-26 10:15:00;54;61;9;2;6;2;60;146;0;0;0;7;0;2;0
2020-01-26 10:30:00;50;64;8;4;10;6;52;134;0;0;0;10;3;0;2
2020-01-26 10:45:00;62;67;11;2;10;6;48;131;0;0;0;10;0;0;3
2020-01-26 11:00:00;78;77;25;2;5;3;58;140;0;0;0;5;0;0;1
2020-01-26 11:15:00;61;69;11;2;8;2;65;161;0;0;0;11;0;0;0
2020-01-26 11:30:00;47;59;3;1;7;5;38;123;0;0;0;11;0;0;0
2020-01-26 11:45:00;70;85;10;1;12;4;52;179;0;0;0;16;0;0;0
2020-01-26 12:00:00;68;79;8;2;8;0;49;161;0;0;0;10;0;1;2
2020-01-26 12:15:00;68;80;6;7;12;5;46;143;0;0;0;16;0;0;1
2020-01-26 12:30:00;58;72;9;1;11;4;53;147;0;0;0;18;0;6;0
2020-01-26 12:45:00;80;89;6;3;7;2;54;179;0;0;0;12;0;0;0
