DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-07-10 00:00:00;12;9;0;12;3;0;0;0;0;0
2020-07-10 00:15:00;12;4;0;5;5;0;0;0;0;0
2020-07-10 00:30:00;7;4;0;7;4;0;0;0;0;0
2020-07-10 00:45:00;7;7;0;9;3;0;0;0;0;0
2020-07-10 01:00:00;3;1;0;6;2;0;0;0;0;0
2020-07-10 01:15:00;9;6;0;2;0;0;0;0;0;0
2020-07-10 01:30:00;7;2;0;2;1;0;0;0;0;0
2020-07-10 01:45:00;1;1;0;3;2;0;0;0;0;0
2020-07-10 02:00:00;10;3;0;7;5;0;0;0;0;0
2020-07-10 02:15:00;7;2;0;4;3;0;0;0;0;0
2020-07-10 02:30:00;10;8;1;3;1;0;0;0;0;0
2020-07-10 02:45:00;4;5;0;9;2;0;0;0;0;0
2020-07-10 03:00:00;3;3;0;4;2;0;0;0;0;0
2020-07-10 03:15:00;4;2;0;3;0;0;0;0;0;0
2020-07-10 03:30:00;10;8;0;6;9;3;0;0;0;0
2020-07-10 03:45:00;7;7;0;11;8;1;0;0;0;0
2020-07-10 04:00:00;6;8;0;4;1;0;0;0;0;0
2020-07-10 04:15:00;8;5;0;8;5;0;0;0;0;0
2020-07-10 04:30:00;8;7;0;8;4;1;0;0;0;0
2020-07-10 04:45:00;15;7;0;17;3;1;0;0;0;0
2020-07-10 05:00:00;14;8;0;26;12;0;0;0;0;0
2020-07-10 05:15:00;32;19;0;33;18;0;0;0;0;0
2020-07-10 05:30:00;34;19;0;57;16;0;0;0;0;0
2020-07-10 05:45:00;62;38;0;50;37;1;0;0;0;0
2020-07-10 06:00:00;57;38;3;49;14;4;0;0;0;0
2020-07-10 06:15:00;70;49;2;66;36;1;0;0;0;0
2020-07-10 06:30:00;86;58;0;86;46;1;0;0;0;0
2020-07-10 06:45:00;124;77;4;84;53;2;0;0;0;0
2020-07-10 07:00:00;83;43;0;88;50;2;0;0;0;0
2020-07-10 07:15:00;105;60;0;99;60;4;0;0;0;0
2020-07-10 07:30:00;99;55;0;111;54;3;3;0;0;0
2020-07-10 07:45:00;113;77;4;89;58;5;0;0;0;0
2020-07-10 08:00:00;105;80;0;84;46;3;0;0;0;0
2020-07-10 08:15:00;95;75;2;89;70;262;2;0;0;0
2020-07-10 08:30:00;90;77;4;75;59;9;1;0;0;0
2020-07-10 08:45:00;88;65;3;96;62;8;0;0;0;0
2020-07-10 09:00:00;94;73;3;88;55;6;0;0;0;0
2020-07-10 09:15:00;82;67;6;107;71;5;0;0;0;0
2020-07-10 09:30:00;107;68;3;93;56;10;13;0;0;0
2020-07-10 09:45:00;101;75;8;109;67;10;0;0;0;0
2020-07-10 10:00:00;87;71;4;102;59;266;0;0;0;0
2020-07-10 10:15:00;96;43;0;110;63;10;1;0;0;0
2020-07-10 10:30:00;97;69;5;108;56;7;0;0;0;0
2020-07-10 10:45:00;103;62;1;99;55;261;0;0;0;0
2020-07-10 11:00:00;91;77;8;94;57;11;0;0;0;0
2020-07-10 11:15:00;92;63;255;88;59;10;2;0;0;0
2020-07-10 11:30:00;95;74;3;85;58;7;0;0;0;0
2020-07-10 11:45:00;108;63;2;110;57;12;0;0;0;0
2020-07-10 12:00:00;115;84;6;130;90;8;10;0;0;0
2020-07-10 12:15:00;103;63;5;112;69;5;9;0;0;0
2020-07-10 12:30:00;115;66;3;126;71;7;0;0;0;0
2020-07-10 12:45:00;114;76;9;100;75;5;0;0;0;0
2020-07-10 13:00:00;114;83;7;111;84;8;0;0;0;0
2020-07-10 13:15:00;106;81;9;110;70;10;12;0;0;0
2020-07-10 13:30:00;114;65;4;114;54;9;72;0;0;0
2020-07-10 13:45:00;125;73;2;97;63;6;1;0;0;0
2020-07-10 14:00:00;120;86;7;117;70;11;0;0;0;0
2020-07-10 14:15:00;112;85;4;117;69;9;6;0;0;0
2020-07-10 14:30:00;114;79;1;121;71;11;0;0;0;0
2020-07-10 14:45:00;128;70;2;128;83;262;2;0;0;0
2020-07-10 15:00:00;114;73;9;121;79;10;0;0;0;0
2020-07-10 15:15:00;105;70;1;114;79;9;0;0;0;0
2020-07-10 15:30:00;88;60;2;94;59;8;3;0;0;0
2020-07-10 15:45:00;107;71;6;124;82;7;10;0;0;0
2020-07-10 16:00:00;107;57;3;129;75;8;0;0;0;0
2020-07-10 16:15:00;77;59;5;85;57;11;0;0;0;0
2020-07-10 16:30:00;84;55;1;83;54;5;0;0;0;0
2020-07-10 16:45:00;76;34;1;84;41;10;0;0;0;0
2020-07-10 17:00:00;90;57;3;83;44;7;2;0;0;0
2020-07-10 17:15:00;90;60;4;79;52;8;1;0;0;0
2020-07-10 17:30:00;73;46;2;103;42;8;1;0;0;0
2020-07-10 17:45:00;65;37;0;70;35;4;0;0;0;0
2020-07-10 18:00:00;65;33;4;95;43;3;0;0;0;0
2020-07-10 18:15:00;65;43;1;75;66;7;0;0;0;0
2020-07-10 18:30:00;64;27;0;68;23;1;0;0;0;0
2020-07-10 18:45:00;77;30;2;66;29;4;0;0;0;0
2020-07-10 19:00:00;75;38;0;68;39;6;0;0;0;0
2020-07-10 19:15:00;58;30;0;56;23;1;0;0;0;0
2020-07-10 19:30:00;32;23;1;40;16;0;0;0;0;0
2020-07-10 19:45:00;51;19;0;37;15;1;0;0;0;0
2020-07-10 20:00:00;46;22;0;38;10;2;0;0;0;0
2020-07-10 20:15:00;32;15;0;39;25;1;0;0;0;0
2020-07-10 20:30:00;38;12;0;29;10;0;0;0;0;0
2020-07-10 20:45:00;33;19;1;39;11;0;0;0;0;0
2020-07-10 21:00:00;28;10;0;30;9;0;0;0;0;0
2020-07-10 21:15:00;33;12;1;32;13;0;0;0;0;0
2020-07-10 21:30:00;28;12;0;33;10;0;0;0;0;0
2020-07-10 21:45:00;39;17;0;28;15;0;0;0;0;0
2020-07-10 22:00:00;31;12;6;24;4;0;0;0;0;0
2020-07-10 22:15:00;33;15;3;29;6;3;0;0;0;0
2020-07-10 22:30:00;22;13;0;18;11;0;0;0;0;0
2020-07-10 22:45:00;17;7;1;23;12;0;0;0;0;0
2020-07-10 23:00:00;16;11;0;22;7;0;0;0;0;0
2020-07-10 23:15:00;20;8;1;14;5;3;0;0;0;0
2020-07-10 23:30:00;12;5;0;12;5;0;0;0;0;0
2020-07-10 23:45:00;11;8;1;19;8;0;0;0;0;0
