DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-04-21 00:00:00;0;0;0;3;0;0;1;0;0;0;0
2020-04-21 00:15:00;1;2;0;4;8;50;2;2;2;0;0
2020-04-21 00:30:00;0;0;0;5;2;16;0;4;3;0;0
2020-04-21 00:45:00;0;0;0;7;0;35;0;3;1;0;0
2020-04-21 01:00:00;0;1;1;3;1;12;2;3;2;0;0
2020-04-21 01:15:00;0;0;0;3;2;9;0;1;3;1;1
2020-04-21 01:30:00;0;1;0;1;3;19;1;0;1;0;0
2020-04-21 01:45:00;0;1;0;2;1;45;0;1;2;1;1
2020-04-21 02:00:00;0;2;0;2;1;40;0;3;0;0;0
2020-04-21 02:15:00;0;0;0;4;3;28;1;1;0;0;0
2020-04-21 02:30:00;0;1;1;5;1;15;1;1;0;0;0
2020-04-21 02:45:00;0;0;0;2;2;17;0;2;2;0;0
2020-04-21 03:00:00;0;0;0;8;3;53;2;0;0;0;0
2020-04-21 03:15:00;0;0;0;1;1;41;1;1;2;0;0
2020-04-21 03:30:00;0;2;0;5;2;14;0;3;0;0;0
2020-04-21 03:45:00;0;1;0;3;1;38;1;3;4;1;1
2020-04-21 04:00:00;0;1;0;3;2;21;0;3;6;2;1
2020-04-21 04:15:00;0;1;0;1;0;10;1;1;1;0;0
2020-04-21 04:30:00;0;1;0;1;2;19;0;2;4;2;2
2020-04-21 04:45:00;1;1;0;3;2;51;2;6;6;2;1
2020-04-21 05:00:00;0;2;0;6;3;5;1;12;9;1;0
2020-04-21 05:15:00;2;6;0;19;9;1;3;16;21;9;6
2020-04-21 05:30:00;2;5;0;19;13;3;5;29;41;11;9
2020-04-21 05:45:00;2;14;0;20;11;76;6;48;59;16;14
2020-04-21 06:00:00;3;22;3;25;17;59;7;23;48;2;1
2020-04-21 06:15:00;4;18;0;33;19;95;13;53;43;12;7
2020-04-21 06:30:00;2;27;0;42;29;118;11;63;84;18;13
2020-04-21 06:45:00;10;20;4;34;28;54;14;75;94;16;14
2020-04-21 07:00:00;5;26;3;52;31;10;10;72;75;16;13
2020-04-21 07:15:00;6;28;7;56;36;14;11;82;80;19;15
2020-04-21 07:30:00;4;24;7;40;32;43;17;67;79;27;19
2020-04-21 07:45:00;9;32;3;58;35;29;25;80;75;11;9
2020-04-21 08:00:00;6;19;6;39;34;6;15;55;50;9;7
2020-04-21 08:15:00;6;14;6;57;29;13;12;74;59;15;11
2020-04-21 08:30:00;7;13;2;54;27;8;18;52;60;14;12
2020-04-21 08:45:00;6;17;3;52;30;8;24;54;67;16;17
2020-04-21 09:00:00;7;17;5;50;27;8;8;44;77;6;6
2020-04-21 09:15:00;7;22;4;60;37;5;17;43;39;5;2
2020-04-21 09:30:00;8;16;2;57;41;8;17;58;54;7;7
2020-04-21 09:45:00;6;17;5;54;30;9;15;48;62;4;5
2020-04-21 10:00:00;5;18;2;66;43;7;23;51;43;9;6
2020-04-21 10:15:00;11;19;6;67;41;8;16;57;46;9;8
2020-04-21 10:30:00;6;23;4;62;45;7;19;73;45;8;6
2020-04-21 10:45:00;6;24;6;75;39;4;19;53;48;6;6
2020-04-21 11:00:00;11;14;5;69;42;10;22;64;46;6;4
2020-04-21 11:15:00;12;16;4;73;45;8;23;65;46;12;10
2020-04-21 11:30:00;16;21;2;73;63;10;31;64;44;7;7
2020-04-21 11:45:00;8;19;6;68;48;8;24;60;47;7;7
2020-04-21 12:00:00;15;23;2;71;54;11;26;49;34;16;13
2020-04-21 12:15:00;12;406;8;82;67;17;17;54;45;4;3
2020-04-21 12:30:00;8;423;3;67;42;8;21;58;54;16;11
2020-04-21 12:45:00;12;22;6;63;46;68;34;63;41;6;4
2020-04-21 13:00:00;9;25;4;80;59;9;27;55;35;7;5
2020-04-21 13:15:00;9;18;6;72;41;8;23;49;41;8;8
2020-04-21 13:30:00;9;17;4;71;48;12;29;65;64;8;3
2020-04-21 13:45:00;8;16;6;68;61;13;20;53;59;6;7
2020-04-21 14:00:00;8;21;4;71;59;15;28;53;52;10;8
2020-04-21 14:15:00;8;13;7;88;54;10;28;60;46;10;5
2020-04-21 14:30:00;13;20;7;74;55;115;26;50;56;6;3
2020-04-21 14:45:00;11;24;5;91;64;77;27;64;54;13;11
2020-04-21 15:00:00;7;25;8;95;70;40;26;53;43;8;10
2020-04-21 15:15:00;8;25;1;93;60;141;17;66;53;5;7
2020-04-21 15:30:00;11;23;5;100;72;78;32;70;53;12;15
2020-04-21 15:45:00;10;25;4;83;67;40;41;64;50;11;12
2020-04-21 16:00:00;11;23;18;122;87;17;38;67;58;9;9
2020-04-21 16:15:00;8;17;8;127;79;27;30;62;63;5;6
