DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2020-07-13 00:00:00;9;4;4;5;0;0;0;0;0;0;0;0
2020-07-13 00:15:00;14;14;10;12;0;0;0;0;0;0;0;0
2020-07-13 00:30:00;15;4;9;13;0;0;0;0;0;0;0;0
2020-07-13 00:45:00;16;3;9;16;0;0;0;0;0;0;0;0
2020-07-13 01:00:00;9;2;11;8;0;0;0;0;0;0;0;0
2020-07-13 01:15:00;8;2;4;5;0;0;0;0;0;0;0;0
2020-07-13 01:30:00;9;3;6;6;0;0;0;0;0;0;0;0
2020-07-13 01:45:00;4;1;4;6;0;0;0;0;0;0;0;0
2020-07-13 02:00:00;2;2;6;6;0;0;0;0;0;0;0;0
2020-07-13 02:15:00;4;1;6;10;0;0;0;0;0;0;0;0
2020-07-13 02:30:00;6;1;5;5;0;0;0;0;0;0;0;0
2020-07-13 02:45:00;5;1;5;7;0;0;0;0;0;0;0;0
2020-07-13 03:00:00;5;2;5;7;0;0;0;0;0;0;0;0
2020-07-13 03:15:00;6;2;0;1;0;0;0;0;0;0;0;0
2020-07-13 03:30:00;3;2;4;4;0;0;0;0;0;0;0;0
2020-07-13 03:45:00;5;3;6;7;0;0;0;0;0;0;0;0
2020-07-13 04:00:00;3;1;7;5;0;0;0;0;0;0;0;0
2020-07-13 04:15:00;10;3;7;5;0;0;0;0;0;0;0;0
2020-07-13 04:30:00;10;3;13;11;0;0;0;0;0;0;0;0
2020-07-13 04:45:00;12;2;7;16;0;0;0;0;0;0;0;0
2020-07-13 05:00:00;19;4;19;18;0;0;0;0;0;0;0;0
2020-07-13 05:15:00;30;12;25;25;0;0;0;0;0;0;0;0
2020-07-13 05:30:00;61;25;39;56;0;0;0;0;0;0;0;0
2020-07-13 05:45:00;55;40;40;54;0;0;0;0;0;0;0;0
2020-07-13 06:00:00;63;37;53;61;0;0;0;0;0;0;0;0
2020-07-13 06:15:00;61;35;46;74;0;0;0;0;0;0;0;0
2020-07-13 06:30:00;83;52;56;92;0;17;0;0;1;0;0;0
2020-07-13 06:45:00;107;84;53;103;0;1;0;0;4;0;0;0
2020-07-13 07:00:00;108;69;59;71;1;0;0;0;0;0;0;0
2020-07-13 07:15:00;101;70;86;110;0;0;0;0;0;6;0;2
2020-07-13 07:30:00;137;91;93;125;4;2;0;0;2;1;0;0
2020-07-13 07:45:00;127;108;101;139;7;5;0;0;17;16;0;5
2020-07-13 08:00:00;120;100;78;92;0;0;0;0;9;6;0;0
2020-07-13 08:15:00;111;83;83;125;3;0;0;0;0;1;0;0
2020-07-13 08:30:00;106;78;75;80;3;2;1;0;6;3;0;0
2020-07-13 08:45:00;124;58;57;87;1;1;0;0;6;9;0;6
2020-07-13 09:00:00;118;85;82;99;2;1;0;0;0;5;0;0
2020-07-13 09:15:00;100;88;64;105;0;3;0;0;7;3;1;0
2020-07-13 09:30:00;112;97;68;108;0;3;0;0;4;2;0;0
2020-07-13 09:45:00;129;88;76;91;3;9;0;0;2;2;0;0
2020-07-13 10:00:00;108;82;75;102;8;8;1;0;1;3;0;0
2020-07-13 10:15:00;107;62;81;111;2;18;0;0;6;5;0;0
2020-07-13 10:30:00;110;92;84;126;6;4;0;0;1;1;0;0
2020-07-13 10:45:00;110;80;66;115;3;6;0;0;8;4;2;0
2020-07-13 11:00:00;123;109;91;134;28;4;0;0;6;5;4;0
2020-07-13 11:15:00;105;69;78;117;0;3;0;0;0;1;0;0
2020-07-13 11:30:00;105;80;82;126;3;1;10;0;3;8;0;0
2020-07-13 11:45:00;111;82;101;113;6;4;6;0;6;16;0;0
2020-07-13 12:00:00;126;83;94;134;11;10;0;0;8;5;2;0
2020-07-13 12:15:00;106;87;80;116;4;1;0;0;9;1;0;0
2020-07-13 12:30:00;91;69;80;130;1;8;0;0;14;5;0;1
2020-07-13 12:45:00;121;83;92;110;15;6;2;0;12;24;0;3
2020-07-13 13:00:00;113;70;85;132;3;5;1;0;13;3;0;0
2020-07-13 13:15:00;93;64;91;118;0;2;0;0;19;2;0;0
2020-07-13 13:30:00;106;71;87;139;0;8;0;0;14;0;0;1
2020-07-13 13:45:00;109;87;79;99;1;2;0;0;6;5;2;0
2020-07-13 14:00:00;114;96;85;117;10;11;0;21;1;11;0;0
2020-07-13 14:15:00;137;109;75;139;15;0;0;0;0;15;0;2
2020-07-13 14:30:00;113;82;89;129;2;13;0;21;8;6;6;0
2020-07-13 14:45:00;123;78;97;139;7;4;0;0;1;23;0;0
2020-07-13 15:00:00;137;106;112;138;11;0;0;0;1;7;0;0
2020-07-13 15:15:00;116;95;108;159;33;0;11;0;2;5;0;1
2020-07-13 15:30:00;126;111;108;153;4;3;0;0;9;12;3;0
2020-07-13 15:45:00;146;116;104;167;25;1;0;0;3;1;3;3
2020-07-13 16:00:00;128;113;136;198;14;41;3;0;16;1;0;0
2020-07-13 16:15:00;152;115;122;151;11;7;0;0;7;0;0;0
2020-07-13 16:30:00;141;97;128;178;1;3;0;0;1;0;0;0
2020-07-13 16:45:00;124;101;106;149;7;3;0;0;4;13;0;0
2020-07-13 17:00:00;116;95;102;175;6;6;0;0;8;16;0;0
2020-07-13 17:15:00;144;108;125;151;12;2;0;0;4;6;0;0
2020-07-13 17:30:00;142;100;109;146;2;19;0;0;5;6;1;0
2020-07-13 17:45:00;117;97;94;127;7;0;0;0;4;4;3;0
2020-07-13 18:00:00;110;87;93;149;9;14;0;0;11;18;0;0
2020-07-13 18:15:00;103;64;76;117;0;0;0;0;0;5;0;0
