DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-07-06 00:00:00;12;6;11;3;0;0;0;17;0;0;0;0;0
2020-07-06 00:15:00;8;8;11;8;1;1;0;19;0;0;0;0;0
2020-07-06 00:30:00;8;4;10;6;2;2;1;30;0;0;0;0;0
2020-07-06 00:45:00;6;0;1;0;1;0;1;11;0;0;0;0;0
2020-07-06 01:00:00;5;2;8;2;2;2;0;20;0;0;0;0;0
2020-07-06 01:15:00;9;2;3;4;1;0;1;5;0;0;0;0;0
2020-07-06 01:30:00;7;4;3;1;1;1;0;6;0;0;0;0;0
2020-07-06 01:45:00;10;1;1;3;0;0;0;5;0;0;0;0;0
2020-07-06 02:00:00;10;3;4;2;0;0;0;8;0;0;0;0;0
2020-07-06 02:15:00;9;4;4;4;0;0;0;3;0;0;0;0;0
2020-07-06 02:30:00;6;4;4;4;1;1;1;10;0;0;0;0;0
2020-07-06 02:45:00;3;5;5;4;0;0;0;7;0;0;0;0;0
2020-07-06 03:00:00;13;2;4;3;1;1;0;5;0;0;0;0;0
2020-07-06 03:15:00;3;1;2;2;0;0;0;3;0;0;0;0;0
2020-07-06 03:30:00;4;2;3;2;0;0;0;5;0;0;0;0;0
2020-07-06 03:45:00;4;0;1;1;0;0;0;2;0;0;0;0;0
2020-07-06 04:00:00;5;3;3;2;0;0;0;4;0;0;0;0;0
2020-07-06 04:15:00;14;5;5;1;0;0;0;12;0;0;0;0;0
2020-07-06 04:30:00;13;2;2;1;0;0;0;9;0;0;0;0;0
2020-07-06 04:45:00;15;5;5;2;1;1;1;11;0;0;0;0;0
2020-07-06 05:00:00;11;6;5;6;2;2;1;26;0;0;0;0;0
2020-07-06 05:15:00;29;9;14;3;2;2;4;49;0;0;0;0;0
2020-07-06 05:30:00;58;18;14;6;6;6;2;87;0;0;0;0;0
2020-07-06 05:45:00;59;23;26;12;5;3;0;80;0;0;0;0;0
2020-07-06 06:00:00;60;17;17;7;6;6;0;68;0;0;0;0;0
2020-07-06 06:15:00;86;12;14;6;8;7;0;75;0;0;0;0;0
2020-07-06 06:30:00;129;17;23;15;12;11;6;136;0;1;0;0;0
2020-07-06 06:45:00;88;17;24;13;8;10;17;151;0;3;0;0;0
2020-07-06 07:00:00;122;27;27;21;17;22;17;145;1;3;0;0;0
2020-07-06 07:15:00;179;21;24;17;16;19;13;188;1;1;0;0;0
2020-07-06 07:30:00;173;26;33;20;28;27;27;194;0;5;0;0;0
2020-07-06 07:45:00;166;32;33;29;18;18;5;214;0;3;0;0;0
2020-07-06 08:00:00;142;24;23;19;24;26;25;204;0;2;0;0;0
2020-07-06 08:15:00;143;19;18;13;29;34;22;139;2;3;0;0;0
2020-07-06 08:30:00;171;22;27;18;43;32;21;150;2;1;0;0;0
2020-07-06 08:45:00;178;30;32;34;22;24;16;147;2;1;0;0;0
2020-07-06 09:00:00;140;24;25;20;30;32;19;167;3;0;0;0;0
2020-07-06 09:15:00;153;27;28;25;29;37;26;171;1;0;0;0;0
2020-07-06 09:30:00;158;17;25;18;33;29;28;169;1;0;0;0;0
2020-07-06 09:45:00;180;26;31;28;33;35;24;191;3;0;0;0;0
2020-07-06 10:00:00;159;19;26;20;27;33;9;182;5;0;0;0;0
2020-07-06 10:15:00;160;23;23;18;32;38;8;206;2;2;0;0;0
2020-07-06 10:30:00;172;21;21;14;28;36;1;188;1;3;0;0;0
2020-07-06 10:45:00;195;25;29;24;34;36;17;205;4;0;0;0;0
2020-07-06 11:00:00;170;27;29;19;34;34;16;191;1;1;0;0;0
2020-07-06 11:15:00;194;21;20;16;40;39;17;215;6;0;0;0;0
2020-07-06 11:30:00;191;16;22;19;31;31;6;190;3;0;0;0;0
2020-07-06 11:45:00;173;16;23;18;32;31;13;201;2;0;0;0;0
2020-07-06 12:00:00;144;13;18;13;35;41;16;192;0;1;0;0;0
2020-07-06 12:15:00;181;23;27;21;38;37;0;179;3;3;0;0;0
2020-07-06 12:30:00;189;22;25;20;20;21;23;204;2;0;0;0;0
2020-07-06 12:45:00;218;19;20;17;23;23;18;187;3;1;0;0;0
2020-07-06 13:00:00;202;29;31;34;32;34;14;195;1;5;0;0;0
2020-07-06 13:15:00;176;29;34;29;30;34;24;211;1;1;0;0;0
2020-07-06 13:30:00;168;21;28;14;48;43;17;192;2;2;0;0;0
2020-07-06 13:45:00;180;27;27;26;34;35;1;202;2;2;0;0;0
2020-07-06 14:00:00;175;15;17;17;32;38;3;204;1;2;0;0;0
2020-07-06 14:15:00;183;24;35;24;39;38;0;200;0;3;0;0;0
2020-07-06 14:30:00;215;22;25;25;31;28;4;229;1;2;0;0;0
2020-07-06 14:45:00;178;31;31;30;29;31;11;184;1;1;0;0;0
2020-07-06 15:00:00;179;21;28;16;30;32;23;183;2;0;0;0;0
2020-07-06 15:15:00;206;27;24;21;29;31;23;192;4;0;0;0;0
2020-07-06 15:30:00;218;24;24;23;29;29;16;189;5;1;0;0;0
2020-07-06 15:45:00;226;33;21;20;31;32;26;220;4;1;0;0;0
2020-07-06 16:00:00;196;22;24;21;45;34;18;213;2;1;0;0;0
2020-07-06 16:15:00;210;24;27;24;56;30;21;246;2;0;0;0;0
2020-07-06 16:30:00;199;12;13;13;34;39;22;213;1;2;0;0;0
2020-07-06 16:45:00;190;23;20;19;39;64;20;229;1;1;0;0;0
2020-07-06 17:00:00;225;27;27;19;38;61;20;231;3;0;0;0;0
2020-07-06 17:15:00;180;21;23;18;33;36;13;233;3;2;0;0;0
2020-07-06 17:30:00;150;9;13;6;24;21;30;168;1;0;0;0;0
2020-07-06 17:45:00;104;10;19;9;19;17;7;139;0;0;0;0;0
2020-07-06 18:00:00;210;21;24;15;36;37;16;193;3;2;0;0;0
2020-07-06 18:15:00;207;20;28;19;25;23;15;197;7;3;0;0;0
2020-07-06 18:30:00;169;18;27;15;33;34;23;172;2;3;0;0;0
2020-07-06 18:45:00;199;22;25;21;17;19;12;149;1;1;0;0;0
2020-07-06 19:00:00;161;18;26;18;18;17;10;150;0;1;0;0;0
2020-07-06 19:15:00;161;14;21;11;16;20;10;144;2;1;0;0;0
2020-07-06 19:30:00;129;17;24;11;12;13;6;111;1;0;0;0;0
2020-07-06 19:45:00;131;15;18;13;16;14;13;98;3;0;0;0;0
2020-07-06 20:00:00;142;20;29;6;10;14;10;99;1;0;0;0;0
2020-07-06 20:15:00;108;15;16;7;9;10;7;96;0;0;0;0;0
2020-07-06 20:30:00;88;10;17;6;9;13;6;85;0;0;0;0;0
2020-07-06 20:45:00;75;13;20;6;10;12;3;76;0;0;0;0;0
2020-07-06 21:00:00;69;10;17;5;14;16;3;74;0;0;0;0;0
2020-07-06 21:15:00;50;23;26;9;5;7;2;92;0;0;0;0;0
2020-07-06 21:30:00;62;19;28;9;12;11;6;70;0;0;0;0;0
2020-07-06 21:45:00;77;16;18;8;4;4;5;53;0;0;0;0;0
2020-07-06 22:00:00;69;12;17;9;19;25;5;60;0;0;0;0;0
2020-07-06 22:15:00;49;4;9;4;7;9;2;53;0;0;0;0;0
2020-07-06 22:30:00;49;6;7;1;7;6;4;63;0;0;0;0;0
2020-07-06 22:45:00;41;9;13;7;1;1;4;44;0;0;0;0;0
2020-07-06 23:00:00;30;10;14;10;6;4;2;47;0;0;0;0;0
2020-07-06 23:15:00;21;4;7;3;1;2;1;27;0;0;0;0;0
2020-07-06 23:30:00;26;4;12;4;3;3;2;18;0;0;0;0;0
2020-07-06 23:45:00;17;2;2;0;0;0;1;19;0;0;0;0;0
