DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-10-27 00:00:00;3;8;7;3;0;0;1;2;0;0
2019-10-27 00:15:00;5;9;4;1;1;0;5;0;0;0
2019-10-27 00:30:00;5;8;8;3;0;0;1;0;0;0
2019-10-27 00:45:00;6;8;7;1;0;0;3;0;0;0
2019-10-27 01:00:00;1;2;9;1;0;0;0;0;0;0
2019-10-27 01:15:00;4;10;7;4;0;0;4;2;0;0
2019-10-27 01:30:00;2;2;8;0;1;0;0;0;0;0
2019-10-27 01:45:00;4;4;7;2;0;0;0;0;0;0
2019-10-27 02:00:00;3;3;5;2;1;0;0;1;0;0
2019-10-27 02:15:00;2;4;4;1;1;1;0;0;0;0
2019-10-27 02:30:00;3;4;1;0;0;0;0;2;0;0
2019-10-27 02:45:00;5;5;3;2;1;0;0;0;0;0
2019-10-27 02:00:00;3;3;8;2;1;0;0;1;0;0
2019-10-27 02:15:00;6;8;9;1;1;1;0;0;0;0
2019-10-27 02:30:00;4;5;2;0;0;0;0;2;0;0
2019-10-27 02:45:00;5;5;3;2;1;0;0;0;0;0
2019-10-27 03:00:00;5;6;2;1;0;0;0;0;0;0
2019-10-27 03:15:00;2;3;0;0;0;0;0;0;0;0
2019-10-27 03:30:00;0;0;0;0;0;0;0;0;0;0
2019-10-27 03:45:00;0;0;0;0;0;0;1;0;0;0
2019-10-27 04:00:00;0;0;2;0;0;0;1;0;0;0
2019-10-27 04:15:00;2;2;1;0;0;0;0;1;0;0
2019-10-27 04:30:00;5;8;2;3;0;0;0;0;0;0
2019-10-27 04:45:00;2;4;5;1;0;0;0;0;0;0
2019-10-27 05:00:00;2;3;3;1;1;0;0;0;0;0
2019-10-27 05:15:00;3;5;5;1;0;0;0;1;0;0
2019-10-27 05:30:00;2;5;6;0;0;0;0;0;0;0
2019-10-27 05:45:00;5;8;4;3;1;0;1;0;0;0
2019-10-27 06:00:00;1;4;3;0;4;0;2;0;0;0
2019-10-27 06:15:00;12;12;7;4;1;1;0;3;0;0
2019-10-27 06:30:00;4;7;6;1;0;0;0;1;0;0
2019-10-27 06:45:00;6;6;7;2;0;0;2;3;0;0
2019-10-27 07:00:00;7;9;3;1;0;0;0;0;0;0
2019-10-27 07:15:00;5;6;4;1;0;0;0;0;0;0
2019-10-27 07:30:00;5;3;8;1;0;0;1;0;0;0
2019-10-27 07:45:00;8;11;10;4;0;0;0;1;0;0
2019-10-27 08:00:00;5;7;7;1;0;0;1;0;0;0
2019-10-27 08:15:00;6;7;10;2;0;1;1;1;0;0
2019-10-27 08:30:00;8;9;8;1;0;0;1;1;0;0
2019-10-27 08:45:00;15;17;14;1;0;0;1;1;0;0
2019-10-27 09:00:00;13;18;18;1;0;0;1;0;0;0
2019-10-27 09:15:00;28;31;25;7;0;0;2;2;0;0
2019-10-27 09:30:00;27;30;18;2;0;1;1;4;0;0
2019-10-27 09:45:00;19;23;33;4;0;0;3;5;0;0
2019-10-27 10:00:00;15;24;25;4;0;0;3;0;0;0
2019-10-27 10:15:00;26;36;31;6;0;1;3;3;0;3
2019-10-27 10:30:00;32;31;24;5;2;0;4;3;0;0
2019-10-27 10:45:00;36;38;27;6;2;0;1;8;0;0
2019-10-27 11:00:00;20;27;30;4;0;1;3;9;0;0
2019-10-27 11:15:00;30;36;32;7;0;1;4;4;0;0
2019-10-27 11:30:00;30;35;33;9;1;3;4;6;0;0
2019-10-27 11:45:00;32;35;49;4;2;0;2;8;1;0
