DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2019-11-01 00:00:00;26;17;0;0;0;0;24;31;0;0;0;0;0;0;0
2019-11-01 00:15:00;32;24;1;0;0;1;36;33;0;0;0;1;0;0;0
2019-11-01 00:30:00;37;17;0;0;1;0;36;37;0;0;0;1;0;0;0
2019-11-01 00:45:00;33;13;0;1;0;1;33;27;0;0;0;0;0;0;0
2019-11-01 01:00:00;22;16;0;0;0;0;31;30;0;0;0;0;0;0;0
2019-11-01 01:15:00;23;17;1;1;0;0;33;31;0;0;0;1;0;0;0
2019-11-01 01:30:00;32;17;1;1;3;0;25;26;0;0;0;3;0;0;0
2019-11-01 01:45:00;21;12;1;1;1;0;35;36;0;0;0;1;0;0;0
2019-11-01 02:00:00;24;11;1;0;0;0;27;24;0;0;0;0;0;0;0
2019-11-01 02:15:00;4;13;1;0;1;0;23;26;0;0;0;1;0;0;0
2019-11-01 02:30:00;22;12;1;0;0;0;30;24;0;0;0;0;0;0;0
2019-11-01 02:45:00;17;12;0;0;0;0;23;20;0;0;0;0;0;0;0
2019-11-01 03:00:00;21;11;0;0;0;0;20;15;0;0;0;0;0;0;0
2019-11-01 03:15:00;18;14;0;0;0;0;24;20;0;0;0;0;0;0;0
2019-11-01 03:30:00;13;15;0;0;1;0;17;16;0;0;0;1;0;0;0
2019-11-01 03:45:00;20;11;0;0;0;0;18;18;0;0;0;0;0;0;0
2019-11-01 04:00:00;16;5;0;0;0;0;12;14;0;0;0;0;0;0;0
2019-11-01 04:15:00;8;10;1;0;1;0;14;11;0;0;0;1;0;0;0
2019-11-01 04:30:00;9;2;0;0;0;0;17;17;0;0;0;0;0;0;0
2019-11-01 04:45:00;13;8;0;0;1;0;17;13;0;0;0;1;0;0;0
2019-11-01 05:00:00;5;6;1;0;0;0;19;17;0;0;0;0;0;0;0
2019-11-01 05:15:00;10;10;0;0;0;0;10;10;0;0;0;0;0;0;0
2019-11-01 05:30:00;22;19;0;0;0;0;24;23;0;0;0;0;0;0;0
2019-11-01 05:45:00;30;15;0;0;0;1;49;50;0;0;0;0;0;0;2
2019-11-01 06:00:00;20;12;0;1;1;0;61;68;0;0;0;1;0;0;0
2019-11-01 06:15:00;33;19;0;0;1;0;52;55;0;0;0;1;0;0;0
2019-11-01 06:30:00;22;22;1;0;0;1;41;38;0;0;0;0;0;0;0
