DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-09-28 00:00:00;5;3;1;6;3;2;4;6;4;5
2020-09-28 00:15:00;5;4;2;6;8;0;8;6;4;6
2020-09-28 00:30:00;6;3;1;7;9;0;7;6;3;5
2020-09-28 00:45:00;7;2;0;2;1;2;1;2;2;6
2020-09-28 01:00:00;4;2;0;4;7;3;8;2;1;3
2020-09-28 01:15:00;2;3;0;5;5;0;5;3;2;2
2020-09-28 01:30:00;1;1;0;0;5;1;5;1;2;1
2020-09-28 01:45:00;2;3;0;2;4;0;4;3;3;1
2020-09-28 02:00:00;6;3;0;4;4;2;5;3;3;4
2020-09-28 02:15:00;2;1;1;1;2;0;1;1;1;1
2020-09-28 02:30:00;5;6;1;1;1;0;1;1;6;4
2020-09-28 02:45:00;2;2;0;0;2;0;2;0;2;1
2020-09-28 03:00:00;4;2;0;2;3;1;3;2;2;4
2020-09-28 03:15:00;2;1;0;1;1;1;1;1;0;2
2020-09-28 03:30:00;5;2;2;1;1;0;1;2;2;3
2020-09-28 03:45:00;3;1;0;2;1;1;1;0;1;3
2020-09-28 04:00:00;3;1;1;3;2;0;2;2;2;3
2020-09-28 04:15:00;4;5;1;2;7;0;7;1;4;3
2020-09-28 04:30:00;8;7;0;6;11;1;11;5;9;8
2020-09-28 04:45:00;10;5;1;3;8;4;11;3;7;10
2020-09-28 05:00:00;21;9;3;18;20;4;22;16;12;20
2020-09-28 05:15:00;23;14;1;21;41;5;42;24;15;24
2020-09-28 05:30:00;39;21;2;52;58;20;60;51;39;22
2020-09-28 05:45:00;38;18;2;57;65;11;63;60;31;34
2020-09-28 06:00:00;35;30;3;56;66;11;69;64;33;34
2020-09-28 06:15:00;47;35;2;56;69;18;73;59;43;41
2020-09-28 06:30:00;42;41;7;119;108;31;108;108;42;37
2020-09-28 06:45:00;44;36;5;116;101;12;104;120;39;38
2020-09-28 07:00:00;50;46;9;134;123;18;123;117;44;45
2020-09-28 07:15:00;68;46;9;175;145;25;157;167;46;58
2020-09-28 07:30:00;76;51;20;165;152;35;169;166;52;52
2020-09-28 07:45:00;86;92;21;128;126;44;134;120;77;71
