DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-09-14 00:00:00;8;4;2;3;7;1;6;5;5;7
2020-09-14 00:15:00;8;5;1;4;5;1;4;4;6;6
2020-09-14 00:30:00;3;5;1;6;7;0;7;7;5;2
2020-09-14 00:45:00;7;2;6;4;10;4;8;4;4;6
2020-09-14 01:00:00;3;0;0;6;5;4;6;3;0;3
2020-09-14 01:15:00;3;2;0;4;6;0;6;4;2;3
2020-09-14 01:30:00;3;1;0;1;2;0;2;2;2;3
2020-09-14 01:45:00;3;4;0;5;7;1;7;2;4;3
2020-09-14 02:00:00;3;4;0;1;0;2;0;0;4;2
2020-09-14 02:15:00;4;1;0;1;3;1;3;1;1;3
2020-09-14 02:30:00;4;0;1;4;5;1;4;4;0;4
2020-09-14 02:45:00;3;2;0;1;2;2;1;1;1;2
2020-09-14 03:00:00;6;3;0;1;1;1;1;0;2;5
2020-09-14 03:15:00;2;4;0;2;2;0;2;3;4;1
2020-09-14 03:30:00;4;1;2;2;0;0;1;2;2;3
2020-09-14 03:45:00;6;2;0;4;7;1;5;1;4;5
2020-09-14 04:00:00;4;2;0;1;4;0;4;1;3;4
2020-09-14 04:15:00;5;4;1;4;7;0;7;3;5;4
2020-09-14 04:30:00;8;3;1;6;5;2;5;7;5;8
2020-09-14 04:45:00;7;7;4;11;12;5;15;11;10;9
2020-09-14 05:00:00;20;13;1;16;24;3;23;13;11;20
2020-09-14 05:15:00;31;19;2;36;48;8;53;35;18;32
2020-09-14 05:30:00;38;24;3;32;44;10;46;34;26;36
2020-09-14 05:45:00;34;14;1;55;61;9;61;59;21;31
2020-09-14 06:00:00;34;16;2;53;59;12;60;53;15;30
2020-09-14 06:15:00;42;30;2;58;69;7;71;58;33;42
2020-09-14 06:30:00;48;37;26;98;72;21;75;94;37;45
2020-09-14 06:45:00;50;38;6;94;103;17;100;89;34;39
2020-09-14 07:00:00;57;39;6;139;120;24;124;136;42;49
2020-09-14 07:15:00;53;44;5;187;174;25;174;170;43;40
2020-09-14 07:30:00;80;40;19;173;157;30;158;170;46;62
2020-09-14 07:45:00;80;56;15;104;117;52;138;98;57;67
2020-09-14 08:00:00;87;49;15;96;97;27;108;92;49;75
2020-09-14 08:15:00;67;39;15;84;83;22;90;83;41;55
2020-09-14 08:30:00;71;44;16;83;74;20;82;74;46;63
2020-09-14 08:45:00;84;49;11;76;91;20;96;73;54;73
2020-09-14 09:00:00;64;47;12;73;74;15;76;66;50;52
2020-09-14 09:15:00;56;39;11;72;86;21;94;80;42;43
2020-09-14 09:30:00;65;47;18;67;73;31;86;61;52;61
2020-09-14 09:45:00;57;70;15;70;91;20;97;65;70;58
2020-09-14 10:00:00;59;52;11;74;84;15;86;60;57;49
2020-09-14 10:15:00;50;52;18;62;58;14;69;56;49;45
2020-09-14 10:30:00;50;65;17;69;82;17;84;62;64;44
2020-09-14 10:45:00;73;60;15;65;76;22;88;47;68;63
2020-09-14 11:00:00;60;69;27;62;60;18;66;57;73;52
2020-09-14 11:15:00;62;53;19;68;73;22;86;62;51;55
2020-09-14 11:30:00;74;54;17;69;86;21;93;64;61;61
2020-09-14 11:45:00;68;58;11;62;67;15;70;55;58;54
2020-09-14 12:00:00;81;61;25;44;68;21;74;43;68;69
2020-09-14 12:15:00;65;68;16;71;79;18;86;63;70;54
2020-09-14 12:30:00;61;64;18;73;80;22;81;74;71;54
2020-09-14 12:45:00;73;62;16;74;83;20;88;68;68;60
2020-09-14 13:00:00;74;59;13;49;52;17;53;42;67;68
2020-09-14 13:15:00;101;100;19;66;87;11;83;57;100;95
2020-09-14 13:30:00;80;79;9;79;85;16;91;74;78;71
2020-09-14 13:45:00;72;54;19;78;76;18;89;73;60;68
2020-09-14 14:00:00;93;76;8;66;77;9;83;49;77;90
2020-09-14 14:15:00;93;83;17;67;66;19;78;50;83;79
2020-09-14 14:30:00;111;113;21;60;81;23;89;59;108;96
2020-09-14 14:45:00;96;61;13;70;89;18;97;59;69;91
2020-09-14 15:00:00;99;95;15;63;82;11;79;55;87;92
2020-09-14 15:15:00;114;106;16;69;92;15;90;69;115;109
2020-09-14 15:30:00;109;91;16;77;91;18;96;75;92;89
2020-09-14 15:45:00;114;96;19;75;88;20;86;64;100;97
2020-09-14 16:00:00;133;102;19;86;106;47;120;81;114;120
2020-09-14 16:15:00;122;116;27;80;94;27;98;71;103;115
2020-09-14 16:30:00;136;101;30;81;91;25;101;74;116;132
2020-09-14 16:45:00;116;101;18;81;99;26;102;77;105;118
2020-09-14 17:00:00;116;107;29;73;106;27;122;65;117;107
2020-09-14 17:15:00;107;82;12;83;103;18;99;70;87;96
2020-09-14 17:30:00;94;64;32;70;94;22;95;67;74;84
2020-09-14 17:45:00;82;68;17;69;68;20;69;61;72;66
2020-09-14 18:00:00;80;71;29;61;88;22;88;60;79;80
2020-09-14 18:15:00;68;70;15;58;73;23;76;56;69;67
2020-09-14 18:30:00;67;61;18;68;83;17;84;55;63;61
2020-09-14 18:45:00;71;56;23;50;59;13;58;46;59;58
2020-09-14 19:00:00;59;45;14;56;60;9;60;50;52;56
2020-09-14 19:15:00;61;52;12;38;63;21;64;40;48;47
2020-09-14 19:30:00;60;41;17;58;51;15;60;43;49;50
2020-09-14 19:45:00;47;37;16;43;49;11;55;33;42;51
2020-09-14 20:00:00;49;34;7;46;54;9;51;41;36;41
2020-09-14 20:15:00;41;34;5;46;48;14;52;40;27;36
