DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2019-08-10 00:00:00;6;0;4;0;0;0
2019-08-10 00:15:00;6;1;3;1;0;0
2019-08-10 00:30:00;0;0;4;0;0;0
2019-08-10 00:45:00;4;0;2;0;0;0
2019-08-10 01:00:00;1;1;1;0;0;0
2019-08-10 01:15:00;6;0;3;0;0;0
2019-08-10 01:30:00;3;0;4;0;0;0
2019-08-10 01:45:00;2;0;3;0;0;0
2019-08-10 02:00:00;1;0;2;0;0;0
2019-08-10 02:15:00;4;0;1;0;0;0
2019-08-10 02:30:00;1;0;1;0;0;0
2019-08-10 02:45:00;1;0;2;1;0;0
2019-08-10 03:00:00;2;0;1;0;0;0
2019-08-10 03:15:00;1;0;3;0;0;0
2019-08-10 03:30:00;1;0;0;0;0;0
2019-08-10 03:45:00;0;0;1;0;0;0
2019-08-10 04:00:00;2;0;0;0;0;0
2019-08-10 04:15:00;1;0;4;0;0;0
2019-08-10 04:30:00;1;0;1;0;0;0
2019-08-10 04:45:00;3;0;3;0;0;0
2019-08-10 05:00:00;4;0;7;1;0;0
2019-08-10 05:15:00;2;4;15;2;0;0
2019-08-10 05:30:00;8;1;4;3;1;0
2019-08-10 05:45:00;19;0;2;6;3;0
2019-08-10 06:00:00;9;0;3;2;0;0
2019-08-10 06:15:00;3;0;4;0;0;0
2019-08-10 06:30:00;2;3;6;0;0;0
2019-08-10 06:45:00;3;0;7;0;0;0
2019-08-10 07:00:00;4;0;4;0;0;0
2019-08-10 07:15:00;5;0;6;1;0;0
2019-08-10 07:30:00;3;0;4;0;0;0
2019-08-10 07:45:00;6;0;4;0;0;0
2019-08-10 08:00:00;2;0;3;0;0;0
2019-08-10 08:15:00;3;0;8;0;0;0
2019-08-10 08:30:00;10;1;9;1;0;0
2019-08-10 08:45:00;4;0;7;0;0;0
2019-08-10 09:00:00;12;0;12;0;0;0
2019-08-10 09:15:00;7;0;7;1;0;0
2019-08-10 09:30:00;9;0;11;0;0;0
2019-08-10 09:45:00;15;0;16;0;0;0
2019-08-10 10:00:00;16;1;14;0;0;0
2019-08-10 10:15:00;12;0;13;0;0;0
2019-08-10 10:30:00;9;0;13;0;0;0
2019-08-10 10:45:00;15;0;24;0;0;0
2019-08-10 11:00:00;15;0;23;0;0;0
2019-08-10 11:15:00;13;1;17;2;3;0
2019-08-10 11:30:00;11;2;18;1;0;0
2019-08-10 11:45:00;13;0;18;2;0;0
2019-08-10 12:00:00;12;0;12;0;0;0
2019-08-10 12:15:00;22;1;15;1;5;0
2019-08-10 12:30:00;28;1;17;2;0;0
2019-08-10 12:45:00;17;1;12;1;0;0
2019-08-10 13:00:00;22;0;13;1;0;0
2019-08-10 13:15:00;17;0;17;1;0;0
2019-08-10 13:30:00;21;0;15;0;2;0
2019-08-10 13:45:00;21;0;17;2;1;0
2019-08-10 14:00:00;27;1;15;0;0;0
2019-08-10 14:15:00;20;0;17;1;0;0
2019-08-10 14:30:00;32;0;26;8;1;1
2019-08-10 14:45:00;22;1;11;1;0;0
2019-08-10 15:00:00;36;0;14;0;0;0
2019-08-10 15:15:00;20;0;13;0;0;0
2019-08-10 15:30:00;21;0;15;0;0;0
2019-08-10 15:45:00;18;0;14;0;0;0
2019-08-10 16:00:00;11;0;15;0;0;0
2019-08-10 16:15:00;23;1;13;2;0;0
2019-08-10 16:30:00;24;0;14;0;0;0
2019-08-10 16:45:00;17;0;20;0;0;0
2019-08-10 17:00:00;14;0;27;2;1;0
2019-08-10 17:15:00;21;0;20;0;1;0
2019-08-10 17:30:00;21;0;24;0;0;0
2019-08-10 17:45:00;16;0;16;1;0;0
2019-08-10 18:00:00;21;0;24;0;1;0
2019-08-10 18:15:00;13;0;18;0;0;0
2019-08-10 18:30:00;19;0;23;0;0;0
2019-08-10 18:45:00;17;0;12;0;0;0
2019-08-10 19:00:00;13;0;17;0;0;0
2019-08-10 19:15:00;13;0;20;1;0;0
2019-08-10 19:30:00;12;0;12;0;0;0
2019-08-10 19:45:00;16;0;20;0;0;0
2019-08-10 20:00:00;15;1;11;0;0;0
2019-08-10 20:15:00;9;0;7;0;0;0
2019-08-10 20:30:00;14;1;13;0;0;0
2019-08-10 20:45:00;9;0;11;0;0;0
2019-08-10 21:00:00;10;0;10;1;0;0
2019-08-10 21:15:00;11;2;13;0;0;0
2019-08-10 21:30:00;7;0;7;0;0;0
2019-08-10 21:45:00;11;0;8;0;0;0
2019-08-10 22:00:00;17;0;8;0;0;0
2019-08-10 22:15:00;8;0;7;0;0;0
2019-08-10 22:30:00;5;0;5;2;0;0
2019-08-10 22:45:00;7;0;15;0;0;0
2019-08-10 23:00:00;7;0;4;0;0;0
2019-08-10 23:15:00;8;0;3;0;0;0
2019-08-10 23:30:00;1;0;6;0;0;0
2019-08-10 23:45:00;5;0;4;0;0;0
