DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-04-24 00:00:00;0;2;0;0;0;1;0;0;0;0;0;0;0
2020-04-24 00:15:00;0;5;1;2;2;0;2;0;0;0;0;0;0
2020-04-24 00:30:00;0;1;1;1;1;0;0;1;0;0;0;0;0
2020-04-24 00:45:00;0;1;0;0;0;2;0;2;0;0;0;0;0
2020-04-24 01:00:00;0;3;2;1;1;2;1;0;0;0;0;0;0
2020-04-24 01:15:00;0;2;0;0;0;1;0;1;0;0;0;0;0
2020-04-24 01:30:00;0;2;0;0;1;0;1;1;0;0;0;0;0
2020-04-24 01:45:00;0;1;0;1;1;1;1;3;0;0;0;0;0
2020-04-24 02:00:00;0;0;0;0;0;0;0;3;0;0;0;0;0
2020-04-24 02:15:00;0;3;0;0;1;0;1;0;0;0;0;0;0
2020-04-24 02:30:00;1;1;0;0;0;1;0;1;0;0;0;0;0
2020-04-24 02:45:00;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-24 03:00:00;1;2;0;0;1;1;1;2;0;0;0;0;0
2020-04-24 03:15:00;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-24 03:30:00;0;2;0;0;0;0;0;1;0;0;0;0;0
2020-04-24 03:45:00;5;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 04:00:00;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-24 04:15:00;3;2;0;0;0;0;0;0;0;0;0;0;0
2020-04-24 04:30:00;0;5;0;0;0;0;0;2;0;0;0;0;0
2020-04-24 04:45:00;0;3;2;2;3;2;3;4;0;0;0;0;0
2020-04-24 05:00:00;0;0;4;4;3;5;3;12;0;0;0;0;0
2020-04-24 05:15:00;0;11;11;10;3;11;1;36;0;0;0;0;0
2020-04-24 05:30:00;1;28;15;15;3;13;3;33;0;0;0;0;0
2020-04-24 05:45:00;0;50;7;8;2;21;2;21;0;0;0;0;0
2020-04-24 06:00:00;4;24;9;8;5;10;5;30;0;0;0;0;0
2020-04-24 06:15:00;3;25;16;16;11;21;10;38;0;0;0;0;0
2020-04-24 06:30:00;3;46;24;24;9;32;8;48;0;0;0;0;0
2020-04-24 06:45:00;8;41;14;14;10;21;10;61;0;0;0;0;0
2020-04-24 07:00:00;4;24;14;14;12;15;12;41;0;0;0;0;0
2020-04-24 07:15:00;6;32;19;21;7;15;7;46;0;0;0;0;0
2020-04-24 07:30:00;8;38;16;16;15;20;14;41;0;0;0;0;0
2020-04-24 07:45:00;3;38;14;14;20;21;19;64;0;0;0;0;0
2020-04-24 08:00:00;8;29;9;12;10;21;11;29;0;0;0;0;0
2020-04-24 08:15:00;5;32;15;16;5;18;6;44;0;0;0;0;0
2020-04-24 08:30:00;4;20;12;12;9;17;8;43;0;0;0;0;0
2020-04-24 08:45:00;3;17;13;16;9;9;9;30;0;0;0;0;0
2020-04-24 09:00:00;4;21;11;11;5;13;7;42;0;0;0;0;0
2020-04-24 09:15:00;1;29;10;11;10;13;10;29;0;0;0;0;0
2020-04-24 09:30:00;10;32;4;4;8;17;8;32;0;0;0;0;0
2020-04-24 09:45:00;2;20;13;13;19;20;19;36;0;0;0;0;0
2020-04-24 10:00:00;6;49;12;12;12;27;12;30;0;0;0;0;0
2020-04-24 10:15:00;7;28;14;14;10;17;10;25;0;0;0;0;0
2020-04-24 10:30:00;5;36;4;6;14;18;13;41;0;0;0;0;0
2020-04-24 10:45:00;3;30;11;11;5;16;5;37;0;0;0;0;0
2020-04-24 11:00:00;0;33;11;10;11;18;11;41;0;0;0;0;0
2020-04-24 11:15:00;3;30;11;12;11;29;11;31;0;0;0;0;0
2020-04-24 11:30:00;1;28;12;11;17;24;17;48;0;0;0;0;0
2020-04-24 11:45:00;3;46;11;11;13;28;13;36;0;0;0;0;0
2020-04-24 12:00:00;2;50;7;7;8;15;9;39;0;0;0;0;0
2020-04-24 12:15:00;3;45;12;14;16;17;15;49;0;0;0;0;0
2020-04-24 12:30:00;2;40;13;13;13;30;15;44;0;0;0;0;0
2020-04-24 12:45:00;1;34;15;15;15;19;16;33;0;0;0;0;0
2020-04-24 13:00:00;2;54;5;5;17;19;16;31;0;0;0;0;0
2020-04-24 13:15:00;1;36;4;7;13;19;12;38;0;0;0;0;0
2020-04-24 13:30:00;1;41;15;16;12;31;16;48;0;0;0;0;0
2020-04-24 13:45:00;2;40;6;5;14;30;14;42;0;0;0;0;0
2020-04-24 14:00:00;3;44;14;15;38;59;39;52;0;0;0;0;0
2020-04-24 14:15:00;0;34;2;2;27;24;27;44;0;0;0;0;0
2020-04-24 14:30:00;2;50;16;16;13;23;30;41;0;0;0;0;0
2020-04-24 14:45:00;1;63;12;16;9;22;10;28;0;0;0;0;0
2020-04-24 15:00:00;0;51;7;7;13;24;13;41;0;0;0;0;0
2020-04-24 15:15:00;0;45;9;9;14;16;11;32;0;0;0;0;0
2020-04-24 15:30:00;1;44;10;10;10;9;10;41;0;0;0;0;0
2020-04-24 15:45:00;0;36;3;3;11;18;14;28;0;0;0;0;0
2020-04-24 16:00:00;0;35;10;11;7;23;10;40;0;0;0;0;0
2020-04-24 16:15:00;1;22;6;7;7;14;8;35;0;0;0;0;0
2020-04-24 16:30:00;0;32;6;6;13;21;10;38;0;0;0;0;0
2020-04-24 16:45:00;1;33;3;4;5;14;4;45;0;0;0;0;0
2020-04-24 17:00:00;0;26;7;7;12;14;12;26;0;0;0;0;0
2020-04-24 17:15:00;0;33;4;6;12;17;11;30;0;0;0;0;0
2020-04-24 17:30:00;3;29;3;6;6;17;6;24;0;0;0;0;0
2020-04-24 17:45:00;0;28;6;6;9;17;8;32;0;0;0;0;0
2020-04-24 18:00:00;1;43;3;5;7;14;7;32;0;0;0;0;0
2020-04-24 18:15:00;0;19;2;2;7;14;6;40;0;0;0;0;0
2020-04-24 18:30:00;0;18;4;4;3;12;3;24;0;0;0;0;0
2020-04-24 18:45:00;0;23;4;4;8;9;8;19;0;0;0;0;0
2020-04-24 19:00:00;1;23;2;5;3;10;3;29;0;0;0;0;0
2020-04-24 19:15:00;0;16;2;1;8;10;8;18;0;0;0;0;0
2020-04-24 19:30:00;0;18;4;5;4;11;4;28;0;0;0;0;0
2020-04-24 19:45:00;1;19;3;3;7;9;7;26;0;0;0;0;0
2020-04-24 20:00:00;1;27;3;2;2;7;3;17;0;0;0;0;0
2020-04-24 20:15:00;0;12;6;6;2;5;2;18;0;0;0;0;0
2020-04-24 20:30:00;0;11;2;2;5;6;5;17;0;0;0;0;0
2020-04-24 20:45:00;0;9;2;2;0;6;0;7;0;0;0;0;0
2020-04-24 21:00:00;0;3;1;1;1;7;1;18;0;0;0;0;0
2020-04-24 21:15:00;0;3;2;2;1;6;1;10;0;0;0;0;0
2020-04-24 21:30:00;0;8;8;7;2;11;2;12;0;0;0;0;0
2020-04-24 21:45:00;0;9;0;0;5;5;5;13;0;0;0;0;0
2020-04-24 22:00:00;0;25;2;2;4;4;4;8;0;0;0;0;0
2020-04-24 22:15:00;0;2;3;3;1;3;1;5;0;0;0;0;0
2020-04-24 22:30:00;0;7;2;2;2;2;2;5;0;0;0;0;0
2020-04-24 22:45:00;1;2;2;1;2;4;3;7;0;0;0;0;0
2020-04-24 23:00:00;0;1;0;0;3;4;4;3;0;0;0;0;0
2020-04-24 23:15:00;0;6;0;0;0;0;0;3;0;0;0;0;0
2020-04-24 23:30:00;2;6;2;2;0;1;0;5;0;0;0;0;0
2020-04-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
